iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	full_max 	 full_avg
19	9.569042013026774E-4	2.1626601119351108E-4	9.441984439035878E-4	2.390534422915693E-4	9.97573152062614E-4	2.4835356827445526E-4	3428.4688352793746	1247.2015693804906
20	9.624193498893874E-4	2.1990196031159334E-4	9.597600783308735E-4	2.500933456709341E-4	9.62405219752327E-4	1.6382063333380688E-4	3266.6607967919263	1207.3674722177682
21	9.783082932699472E-4	2.2078820090124887E-4	9.389731931150891E-4	2.4980919526471453E-4	9.993340860319222E-4	2.531105227133784E-4	3114.965404664923	1169.384184915424
22	9.802692220546305E-4	2.2730480835283137E-4	9.808334052650025E-4	2.600612026273868E-4	9.79272283075261E-4	2.1077078876411784E-4	2972.9220667182817	1135.046409678461
23	9.403961430507479E-4	2.099954043236115E-4	9.97461760562146E-4	2.6436429018556536E-4	9.816108552058722E-4	2.1790164712806123E-4	2839.7564820103	1094.2499469160844
24	9.047656076290878E-4	2.0851442650382523E-4	9.227636746800272E-4	2.42577912887201E-4	9.650682331994176E-4	2.1414750823671994E-4	2714.7754542704497	1050.5800459169175
25	9.809196926653385E-4	2.294631193156723E-4	9.284683728765231E-4	2.5689579740303866E-4	9.595139517841744E-4	2.295015452951077E-4	2597.336406309798	983.9012237961767
26	9.623499245208222E-4	2.263122006903965E-4	9.44108880503336E-4	2.551595054380111E-4	9.949184568540659E-4	2.1804442442352467E-4	2486.8557673929317	974.9690448622828
27	9.047623552760342E-4	2.1566129422960026E-4	9.380144547321834E-4	2.461251359970144E-4	9.801431522191706E-4	2.3306952689992286E-4	2383.3368494837778	904.8262627907553
28	8.782448021520395E-4	2.0797784797347654E-4	9.292492468375713E-4	2.5358506895322027E-4	9.884273721354475E-4	2.303434728524572E-4	2287.27382304988	850.0578960385425
29	9.784435096662492E-4	2.3580467874732372E-4	9.530900879326509E-4	2.5661363252361805E-4	9.811137504129874E-4	1.9315247381298053E-4	2196.8376488841313	847.2512783009263
30	9.369757899548858E-4	2.3037631384189203E-4	9.670080125943059E-4	2.6851554082116177E-4	9.776956439964124E-4	1.805761364209156E-4	2111.5407407287857	795.9250005998089
31	8.809248283796478E-4	2.294746107812292E-4	9.920513984980062E-4	2.4284160669619292E-4	9.980018753594777E-4	2.1380719760005516E-4	2031.011348627304	783.5587977020605
32	9.844449814409018E-4	2.7699766451405594E-4	9.930069763868232E-4	2.759162176776694E-4	9.89630767435301E-4	2.169680333036712E-4	1955.0137879190734	761.9258847454728
33	9.415253080078401E-4	2.892149744487445E-4	9.813389397095307E-4	2.6842533935046557E-4	9.743689333845396E-4	2.076408704257259E-4	1882.904790614586	744.1925609659478
34	8.902510999178048E-4	2.5787090407902724E-4	9.898850021272665E-4	2.5781333556551544E-4	9.959069157048361E-4	2.0976086541679706E-4	1814.5326184915903	709.5901096934195
35	9.868002671282738E-4	2.544418415103185E-4	9.99579486233415E-4	2.6682529468026976E-4	9.662269440013915E-4	2.2763847835535888E-4	1749.6290776052047	684.7556615698401
36	9.396916102559771E-4	2.3824158127657333E-4	9.640071948524565E-4	2.4693200652513444E-4	9.684685718411856E-4	2.0241482030005907E-4	1687.9507669328013	654.0300676680348
37	9.019572626129957E-4	2.334200047092357E-4	9.234488970832899E-4	2.472682504909195E-4	9.798075010394314E-4	2.2752879542189302E-4	1629.2755162961548	648.1912271909449
38	9.90499036561232E-4	2.3730977227387484E-4	9.301260724896565E-4	2.4451594394171526E-4	9.668390393926529E-4	2.1673051643669603E-4	1573.497071695776	601.7873776689407
39	9.765617178345565E-4	2.377203018113505E-4	9.315968782175332E-4	2.4823107761787124E-4	9.767902811290696E-4	2.0599546916086044E-4	1520.2198157347448	616.0661649552083
40	9.411453356733546E-4	2.2560485361585356E-4	9.362134442199022E-4	2.442076900823284E-4	9.718496073674032E-4	2.2859167752358188E-4	1469.356413685833	603.4557690736899
41	8.923481309466297E-4	2.1932240467018951E-4	9.368636383442208E-4	2.441325472859348E-4	9.503968174158217E-4	2.366217622780963E-4	1420.9008012337727	586.598924176756
42	9.969330185413128E-4	2.2400772180238468E-4	9.916453855112195E-4	2.6651972381033475E-4	9.584622520151242E-4	2.184602775945209E-4	1374.485656776873	575.7871997330045
43	9.811026975512505E-4	2.6320898526440334E-4	9.687894053058699E-4	2.530775225111299E-4	9.839153190114303E-4	2.2671156751724855E-4	1330.0719830329472	554.9873439763486
44	9.047456551343203E-4	2.33310855202779E-4	9.53334616497159E-4	2.6541343959252117E-4	9.940058462234447E-4	2.547313602356612E-4	1287.5153748798184	538.9029279408439
45	9.914481834130129E-4	2.4791708363574634E-4	9.519817103864625E-4	2.6516418614619397E-4	9.675412729848176E-4	2.3946104433036908E-4	1246.779062737187	508.28460461963874
46	9.608211730665062E-4	2.385542285827052E-4	9.537265432300046E-4	2.6531212935765325E-4	9.97641025833218E-4	2.325617204384062E-4	1210.3401148050616	498.7795609869756
47	9.283050258090952E-4	2.3305351996069393E-4	9.740323876030743E-4	2.551630320863985E-4	9.583621913407114E-4	2.040752961430702E-4	1179.9512268333056	511.2805224519148
48	9.125960641540587E-4	2.2389337077170652E-4	9.649358835304156E-4	2.536853986439934E-4	9.613039859459604E-4	2.1796499923176782E-4	1150.8419232753804	485.80195380051066
49	9.132659470196813E-4	2.2263892440770923E-4	9.550319373374805E-4	2.5114139815272983E-4	9.988280235120328E-4	2.4771278436137287E-4	1122.9138523516594	498.38102601318593
50	9.799704039323842E-4	2.3263647099983328E-4	9.444885536140646E-4	2.5013645374587435E-4	9.909754116961267E-4	2.625922595758112E-4	1096.0512042463524	482.11847647728945
51	9.541037325107027E-4	2.33165223934603E-4	9.658639792178292E-4	2.343848626367162E-4	9.711900872844126E-4	2.057988789629099E-4	1070.2289531962888	461.6173257781067
52	9.897025593090802E-4	2.6393874164072753E-4	9.540762339383946E-4	2.6573782421716413E-4	9.83509136858629E-4	2.3196964092896837E-4	1044.854827136558	456.7159336645271
53	9.992796985898167E-4	2.3156088272199585E-4	9.32953918891144E-4	2.652766796459081E-4	9.710046306281583E-4	2.398094738068859E-4	1020.5171949210926	436.60408709751533
54	9.212709028361132E-4	2.2132810789282138E-4	9.92597604636103E-4	2.565626866106124E-4	9.822923816500406E-4	2.197245734330202E-4	997.1308961754548	435.99821683111185
55	9.598080068826675E-4	2.418593043826563E-4	9.455508989049122E-4	2.3849171832284122E-4	9.632748585772788E-4	2.363563133727098E-4	974.6490974893095	439.17336486057275
56	9.956993326341035E-4	2.2648596347029195E-4	9.935624548234046E-4	2.7148068508695087E-4	9.669087953625422E-4	2.1921044595497977E-4	952.9881482261408	414.45576913273266
57	9.644937017583288E-4	2.2459433173273945E-4	9.96933493297547E-4	2.6666505866046464E-4	9.913170717936737E-4	2.3937110757566598E-4	932.1629610407981	424.9891739991969
58	9.48805536609143E-4	2.429618595091266E-4	9.8095387511421E-4	2.5464814875290773E-4	9.966190148134046E-4	2.3506574714815542E-4	912.129968279769	403.7530552933781
59	9.242277592420578E-4	2.2488104216542772E-4	8.989156049210578E-4	2.3390612463458638E-4	9.97766654336374E-4	2.2468679088570565E-4	892.7827977781126	397.1697297323212
60	9.194420999847353E-4	2.20882534201585E-4	9.88749336102046E-4	2.5512079989284484E-4	9.964682733425434E-4	2.2935658438427708E-4	874.1665923246474	389.0451063529523
61	9.426246397197247E-4	2.33089627065717E-4	9.675287001300603E-4	2.4899910984073136E-4	9.688069203548366E-4	2.543510237948965E-4	856.1263875761069	370.41354008953635
62	8.809730934444815E-4	1.9391468016361944E-4	9.681422270659823E-4	2.4726461232961754E-4	9.946017717084032E-4	2.0878881733931768E-4	838.704029745335	360.37070814574736
63	9.56197727646213E-4	2.3106580176152585E-4	9.918919240590185E-4	2.46684836411353E-4	9.691328123153653E-4	2.5157161859992597E-4	821.8544416856603	362.0198609005892
64	9.496304501226405E-4	2.0991619600284719E-4	9.613167057977989E-4	2.503832734653384E-4	9.988537572098721E-4	2.2156027710350048E-4	805.5640762876137	354.75460957408586
65	9.111868857871741E-4	2.209091852075124E-4	9.189776728817378E-4	2.607885703444922E-4	9.971729775770655E-4	2.1751663516275026E-4	789.7990220512147	347.46050442857154
66	8.955646899266867E-4	2.0705014189430088E-4	9.993413241318194E-4	2.588249448528972E-4	9.920271472765307E-4	2.5970433231986274E-4	774.5795866684348	377.3216464041
67	9.067624341696501E-4	1.9598026070029434E-4	9.71947105426807E-4	2.811065949462125E-4	9.517338562545774E-4	2.5025758514025026E-4	759.6937674607616	373.90167074820914
68	9.933278342941776E-4	2.3926864692343358E-4	9.858554258244112E-4	2.4106130471905502E-4	9.732980361150112E-4	2.560702196637192E-4	745.2774997350934	361.54175433320484
69	9.663886630733032E-4	2.3021839429433882E-4	8.660770417918684E-4	2.3105382435019374E-4	9.805448080442147E-4	2.6553796224420537E-4	731.3090182539017	358.52012969288114
70	9.570496386004379E-4	2.2760790141712113E-4	8.540757980881608E-4	2.4015457405436212E-4	9.79732544919898E-4	2.6048352844816814E-4	717.768612189102	349.48777503541885
71	9.222607732226606E-4	2.0024230930589098E-4	9.206653376168106E-4	2.547645768352209E-4	9.75654176727403E-4	2.6677287315453275E-4	704.6368505617138	341.52351709191055
72	9.123282998189097E-4	2.107501060725719E-4	9.77540883468464E-4	2.438331697924172E-4	9.996723474614555E-4	2.502045029862194E-4	691.8960061235703	337.4853400359645
73	9.010475187096745E-4	2.0805840127154212E-4	9.963437623810023E-4	2.3424033922007462E-4	9.881902155939315E-4	2.5407075279731386E-4	679.5748035318975	332.8281997479994
74	8.86721012648195E-4	2.1578599857589737E-4	9.823504178712028E-4	2.4350480629381667E-4	9.659124591507862E-4	2.500713906859649E-4	667.5640447914775	313.64572687730816
75	9.99465468339622E-4	2.2828630542128602E-4	9.962259937310591E-4	2.2912404639293638E-4	9.646082721701532E-4	2.5286238670121057E-4	655.8977380669676	317.3389774724364
76	9.906176710501313E-4	2.2294346457453105E-4	9.222526932717301E-4	2.2777149661123985E-4	9.830098347265448E-4	2.601032223729386E-4	644.5620884611271	302.5013347089311
77	9.82563098659739E-4	2.2430895346174523E-4	9.190316195599735E-4	2.2364395954355132E-4	9.746363316480711E-4	2.304051537215667E-4	633.5436408960959	309.7603064610525
78	9.257889669243013E-4	2.1273084348649718E-4	9.064628393389285E-4	2.221463792011491E-4	9.942782271536998E-4	2.56055107335366E-4	622.8300653671613	303.84152951627675
79	9.977458394132555E-4	2.2358286250065166E-4	8.814680331852287E-4	2.1766180923970586E-4	9.717869365886145E-4	2.5371034441870843E-4	612.4098034142226	297.1194223307478
80	9.767224546521902E-4	2.1421978949960746E-4	8.687665704201208E-4	2.2019773186343627E-4	9.916573224018066E-4	2.6662390490824253E-4	602.2713560690172	289.20851996245074
81	9.604161896277219E-4	2.0650067563110497E-4	9.58126358455047E-4	2.0720440457466793E-4	9.985736965063552E-4	2.465033741897306E-4	592.4041841367725	285.84699986638714
82	9.8514644196257E-4	2.2303319135310383E-4	9.764632004589657E-4	2.478724260583931E-4	9.77697750158768E-4	2.3854314100264735E-4	582.7984512959665	282.92581328977946
83	9.468445714446716E-4	2.1107294791859616E-4	9.210336229443783E-4	2.3719935649069157E-4	9.943444024429482E-4	2.2691154936575034E-4	573.443915777927	278.2031019588173
84	9.453204493183875E-4	2.1159437247578435E-4	9.194535959977657E-4	2.260826552458184E-4	9.987566381823854E-4	2.4588140113259024E-4	564.3322473114822	270.20755315699876
85	9.181947498291265E-4	2.0649753473249305E-4	9.956519934348762E-4	2.522257190378241E-4	9.875075425043178E-4	2.623595274113633E-4	555.4544841483294	267.2991889729383
86	9.082166070584208E-4	2.018980953421719E-4	9.919193107634783E-4	1.9633541288044398E-4	9.888294043776114E-4	2.5854308759242764E-4	546.8022113059706	262.9337246483333
87	9.007598564494401E-4	1.982566072084327E-4	9.530379029456526E-4	2.1779914756982842E-4	9.81474676336802E-4	2.4130474607233536E-4	538.3675513528287	259.65200154397104
88	9.969917155103758E-4	2.0467955619096756E-4	9.25636719330214E-4	2.340814438923644E-4	9.848878744378453E-4	2.528497402875617E-4	530.1430605509959	245.25731856578017
89	9.915497757901903E-4	1.9656576924634547E-4	9.200359927490354E-4	2.226994111263212E-4	9.998018649639562E-4	2.4623955042535903E-4	522.1217704823939	241.37837734947206
90	9.747746444190852E-4	2.0169343009580518E-4	9.959187445929274E-4	2.4137254838992264E-4	9.895773755488335E-4	2.5535445551564377E-4	514.2968244410877	237.48668136451448
91	9.847359615378082E-4	2.1879928681300953E-4	8.890337785487645E-4	2.299892755104338E-4	9.969579280095786E-4	2.2835038065503627E-4	506.661454943649	242.5664124111093
92	9.768579620867968E-4	2.1559674595747228E-4	8.599303637311095E-4	2.3115068804393312E-4	9.85379346047921E-4	2.7025830308186906E-4	499.2095151836111	239.5903287744352
93	9.688110440038145E-4	2.141001902848736E-4	8.863397233653814E-4	2.620553184369196E-4	9.82671901510912E-4	2.634808822985163E-4	491.9348797216371	229.83524029852842
94	9.618236217647791E-4	2.090207409227415E-4	9.15138007258065E-4	2.9611412302925133E-4	9.715784231048019E-4	2.3631944959869527E-4	484.8319347706274	226.29334338022264
95	9.794254146981984E-4	2.193859039504208E-4	8.774577681833762E-4	3.011922448598442E-4	9.919840149450465E-4	2.3576200194005045E-4	477.8951432722097	221.2693833804577
96	9.888594177027699E-4	2.1451501429096837E-4	9.954909755833796E-4	3.5828364378821494E-4	9.963358479581075E-4	2.5414039176643725E-4	471.119490291836	219.43595990923444
97	9.87315652309917E-4	2.1332422230360945E-4	9.745774395923945E-4	3.183599837370821E-4	9.590995796315838E-4	2.5388950449284445E-4	464.4994776696549	216.88312818265885
98	9.653374563640682E-4	2.0611990624853536E-4	9.447152451684815E-4	2.9629872850023276E-4	9.893012943393842E-4	2.5317514043801903E-4	458.0301398820011	210.30576086048913
99	9.48347640587599E-4	2.0259475158209997E-4	9.677274792920798E-4	1.7818397850533074E-4	9.823298951232573E-4	2.614254427120007E-4	451.7070590115036	208.938317140533
100	9.80449020062224E-4	2.1627976225731388E-4	9.84693580903695E-4	1.6186196899070637E-4	9.616259280846862E-4	2.4233102958610059E-4	445.70560555084376	206.66091873379744
101	9.79100930635468E-4	2.229609187700341E-4	9.795839368962334E-4	1.7121575471416386E-4	9.386109977640444E-4	2.451472607382607E-4	439.81139656776213	204.67145780750707
102	9.339759417343885E-4	2.0799985544396225E-4	9.957796028174926E-4	2.0129025057637288E-4	9.925855472374678E-4	2.4123334126948144E-4	433.83039795511286	201.62949920106792
103	8.957496011134936E-4	1.8763314007876696E-4	9.30058804442524E-4	1.872711703277497E-4	9.993896546802716E-4	2.645123588081333E-4	427.98894640317303	196.31601938717264
104	9.252509407815523E-4	1.93600728876349E-4	9.316017531091347E-4	1.9961235630034936E-4	9.663281634857412E-4	2.753825101990515E-4	422.46918966886005	194.46294589969565
105	9.159345936495811E-4	2.0238342056638265E-4	9.447340444239671E-4	2.0897886711721976E-4	9.745532843226101E-4	2.6806858011433964E-4	416.863565906242	189.14578080944085
106	8.998127723316429E-4	1.9581535740475044E-4	9.499565385340247E-4	1.9880066329278634E-4	9.735759836075886E-4	2.5638113544346197E-4	411.5668974419532	188.93029760184345
107	9.872490772977471E-4	2.1508323863434435E-4	9.68592618846742E-4	2.1029122587107497E-4	9.940311174432281E-4	2.6828092351232106E-4	406.18692828321946	184.91007763340278
108	9.632031415094389E-4	1.8849437484194905E-4	9.79102153905842E-4	2.2427342525676772E-4	9.990834853397246E-4	2.5103103693855717E-4	400.9294998519472	182.53574930110096
109	9.879842982627451E-4	2.2623648791605692E-4	9.795643454708625E-4	2.1529993932745128E-4	9.856872607088007E-4	2.433068623225875E-4	395.7899841093458	187.8196541789005
110	9.602842037566006E-4	2.235630882668457E-4	9.174954757327214E-4	2.1068756166187086E-4	9.825514064232266E-4	2.4303538075940397E-4	390.7639297575224	179.6489141079117
111	9.116017899941653E-4	2.2844434806756908E-4	9.892248217511224E-4	2.4990799400776656E-4	9.822526274092525E-4	2.1689011023072916E-4	382.84666780623957	175.84604463551673
112	9.052687473740662E-4	2.1649724385497393E-4	9.605877421563491E-4	2.4217928909517166E-4	9.503999033313448E-4	1.8954202545905396E-4	373.5952459181717	175.09681741240408
113	9.094566012208816E-4	2.1704829450754914E-4	9.667626491136616E-4	2.5259111839659454E-4	9.899417173073743E-4	2.4241444432815208E-4	364.6471984598611	168.65405118960368
114	9.108347803703509E-4	2.3094640037015778E-4	9.55971103394404E-4	2.421910954581108E-4	9.622252582630608E-4	2.630165768740274E-4	355.99238362244796	168.6230323803041
115	9.120300164795481E-4	2.2556332205567742E-4	9.423801384400576E-4	2.387925670821763E-4	9.868193908459943E-4	2.6490095636215E-4	347.62097816952155	163.89266880850337
116	9.899538417812437E-4	2.3343402790487744E-4	9.951721704055672E-4	2.4506656602950116E-4	9.918369933075155E-4	2.0743474064984762E-4	339.52317103685346	150.7115300119307
117	9.663011878728867E-4	2.2870416396472137E-4	9.904089456540532E-4	2.3200411572664356E-4	9.831210802531132E-4	2.3439255999384783E-4	331.6896522695606	152.86408450450884
118	9.607281244825572E-4	2.285654254592373E-4	9.865782758424757E-4	2.3074046839610673E-4	9.610090444311936E-4	2.4777319402625336E-4	324.11147585496656	148.6231713044085
119	9.607903484720737E-4	2.3104822867026087E-4	9.927767905537621E-4	2.3001514209681774E-4	9.81603354375693E-4	2.425000943839266E-4	316.77998212288367	145.95075398641487
120	9.530286770313978E-4	2.2963560495554703E-4	9.600376897651586E-4	2.4121362501569694E-4	9.677269317762693E-4	2.5388240533547865E-4	309.68690666515613	136.9807929558105
121	9.478124848101288E-4	2.2538398297911044E-4	9.543505402689334E-4	2.4008878919066148E-4	9.946287784714514E-4	2.462879168120469E-4	302.8235431580979	133.25703021640706
122	9.634832968004048E-4	2.3896330731076887E-4	8.884809376468183E-4	2.173397859474664E-4	9.933341868872958E-4	2.221691943891675E-4	296.1820385790488	128.75598868949547
123	9.620658820495009E-4	2.384338225965621E-4	9.046184559338144E-4	2.199697477847402E-4	9.50689831370255E-4	2.333561016470295E-4	289.7550722010492	125.28619882288835
124	9.424953605048358E-4	2.2910939496796346E-4	8.953763071986032E-4	2.1973497814542498E-4	9.952963300747797E-4	2.2532559954734392E-4	283.5344514634344	125.83028221218609
125	9.522820182610303E-4	2.3613978155481163E-4	9.086442059924593E-4	2.2737031523665166E-4	9.755723194757593E-4	2.355377824723027E-4	277.5136322613689	118.66776425590649
126	9.480833250563592E-4	2.3511131657869556E-4	9.314375784015283E-4	2.3088477534876237E-4	9.89473179288325E-4	2.717711480463256E-4	271.6852439084032	115.51210373027136
127	9.446939802728593E-4	2.3427269006788266E-4	9.728859404276591E-4	2.2458619059761986E-4	9.988646215788322E-4	2.2431877779300046E-4	266.0424788899836	111.68390103402322
128	9.402783762197942E-4	2.3320597101701425E-4	9.770982624104363E-4	2.2522107165373042E-4	9.721491301206697E-4	2.3367475159108243E-4	260.57917683542473	108.74076867438738
129	9.358983661513776E-4	2.3216852841869695E-4	9.784633275558008E-4	2.3697150635567158E-4	9.83946315045614E-4	2.1754696364864468E-4	255.28880255157128	105.88821472844344
130	9.321249672211707E-4	2.3142730478866724E-4	9.737840664456598E-4	2.359487814138792E-4	9.829308783082524E-4	2.5011897631547103E-4	250.16568079622812	103.83458320036385
131	9.279766818508506E-4	2.3043572655296886E-4	9.720070929688518E-4	2.346234207301489E-4	9.6197392213071E-4	2.2526824105149163E-4	245.20320455305045	100.4431767126905
132	9.238927159458399E-4	2.2944518823351246E-4	8.959893602877855E-4	2.2865456650896673E-4	9.487061693107535E-4	2.333915209610202E-4	240.39641212578863	98.51964418261159
133	9.199026389978826E-4	2.2846621031931137E-4	9.019704211823409E-4	2.1690862486766177E-4	9.741653782384674E-4	2.0976442915742241E-4	235.73958694684552	95.32565705946405
134	9.158914908766747E-4	2.2751834276277805E-4	9.30148467887193E-4	2.3310755546719582E-4	9.824965179632272E-4	2.0459060856193814E-4	231.2275849703292	92.88296429427842
135	9.119744645431638E-4	2.2656451983493753E-4	9.022503072628751E-4	2.3034420732513135E-4	9.806440457396093E-4	2.1174072053753434E-4	226.8552291894448	89.89847006147174
136	9.080540912691504E-4	2.2521580340253421E-4	8.962222054833546E-4	2.2888233964075535E-4	9.950715702871094E-4	2.5167250757638087E-4	222.61800100214896	88.8254230914427
137	8.952383941505104E-4	2.2017741357558407E-4	8.902533154468983E-4	2.2563651751185935E-4	9.914833804032241E-4	1.984027111402178E-4	218.51055572516634	85.98888605156273
138	8.899342828954104E-4	2.1082033526909072E-4	9.829918290051864E-4	2.4115441725977387E-4	9.706419205031125E-4	2.042380287966514E-4	214.52889543003403	86.70985679419337
139	8.882985312084202E-4	2.1019863579567754E-4	9.456322377445758E-4	2.2654192134723415E-4	9.929772204486653E-4	2.449000775457188E-4	210.66868637563311	83.96296488739353
140	8.897618390619755E-4	2.198972913902253E-4	9.936097485478967E-4	2.4141363695283266E-4	9.415345848537982E-4	2.26108815801977E-4	206.92524305335246	82.37197628448041
141	9.035229741130024E-4	2.308689643541584E-4	9.95226379018277E-4	2.4467931919692397E-4	9.87590939985239E-4	2.1732141789875136E-4	203.2948645115248	79.78123398855223
142	9.033969545271248E-4	2.261825222376501E-4	9.88868099739193E-4	2.500761858190627E-4	9.747332062488567E-4	2.449218060779198E-4	199.77371605971712	75.80784509558498
143	8.701694259798387E-4	2.0346214587334542E-4	9.806796533666784E-4	2.4774046301774495E-4	9.735635458127945E-4	2.12702777352822E-4	196.35769297700608	74.4591643017208
144	9.83070825895993E-4	2.3191812997538363E-4	8.859882063916302E-4	2.1065804603495052E-4	9.924748301273212E-4	2.118154461531078E-4	193.04344512242824	74.44166063159281
145	9.840228303801268E-4	2.563214506153599E-4	9.956199801308685E-4	2.3999773535858063E-4	9.893479455058696E-4	2.548392516372486E-4	189.82755673659267	72.13435102840725
146	9.616540919523686E-4	2.150095029719523E-4	9.784068679437041E-4	2.587629670718646E-4	9.643973960464791E-4	1.9216201442557375E-4	186.70611117966473	70.3605231031214
147	9.744618546392303E-4	2.4302392448589672E-4	9.584766521584243E-4	2.417641295020682E-4	9.91659027931746E-4	2.5372151944866935E-4	183.6766763801861	69.08423552582788
148	9.747625445015728E-4	2.522139950087876E-4	9.125717042479664E-4	2.1299794295070266E-4	9.832830330651632E-4	2.2330260446778993E-4	180.73538618147722	67.40125725542043
149	9.688359077699715E-4	2.4782593700365394E-4	9.647419647080824E-4	2.3615183875638952E-4	9.989689096983057E-4	2.353986477222255E-4	177.87975376396207	65.34270486633667
150	9.665891648182878E-4	2.429994752674247E-4	9.605352825019509E-4	2.351314287504162E-4	9.797124944270763E-4	2.0622724647211495E-4	175.10638873124844	63.76573946137454
151	9.631425400584703E-4	2.4305352744704578E-4	8.925960319174919E-4	2.0759293123167783E-4	9.986316563299624E-4	2.5322739541855025E-4	172.41300037194742	62.2341788429049
152	9.603982616681606E-4	2.4688582907401725E-4	9.502208413323388E-4	2.2634495805201976E-4	9.96216301473396E-4	2.4315273270941919E-4	169.7963800407597	61.14081458055097
153	9.645363024901599E-4	2.5048367733688793E-4	9.791003903956152E-4	2.3035636698599167E-4	9.862885931397614E-4	2.1868196794486955E-4	167.25404579026508	59.686039228848706
154	9.306211431976408E-4	2.093920422339579E-4	9.037346662807977E-4	2.0718352461699397E-4	9.859507547389512E-4	2.247571225043863E-4	164.78391854825895	57.896711161932856
155	9.709158912301064E-4	2.52921051105659E-4	9.880987490760162E-4	2.4242580166173867E-4	9.814943400670018E-4	1.9230942003588776E-4	162.38297430574312	56.53209027897426
156	9.68909702351084E-4	2.4220835275627904E-4	9.746308933245018E-4	2.33055941650188E-4	9.979980009120482E-4	2.537668146834178E-4	160.04951043054461	55.206166025722574
157	9.664835233706981E-4	2.4063285363808972E-4	9.914919937727973E-4	2.507990375609855E-4	9.9614143891813E-4	2.295325841028927E-4	157.7806604433281	53.91739369147338
158	9.62018179052393E-4	2.3993994454940548E-4	9.95305716060102E-4	2.3516689664878262E-4	9.997583329095505E-4	2.296276860948955E-4	155.57452989424928	52.664710201586935
159	9.26735025132075E-4	2.1183191274758427E-4	9.887233291010489E-4	2.4011489334346454E-4	9.894846100451105E-4	2.1542212707139523E-4	153.9820515375177	51.83243536178494
160	9.24431747989729E-4	2.1032998683949699E-4	9.727099386509508E-4	2.3007809644089625E-4	9.667005924711702E-4	2.060745084691007E-4	153.4535447442613	51.734318139634375
