iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
66	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
67	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
68	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
69	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
70	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
71	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
72	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
73	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
74	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
75	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
76	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
77	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
78	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
79	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
80	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
81	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
82	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
83	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
84	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
85	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
86	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
87	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
88	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
89	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
90	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
91	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
92	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
93	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
94	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
95	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
96	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
97	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
98	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
99	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
100	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
101	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
102	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
103	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
104	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
105	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
106	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
107	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
108	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
109	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
110	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
111	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
112	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
113	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
114	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
115	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
116	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
117	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
118	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
119	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
120	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
121	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
122	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
123	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
124	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
125	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
126	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
127	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
128	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
129	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
130	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
131	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
132	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
133	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
134	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
135	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
136	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
137	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
138	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
139	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
140	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
141	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
142	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
143	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
144	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
145	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
146	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
147	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
148	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
149	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
150	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
151	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
152	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
153	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
154	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
155	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
156	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
157	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
158	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
159	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
160	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
161	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
162	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
163	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
164	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
165	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
166	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
167	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
168	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
169	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
170	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
171	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
172	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
173	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
174	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
175	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
176	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
177	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
178	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
179	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
180	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
181	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
182	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
183	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
184	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
185	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
186	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
187	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
188	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
189	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
190	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
191	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
192	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
193	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
194	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
195	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
196	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
197	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
198	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
199	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
200	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
201	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
202	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
203	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
204	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
205	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
206	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
207	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
208	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
209	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
210	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
211	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
212	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
213	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
214	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
215	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
216	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
217	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
218	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
219	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
220	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
221	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
222	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
223	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
224	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
225	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
226	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
227	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
228	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
229	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
230	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
231	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
232	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
233	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
234	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
235	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
236	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
237	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
238	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
239	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
240	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
241	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
242	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
243	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
244	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
245	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
246	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
247	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
248	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
249	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
250	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
251	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
252	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
253	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
254	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
255	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
256	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
257	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
258	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
259	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
260	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
261	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
262	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
263	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
264	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
265	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
266	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
267	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
268	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
269	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
270	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
271	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
272	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
273	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
274	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
275	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
276	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
277	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
278	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
279	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
280	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
281	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
282	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
283	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
284	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
285	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
286	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
287	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
288	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
289	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
290	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
291	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
292	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
293	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
294	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
295	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
296	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
297	1.7355785476569352E-6	3.8715255745724875E-7	1.0429717033355601E-6	0.01135832075814125
