iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	subnet_2_max 	 subnet_2_avg 	full_max 	 full_avg
31	43.129492090983916	0.8455813618492045	0.7864178236949897	0.053021599272800306	0.0015488405943671069	1.0309982776374124E-4	0.28699666087071307	0.020292436100898315	146.81549837195752	3.9460568719217335
32	43.12188690779803	0.8399266679479058	0.6925457058663085	0.03253475168649968	0.0014408809914243648	9.591340941323721E-5	0.30168415973265894	0.02069918468358722	149.04798157065272	3.9181794874111664
33	43.642154598615164	0.8315165032783272	0.6466934074472874	0.020471529920884295	0.0013467990115572093	8.965076627561226E-5	0.2749924229805316	0.019496727153909047	148.26721499997967	3.9815304744178515
34	43.078580561242774	0.822375601587975	0.3249312704332965	0.022045494441616627	0.0012637050255399629	8.411954784207672E-5	0.2679191243531278	0.019452589917894662	153.01505387281048	4.1755806528373
35	42.9395476285178	0.8184839673818819	0.2859135108095927	0.014437555091957769	0.001185371811388336	7.890523404067751E-5	0.2700714529388648	0.018759345710100427	156.1986479130021	4.057710621840145
36	42.85255199283242	0.81250604717581	0.2417456074586255	0.012368704464217626	0.0011182412658001795	7.44366349385317E-5	0.19435305242131307	0.014403942192710042	158.14262180637215	3.9331863765601724
37	43.04919276461018	0.806950997763894	0.20059116535088606	0.00890669992813213	0.0010580052840936105	7.042697806323619E-5	0.1740160017367458	0.014134391791278803	159.16033752909524	3.8513753886610886
38	42.78615880898113	0.8011570234120735	0.15847537861347405	0.008688156390481672	0.0010031983618787876	6.677871092654522E-5	0.1745062619313842	0.01414501617392835	157.33193686831845	3.948816407243494
39	42.651733624548996	0.7965000048675855	0.14680450979892612	0.008738451663152853	9.535191432235024E-4	6.34717735265491E-5	0.12851117604920148	0.009881169894638131	163.81671407091812	4.126983282961915
40	42.78749174392537	0.7928945295056825	0.1285267771753098	0.008811841919819654	9.094348262124186E-4	6.0537265284893255E-5	0.10370960038623878	0.009459040641660118	164.77017697042632	3.9983271310764197
41	42.664159539483705	0.7974253904342095	0.10659337022520532	0.008280941390137648	8.688108639347547E-4	5.783309835502944E-5	0.10246723875570751	0.008793616714927047	165.84193542466073	4.03992771098642
42	42.631345990463444	0.7946519754183898	0.08868654032808365	0.005859065585987117	8.318449539217454E-4	5.537243263551767E-5	0.09104054962458008	0.007007792729539655	166.66642320877077	4.202156876976722
43	42.53490405321301	0.7897161388802548	0.07598778822047336	0.004845091538998629	7.994560542972096E-4	5.321643931770441E-5	0.06096969350923587	0.004741885631026435	175.90017945951428	4.4624864790039025
44	42.5472050957065	0.785281251791591	0.07943368051196842	0.005400865022828734	7.681427694024023E-4	5.11320451635051E-5	0.09585738242627428	0.0047827059705110074	182.6860264899405	4.4199676021651895
45	42.47054380027403	0.7854933903097846	0.05504676615092308	0.0040422085307699985	7.397351965110488E-4	4.924107208210202E-5	0.04679111252465873	0.003657173443641405	183.68688618192266	4.5326588486416926
46	42.49678167627556	0.7842309900637228	0.04605272843680552	0.003496201560785141	7.138414102314528E-4	4.751743123942544E-5	0.04788221294373329	0.003747964775972677	184.3876228982473	4.517307463901351
47	42.45060954784006	0.7820852843527787	0.05749472530790456	0.003183332322021363	6.901568844881467E-4	4.594085161412775E-5	0.03866684667073628	0.0021456446677479237	185.0425211427471	4.343176657268694
48	42.47416519428381	0.7782329970423931	0.04283061278754019	0.0017927750384089103	6.6811205320505E-4	4.447341957737611E-5	0.031600800805023255	0.0010482373379311002	188.88435522050625	4.295029142532265
49	42.41213765315979	0.7753106635748718	0.04086223905882491	0.001998388704461138	6.482459868095702E-4	4.315101878820949E-5	0.019266600214734808	0.0011206847093630907	191.6855936206361	4.551346087197781
50	42.43289841908998	0.7735061542007414	0.03968607668120683	0.0017765869726056253	6.296400846963479E-4	4.191250185522746E-5	0.018587981440262524	9.951170025734725E-4	195.575626553777	4.4694425212564335
51	42.412321556796385	0.7710787817988802	0.03323070429777886	6.897764753746486E-4	6.125431951318205E-4	4.077443356293528E-5	0.017751131733220404	9.090506437770629E-4	197.113518755963	4.687365197066567
52	42.42451519568871	0.7696522727578029	0.037661568765472	1.6658100431487204E-4	5.967798976769245E-4	3.972513690951259E-5	0.017003364460791204	8.318305752800344E-4	196.45696822754465	4.3995914598358965
53	42.410887538943996	0.767740800185089	0.02360213897009089	3.1853215771399E-4	5.818797108219087E-4	3.8733293912201255E-5	0.012019547921397589	8.518853606048658E-4	198.6622620604659	4.494764298816165
54	42.4185623907934	0.7688897607499703	0.022070963909243346	2.725915905070957E-4	5.679941998977256E-4	3.7808993638699215E-5	0.011507184085544964	8.983963603277855E-4	196.42121159760924	4.361439744972864
55	42.408705854450744	0.7672646814099388	0.015574514598526434	3.2720384028880434E-4	5.54552006292397E-4	3.691420314164514E-5	0.010965949551774656	9.089892490087996E-4	196.78012704159278	4.3471895401199125
56	42.414047632496334	0.7655221223994755	0.018775770560040428	4.0111246598336666E-4	5.418098635630031E-4	3.606601209715267E-5	0.009202742697098643	5.756165182039636E-4	201.4838235821393	4.441027091575689
57	42.40705118966119	0.766521473578992	0.012956640916357287	4.15194637764238E-4	5.301553168806095E-4	3.529021776421544E-5	0.004677955245099952	3.2849881757681927E-4	197.242716135377	4.349826463765836
58	42.403880494865106	0.7713958067761727	0.012929514214874871	2.782996378866263E-4	5.188331058718632E-4	3.453654562520265E-5	0.0039056806806172517	2.7870996903593876E-4	196.2722250291783	4.465922375645759
59	42.409846564081775	0.7726726347459045	0.01159789262463562	3.6833122384244166E-4	5.082474209530119E-4	3.3831900940627666E-5	0.0033536606772486266	2.553814909262965E-4	197.1437766325363	4.343854744482251
60	42.40512629648296	0.7747341253431265	0.008491562921278728	4.3025359389134633E-4	4.983552590829277E-4	3.3173421178547634E-5	0.0027364369167344194	2.4402872270617263E-4	194.3184886168403	4.25126569676384
61	42.402781094411	0.7766394311773914	0.008571400329287826	1.3584151838790347E-4	4.88571731978027E-4	3.25221727786729E-5	0.0025469642106372703	2.5346371559988257E-4	196.20963385219602	4.381926513532629
62	42.409782755676645	0.776845480249606	0.006883883305178529	1.7313861623714848E-4	4.795876068897087E-4	3.192413721990155E-5	0.002594934996665188	2.6494521192682016E-4	196.0009664786043	4.304377819403963
63	42.406189806759414	0.7767315204358923	0.006685094086151366	1.838254530372263E-4	4.7081947337801466E-4	3.1340479316263236E-5	0.0026313764163035103	2.821520255550731E-4	195.16298582877297	4.246289934797197
64	42.40786762489367	0.7771683052525525	0.005481951598056867	1.6932263532055603E-4	4.621149167576277E-4	3.07610534603256E-5	0.0016304353738263444	1.5204020527714586E-4	197.165854371019	4.460157437016173
65	42.40562787096772	0.7889396272722397	0.004611007995251271	1.3054093881065737E-4	4.5410191830796975E-4	3.0227661732965618E-5	0.001420561276191279	1.6597122617146418E-4	191.5791058197288	4.228493313457309
66	42.407893810339615	0.7900926702049884	0.00504097559284844	1.443945255844283E-4	4.462597467238538E-4	2.9705641234184987E-5	0.0013445643373586336	1.3044145137736975E-4	165.24344043652346	4.150642731531572
67	42.40519463490979	0.79064134043539	0.004441725586403322	1.1799767335421004E-4	4.38578077265106E-4	2.9194304688700806E-5	0.001374732152754632	1.4238216912817488E-4	154.8476620597795	4.082371953177389
68	42.40706051508555	0.7891166664314591	0.004506536730445987	8.771909836376855E-5	4.310509837779364E-4	2.869325761818712E-5	0.0013035613213503439	1.481466609451765E-4	156.67881976489687	4.1269093250212086
69	42.40675810088794	0.7923527243846065	0.0037894043902326757	8.518538688608914E-5	4.239721808119157E-4	2.822205136912622E-5	9.334663087372519E-4	1.0151666790288287E-4	156.53440726565668	4.053583795885428
70	42.406475646716416	0.7926832034303768	0.0038232633211094935	6.215172546787041E-5	4.1703420154703963E-4	2.7760219164023598E-5	9.361995068459805E-4	1.1252289620672989E-4	152.03647291529506	3.9363377888583964
71	42.406149252631394	0.7934207599011327	0.0033884226874221213	5.7849505307964845E-5	4.1022882146535267E-4	2.730721353078705E-5	6.869057604319551E-4	4.572469489470123E-5	144.58590707921763	3.8799425772591314
72	42.405851873558746	0.7951104421284884	0.0033468659942741397	5.041730850942649E-5	4.0355006960623996E-4	2.686263700783772E-5	3.047792332750987E-4	2.4504746397306918E-5	145.05423896173033	4.006837721047167
73	42.40550729608208	0.7941503223184879	0.0033157040738842625	3.605310165259149E-5	3.9726541486118094E-4	2.644429387831333E-5	4.181702441385937E-4	3.784173704274555E-5	145.80462784126104	3.8788104751590593
74	42.405505573079	0.7985568554753977	0.0030735773141401523	2.1812647924950492E-5	3.913557814314572E-4	2.6050914345802657E-5	4.4033707416701873E-4	4.750941773506552E-5	133.98446022017208	3.8346761965997667
75	42.40518451649456	0.7981282161131305	0.0030187318245680217	4.0088754383719975E-5	3.855552074867319E-4	2.566479444573533E-5	4.0805949542743747E-4	4.0550639598634136E-5	131.1958429312406	3.776516620710464
76	42.40464238287012	0.8004269470654245	0.0028098291469405012	1.854062767090865E-5	1.623465095690335E-8	1.883962535800706E-9	2.1510825493464836E-4	1.3847232684683614E-5	120.7944316775384	4.004565647063336
77	42.40469600060615	0.7983928307428146	0.002790091549286444	2.6260306099237556E-5	6.824586989750969E-5	4.542841566443831E-6	2.4105008176888987E-4	2.9742843366350373E-5	120.98547296299309	3.7147074807991793
78	42.404307929884595	0.8065880216583808	0.002597137538216998	2.4245152798715076E-5	1.1729933572723894E-4	7.808125221597979E-6	1.5220522226400135E-4	6.6358247044062166E-6	121.6514061877532	3.75259802550996
79	42.40415938132918	0.8102885122960185	0.0024719171609746127	2.0516927286018415E-5	1.5477355037774032E-4	1.0302626650780373E-5	1.0534302826670228E-4	8.56143498081867E-6	121.5445889177373	3.643955765181527
80	42.40392406135399	0.8100256034107197	0.002449050174561762	1.9648503810025564E-5	1.851124962701789E-4	1.232216314041341E-5	1.5905983185149353E-4	1.5631164670377313E-5	121.48067613976289	3.6435719105304223
81	42.40365843548466	0.8128293750330405	0.0023535084226153913	1.825888652596138E-5	4.881428594671888E-9	5.664686828492936E-10	1.1500642207806777E-4	1.0272378805011738E-5	121.29831294880755	3.914233602996206
82	42.40342844712495	0.8116503612209037	0.002213053984803537	2.273266267891567E-5	5.3960795582952414E-5	3.5919440320814176E-6	1.3682992340591227E-4	1.2849870455115454E-5	121.53073545372727	3.6818154987651703
83	42.40322260267945	0.812803844269768	0.0021772538123343566	1.9060342279667944E-5	9.482940547123064E-5	6.312396128077975E-6	9.495031476092208E-5	4.388862047993378E-6	123.1937727614849	3.697316893980097
84	42.40298099051445	0.8124228315455445	0.0020535964036270116	1.7363092675321044E-5	1.8197425788457622E-9	2.1117216857679355E-10	5.772672216153296E-5	7.162313970699484E-6	122.46147726914327	3.929377940076509
85	42.40279711970368	0.8131486989548626	0.002043580000020029	8.736663751802759E-6	5.008403596207245E-5	3.3338843902006438E-6	8.440024514300148E-5	1.045987971161968E-5	122.19466452662039	3.5951992409634985
86	42.402617662075954	0.8152338911419243	0.00196864087426718	8.104294634402395E-6	8.683684882271336E-10	1.0076897482636183E-10	5.996823102094595E-5	5.743058728343023E-6	121.757184174404	3.692970187097613
87	42.40243319587576	0.8170203808939903	0.0019108700864052253	7.573553243368723E-6	4.827022061704156E-5	3.2131463032095646E-6	4.73489534726923E-5	5.583157713648082E-6	121.29210700306577	3.569017040442985
88	42.40225574624715	0.8254207241831746	0.0018645693551775366	7.258292712133087E-6	8.176357368938625E-10	9.488284847403574E-11	3.41060740396415E-5	1.9509934138406406E-6	121.65713128624273	3.7002065083282045
89	42.402062135842954	0.8230701729586894	0.0018058701780461206	6.738718197858228E-6	2.2593837911699666E-10	2.6219128746501243E-11	3.5128996429989456E-5	2.1953219239595557E-6	124.41645452868346	3.6418292682592783
90	42.40188347342969	0.8239429754982459	0.0017373896089907248	6.34328435892334E-6	1.9971935216744896E-10	2.3174320787729602E-11	3.6508529255740996E-5	1.5094023042287239E-6	124.89513454119657	3.721941051377185
