iteration 	 gap
0	-Infinity
1	0.9961107541451173
2	0.9080267932128367
3	0.8494481507271989
4	0.9665016008322158
5	0.9321832064023574
6	0.939812433589183
7	0.8881689713939442
8	0.896779407005721
9	0.8249696845964936
10	0.8340788067854744
11	0.743629939924626
12	0.7533898349796405
13	0.6509829007511683
14	0.6618224478243881
15	0.5664475869384968
16	0.5637970695226591
17	0.4867774063801098
18	0.4812781371523922
19	0.3899466598682694
20	0.39178349069579843
21	0.3802478049165754
22	0.380318511323821
23	0.3592017666267765
24	0.35789403716384893
25	0.33126416544347237
26	0.3284904851590149
27	0.3163620123068389
28	0.3055705985484254
29	0.2751431717642775
30	0.27213346349658796
31	0.23917763446083617
32	0.235631806769661
33	0.22074904700208464
34	0.20960819428046307
35	0.17768727521029992
36	0.17402839829773242
37	0.14478004913756715
38	0.13963792731196656
39	0.1283048334965856
40	0.1187743459051177
41	0.09454575115281194
42	0.09147695416958357
43	0.08379258163316206
44	0.07619874606450028
45	0.058477315391582074
46	0.056138107527353154
47	0.05133015477256464
48	0.04575722974847285
49	0.03400420926674819
50	0.03226164380228924
51	0.029483135559012386
52	0.025726793813466875
53	0.018793016073617164
54	0.017364227648431263
55	0.01583080611126708
56	0.013512806407997346
57	0.009695523886647184
58	0.00886576515640125
59	0.007875048005001717
60	0.006574014678838003
61	0.004620299839784625
62	0.004187813626928327
63	0.00357752282795476
64	0.0029174013403568955
65	0.0019928605517666176
66	0.0017832282424034007
67	0.0014562276938484553
68	0.001156170027629022
69	7.581918346833971E-4
70	6.681572636859645E-4
71	5.154305002386117E-4
72	3.9825508871815796E-4
73	2.4699870428035453E-4
74	2.136133094259307E-4
75	1.5322329154598968E-4
76	1.1517396653371037E-4
77	6.637522010799479E-5
78	5.589645858938841E-5
79	3.646172179050389E-5
80	2.6678536066193637E-5
81	1.4794417014241112E-5
82	1.1258366913957651E-5
83	6.4582367165222365E-6
84	4.921320261197515E-6
85	2.5207007666727677E-6
86	1.825974697777788E-6
87	7.804049044768391E-7
