iteration 	 gap 	 fullGap
0	2.9346026831566183	0.0
1	0.7533567770096572	0.7888244265321906
2	2.0653081469286807	0.6328237821678633
3	5.232958974864177	0.5766632554108015
4	1.7237311045272254	0.8707201511535385
5	4.115464384504293	0.8322181975836852
6	1.3082522660304254	0.7794706693312514
7	2.7628839915634096	0.7840292379077671
8	1.7847828340811247	0.8589821783732197
9	1.6296938076443066	0.8761787249990513
10	2.6065951237927742	0.9174775944286183
11	1.3654437857110782	0.8921782158322416
12	1.6434240161215645	0.9454621824520221
13	1.062021533791764	0.9260266017511645
14	0.9302930960592597	0.9174957025348623
15	0.9525010280703271	0.9006903467759623
16	1.32085364055303	0.9412862412438587
17	0.5262600790775214	0.9439597660037085
18	0.4023438733357091	0.9277192025720599
19	0.4764630549860329	0.9231211810336658
20	0.6425890775265365	0.9476129146822866
21	0.2961327312276946	0.9459341466749533
22	0.15694857106640672	0.9142375274390669
23	0.42640836089484413	0.9176643947207513
24	0.2267239754235024	0.9207341750257
25	0.38263937829804695	0.960373359185853
26	0.18116309981586312	0.9665928655116668
27	0.13390847167266318	0.93888992237951
28	0.33293542460037134	0.9337711291671832
29	0.2270978172824018	0.9537675081863002
30	0.19501557463623992	0.954775961564605
31	0.16701380897769466	0.9275168574779623
32	0.2129711109227914	0.923900574111013
33	0.18426869808407367	0.9701919138097489
34	0.1364588693202469	0.9630057588454485
35	0.17426558832645517	0.9279025502181154
36	0.17571494654837683	0.9285343660187997
37	0.16649097302277807	0.969443898486221
38	0.12575013642168908	0.9703994396091755
39	0.15075522682536857	0.9321103118286824
40	0.16439137643737706	0.9295499692025613
41	0.14540338332953043	0.9696064166676454
42	0.11456098184982404	0.9692899711873295
43	0.12485744035556007	0.9297472241668333
44	0.17101760435026933	0.9357044953328726
45	0.11343542014985356	0.9760668529935662
46	0.09649761246044111	0.9744284194473157
47	0.10422977797522104	0.939079247616939
48	0.15655749202103197	0.9442853615016925
49	0.09888506800397395	0.9770388056513754
50	0.08147974578666485	0.974358382812336
51	0.09832866101316205	0.9417833186454397
52	0.15712461061787547	0.9493492573886285
53	0.09936286098441081	0.976436153834036
54	0.08110944905836688	0.9755285404000184
55	0.08849624706419101	0.9493580600729341
56	0.15509691763933747	0.9543767648629007
57	0.09366233455565817	0.9801054811134361
58	0.08227631943251622	0.9774566208811022
59	0.09408376036173752	0.9437002572701155
60	0.16904959814335288	0.9526680386517163
61	0.08660357561449707	0.9783698794576896
62	0.0852968715593942	0.972932592608148
63	0.0940618393142747	0.9486971992675071
64	0.16730497238065237	0.9527239153415764
65	0.08430650830052298	0.9820461238728206
66	0.08732582967093715	0.9770633266394323
67	0.08120540519661701	0.9500333032658483
68	0.1652919227701293	0.9544335137437324
69	0.08205814299294409	0.9753495154015082
70	0.08669397263718787	0.9694889203113812
71	0.0802920641345406	0.9487597780928133
72	0.16269261417496986	0.951320494906284
73	0.08010052149760315	0.9771651826848996
74	0.08576964999836326	0.9717862920092203
75	0.08072517791484694	0.9503557931279419
76	0.16804156861142713	0.953578865296388
77	0.08171722633532305	0.9809661042473088
78	0.0854232928346472	0.9767162891211796
79	0.07904703870402338	0.9523441372402853
80	0.16734289958192064	0.9551332806514832
81	0.08087423362532818	0.9796427211813625
82	0.08459430261239496	0.9744252607663313
83	0.07648525530241747	0.9542957291367676
84	0.1697313017346	0.955000394137235
85	0.08228074496706216	0.9788757581466383
86	0.08406963671146428	0.974250468672305
87	0.10711878676439304	0.9527957586633634
88	0.17297708661466496	0.9556137542637981
89	0.08172870587579498	0.9811200863943399
90	0.09557192248968564	0.9775568839985165
91	0.08813784746163664	0.9536432863055703
92	0.17486666655377148	0.9538349920214398
93	0.08231994965740463	0.9787837198056932
94	0.08254204709501965	0.9762140883269905
95	0.0870802896461141	0.9485982337901122
96	0.17359006864628213	0.9515705003003518
97	0.08197483063369622	0.9805132470742712
98	0.08157010997221995	0.9770493395561601
99	0.07152787763532731	0.9547259241381059
100	0.17043028666029292	0.9561495509166145
101	0.08234042237901083	0.9785769864025442
