iteration 	 gap
0	0.0
1	0.9919015225137674
2	0.9997534297915989
3	0.9996527065491672
4	0.06855686615289525
5	0.04651431377202675
6	0.4487534938937974
7	0.3759926303548832
8	0.4001181336028953
9	0.32647560044825175
10	0.2693063690102053
11	0.21626632969706006
12	0.08179319148735553
13	0.06469125981822454
14	0.012634653140196739
15	0.009619321101811629
16	0.025814366399599997
17	0.018826488750500747
18	0.02940080758257413
19	0.02079071295858459
20	0.03012137045498431
21	0.020667769503901035
22	0.026508140279670744
23	0.018555172335734782
24	0.02469181961500322
25	0.016844344531378397
26	0.022394293815281574
27	0.015535350349834331
28	0.020316944400005643
29	0.01402276137313574
30	0.018274982604713608
31	0.012544328639028213
32	0.016302687626496226
33	0.011123402921774717
34	0.01444159349293972
35	0.009785644110993696
36	0.012693061625926316
37	0.008531729665063326
38	0.011049272612937644
39	0.0073564897949237595
40	0.009522606627387242
41	0.006266754243682837
42	0.00810494720150845
43	0.005257006631719463
44	0.0067978522099529926
45	0.004327099495960551
46	0.0055904740840567735
47	0.0034700577273958366
48	0.004479700501568096
49	0.0026832567707402166
50	0.0034618559793085923
51	0.001978547136426645
52	0.0025446205002136457
53	0.001556854661690088
54	0.0019230160112648775
55	0.001212830570071155
56	0.0014450321184577009
57	9.319384205980219E-4
58	0.00107211608563762
59	7.010363669521791E-4
60	7.822184413543987E-4
61	5.14492040453951E-4
62	5.598288441507338E-4
63	3.6779895649541317E-4
64	3.920970680816316E-4
65	2.5572307522669924E-4
66	2.682382431373753E-4
67	1.7272660331180134E-4
68	1.7889480251487289E-4
69	1.1318829779849438E-4
70	1.1609679021029606E-4
71	7.186110017132208E-5
72	7.316724908179584E-5
73	4.4127014515504825E-5
74	4.468506692933971E-5
75	2.6157091307155156E-5
76	2.6382840908389937E-5
77	1.4932596970718137E-5
78	1.5018920671683311E-5
79	8.187503504952787E-6
80	8.218544631177771E-6
81	4.297585163959283E-6
82	4.308103939143493E-6
83	2.151262221250505E-6
84	2.1545293829028367E-6
85	1.0222844141205556E-6
