iteration 	 gap
0	0.0
1	0.0
2	0.0
3	0.0
4	0.9989218335947413
5	0.04822929375049456
6	0.9901925795714043
7	0.3223661152224663
8	0.8588903026270347
9	3.333580178410678E-5
10	0.39642303999875284
11	5.386111084472178E-4
12	0.09906263176258923
13	0.008659333959431748
14	0.036532476813917025
15	0.014132103786374861
16	0.025748347638513414
17	4.5382696592799476E-4
18	0.011115664191250874
19	4.573378275590789E-4
20	0.022755036746331836
21	3.4812851974275194E-4
22	0.02589789418933186
23	3.333162130620959E-4
24	0.020429750377735867
25	1.1327459135612727E-4
26	0.021260437888009243
27	2.142857095107642E-4
28	0.019077756805769286
29	8.204621791896294E-5
30	0.0188356415217682
31	7.02450872444027E-5
32	0.017618840210966602
33	2.0596835499597788E-4
34	0.017137260326642312
35	6.00722353089056E-5
36	0.016495702130929213
37	6.566214663439318E-5
38	0.015787577699654
39	7.369015076896801E-5
40	0.01530811756347017
41	5.0582318541270155E-5
42	0.014610364808573917
43	8.666064499895931E-6
44	0.014151765260201565
45	1.882541293685147E-5
46	0.013514621399673854
47	7.038292305350247E-5
48	0.012990005208012967
49	4.306255921160407E-5
50	0.01248812495727103
51	8.127053874984469E-6
52	0.01178708812889484
53	1.8335314328488117E-5
54	0.010392192341395878
55	9.71705513441723E-6
56	0.008707888875254755
57	2.115475091213348E-5
58	0.007274767033210838
59	1.061220052822609E-5
60	0.0058452366628125585
61	1.5019874446520198E-5
62	0.004679619346075081
63	9.337746247006784E-6
64	0.0036336720918436205
65	1.0207281197160967E-5
66	0.0028033257329258543
67	6.773141036364727E-6
68	0.002104391333146882
69	6.496036659142668E-6
70	0.0015651924327338973
71	4.397848652026859E-6
72	0.001133859495467071
73	3.860592693971654E-6
74	8.120262821517121E-4
75	2.5905096314726705E-6
76	5.664103763278749E-4
77	2.1190048073993495E-6
78	3.9003118757097166E-4
79	1.3378302924360597E-6
80	2.5733939703198594E-4
81	1.517976979004132E-6
82	1.7397261858331792E-4
83	7.769791799949743E-7
84	1.0709883629922423E-4
85	6.38408901632026E-7
