source 	 destination 	 fft 	 flow 	 cost(min)
6	9	4.5	0.0	4.5
1	2	4.5	2000.0000000000007	2769.300000000005
8	9	9.0	5000.0	13509.0
3	6	4.5	2000.0000001126475	2769.3000006228963
5	6	4.5	1999.9999998873532	2769.2999993771086
2	5	4.5	1999.9999998873532	2769.2999993771086
4	5	9.0	0.0	9.0
1	4	9.0	5000.0	13509.0
5	8	9.0	0.0	9.0
7	8	9.0	7000.0	51870.6
2	3	4.5	2000.0000001126475	2769.3000006228963
4	7	9.0	7000.0	51870.6
