iteration 	 gap 	 fullGap
143	3.3630252210877257E-16	0.9220548602702089
144	3.3630252210877257E-16	0.9220548602702089
145	3.3630252210877257E-16	0.9220548602702089
146	3.3630252210877257E-16	0.9220548602702089
147	3.3630252210877257E-16	0.9220548602702089
148	3.3630252210877257E-16	0.9220548602702089
149	3.3630252210877257E-16	0.9220548602702089
150	3.3630252210877257E-16	0.9220548602702089
151	3.3630252210877257E-16	0.9220548602702089
152	3.3630252210877257E-16	0.9220548602702089
153	3.3630252210877257E-16	0.9220548602702089
154	3.3630252210877257E-16	0.9220548602702089
155	3.3630252210877257E-16	0.9220548602702089
156	3.3630252210877257E-16	0.9220548602702089
157	3.3630252210877257E-16	0.9220548602702089
158	3.3630252210877257E-16	0.9220548602702089
159	3.3630252210877257E-16	0.9220548602702089
160	3.3630252210877257E-16	0.9220548602702089
161	3.3630252210877257E-16	0.9220548602702089
162	3.3630252210877257E-16	0.9220548602702089
163	3.3630252210877257E-16	0.9220548602702089
164	3.3630252210877257E-16	0.9220548602702089
165	3.3630252210877257E-16	0.9220548602702089
166	3.3630252210877257E-16	0.9220548602702089
167	3.3630252210877257E-16	0.9220548602702089
168	3.3630252210877257E-16	0.9220548602702089
169	3.3630252210877257E-16	0.9220548602702089
170	3.3630252210877257E-16	0.9220548602702089
171	3.3630252210877257E-16	0.9220548602702089
172	3.3630252210877257E-16	0.9220548602702089
173	3.3630252210877257E-16	0.9220548602702089
174	3.3630252210877257E-16	0.9220548602702089
175	3.3630252210877257E-16	0.9220548602702089
176	3.3630252210877257E-16	0.9220548602702089
177	3.3630252210877257E-16	0.9220548602702089
178	3.3630252210877257E-16	0.9220548602702089
179	3.3630252210877257E-16	0.9220548602702089
180	3.3630252210877257E-16	0.9220548602702089
181	3.3630252210877257E-16	0.9220548602702089
182	3.3630252210877257E-16	0.9220548602702089
183	3.3630252210877257E-16	0.9220548602702089
184	3.3630252210877257E-16	0.9220548602702089
185	3.3630252210877257E-16	0.9220548602702089
186	3.3630252210877257E-16	0.9220548602702089
187	3.3630252210877257E-16	0.9220548602702089
188	3.3630252210877257E-16	0.9220548602702089
189	3.3630252210877257E-16	0.9220548602702089
190	3.3630252210877257E-16	0.9220548602702089
191	3.3630252210877257E-16	0.9220548602702089
192	3.3630252210877257E-16	0.9220548602702089
193	3.3630252210877257E-16	0.9220548602702089
194	3.3630252210877257E-16	0.9220548602702089
195	3.3630252210877257E-16	0.9220548602702089
196	3.3630252210877257E-16	0.9220548602702089
197	3.3630252210877257E-16	0.9220548602702089
198	3.3630252210877257E-16	0.9220548602702089
199	3.3630252210877257E-16	0.9220548602702089
200	3.3630252210877257E-16	0.9220548602702089
201	3.3630252210877257E-16	0.9220548602702089
202	3.3630252210877257E-16	0.9220548602702089
203	3.3630252210877257E-16	0.9220548602702089
204	3.3630252210877257E-16	0.9220548602702089
205	3.3630252210877257E-16	0.9220548602702089
206	3.3630252210877257E-16	0.9220548602702089
207	3.3630252210877257E-16	0.9220548602702089
208	3.3630252210877257E-16	0.9220548602702089
209	3.3630252210877257E-16	0.9220548602702089
210	3.3630252210877257E-16	0.9220548602702089
211	3.3630252210877257E-16	0.9220548602702089
212	3.3630252210877257E-16	0.9220548602702089
213	3.3630252210877257E-16	0.9220548602702089
214	3.3630252210877257E-16	0.9220548602702089
215	3.3630252210877257E-16	0.9220548602702089
216	3.3630252210877257E-16	0.9220548602702089
217	3.3630252210877257E-16	0.9220548602702089
218	3.3630252210877257E-16	0.9220548602702089
219	3.3630252210877257E-16	0.9220548602702089
220	3.3630252210877257E-16	0.9220548602702089
221	3.3630252210877257E-16	0.9220548602702089
222	3.3630252210877257E-16	0.9220548602702089
223	3.3630252210877257E-16	0.9220548602702089
224	3.3630252210877257E-16	0.9220548602702089
225	3.3630252210877257E-16	0.9220548602702089
226	3.3630252210877257E-16	0.9220548602702089
227	3.3630252210877257E-16	0.9220548602702089
228	3.3630252210877257E-16	0.9220548602702089
229	3.3630252210877257E-16	0.9220548602702089
230	3.3630252210877257E-16	0.9220548602702089
231	3.3630252210877257E-16	0.9220548602702089
232	3.3630252210877257E-16	0.9220548602702089
233	3.3630252210877257E-16	0.9220548602702089
234	3.3630252210877257E-16	0.9220548602702089
235	3.3630252210877257E-16	0.9220548602702089
236	3.3630252210877257E-16	0.9220548602702089
237	3.3630252210877257E-16	0.9220548602702089
238	3.3630252210877257E-16	0.9220548602702089
239	3.3630252210877257E-16	0.9220548602702089
240	3.3630252210877257E-16	0.9220548602702089
241	3.3630252210877257E-16	0.9220548602702089
242	3.3630252210877257E-16	0.9220548602702089
243	3.3630252210877257E-16	0.9220548602702089
244	3.3630252210877257E-16	0.9220548602702089
245	3.3630252210877257E-16	0.9220548602702089
246	3.3630252210877257E-16	0.9220548602702089
247	3.3630252210877257E-16	0.9220548602702089
248	3.3630252210877257E-16	0.9220548602702089
249	3.3630252210877257E-16	0.9220548602702089
250	3.3630252210877257E-16	0.9220548602702089
251	3.3630252210877257E-16	0.9220548602702089
252	3.3630252210877257E-16	0.9220548602702089
253	3.3630252210877257E-16	0.9220548602702089
254	3.3630252210877257E-16	0.9220548602702089
255	3.3630252210877257E-16	0.9220548602702089
256	3.3630252210877257E-16	0.9220548602702089
257	3.3630252210877257E-16	0.9220548602702089
258	3.3630252210877257E-16	0.9220548602702089
259	3.3630252210877257E-16	0.9220548602702089
260	3.3630252210877257E-16	0.9220548602702089
261	3.3630252210877257E-16	0.9220548602702089
262	3.3630252210877257E-16	0.9220548602702089
263	3.3630252210877257E-16	0.9220548602702089
264	3.3630252210877257E-16	0.9220548602702089
265	3.3630252210877257E-16	0.9220548602702089
266	3.3630252210877257E-16	0.9220548602702089
267	3.3630252210877257E-16	0.9220548602702089
268	3.3630252210877257E-16	0.9220548602702089
269	3.3630252210877257E-16	0.9220548602702089
270	3.3630252210877257E-16	0.9220548602702089
271	3.3630252210877257E-16	0.9220548602702089
272	3.3630252210877257E-16	0.9220548602702089
273	3.3630252210877257E-16	0.9220548602702089
274	3.3630252210877257E-16	0.9220548602702089
275	3.3630252210877257E-16	0.9220548602702089
276	3.3630252210877257E-16	0.9220548602702089
277	3.3630252210877257E-16	0.9220548602702089
278	3.3630252210877257E-16	0.9220548602702089
279	3.3630252210877257E-16	0.9220548602702089
280	3.3630252210877257E-16	0.9220548602702089
281	3.3630252210877257E-16	0.9220548602702089
282	3.3630252210877257E-16	0.9220548602702089
283	3.3630252210877257E-16	0.9220548602702089
284	3.3630252210877257E-16	0.9220548602702089
285	3.3630252210877257E-16	0.9220548602702089
286	3.3630252210877257E-16	0.9220548602702089
287	3.3630252210877257E-16	0.9220548602702089
288	3.3630252210877257E-16	0.9220548602702089
289	3.3630252210877257E-16	0.9220548602702089
290	3.3630252210877257E-16	0.9220548602702089
291	3.3630252210877257E-16	0.9220548602702089
292	3.3630252210877257E-16	0.9220548602702089
293	3.3630252210877257E-16	0.9220548602702089
294	3.3630252210877257E-16	0.9220548602702089
295	3.3630252210877257E-16	0.9220548602702089
296	3.3630252210877257E-16	0.9220548602702089
297	3.3630252210877257E-16	0.9220548602702089
298	3.3630252210877257E-16	0.9220548602702089
299	3.3630252210877257E-16	0.9220548602702089
300	3.3630252210877257E-16	0.9220548602702089
301	3.3630252210877257E-16	0.9220548602702089
302	3.3630252210877257E-16	0.9220548602702089
303	3.3630252210877257E-16	0.9220548602702089
304	3.3630252210877257E-16	0.9220548602702089
305	3.3630252210877257E-16	0.9220548602702089
306	3.3630252210877257E-16	0.9220548602702089
307	3.3630252210877257E-16	0.9220548602702089
308	3.3630252210877257E-16	0.9220548602702089
309	3.3630252210877257E-16	0.9220548602702089
310	3.3630252210877257E-16	0.9220548602702089
311	3.3630252210877257E-16	0.9220548602702089
312	3.3630252210877257E-16	0.9220548602702089
313	3.3630252210877257E-16	0.9220548602702089
314	3.3630252210877257E-16	0.9220548602702089
315	3.3630252210877257E-16	0.9220548602702089
316	3.3630252210877257E-16	0.9220548602702089
317	3.3630252210877257E-16	0.9220548602702089
318	3.3630252210877257E-16	0.9220548602702089
319	3.3630252210877257E-16	0.9220548602702089
320	3.3630252210877257E-16	0.9220548602702089
321	3.3630252210877257E-16	0.9220548602702089
322	3.3630252210877257E-16	0.9220548602702089
323	3.3630252210877257E-16	0.9220548602702089
324	3.3630252210877257E-16	0.9220548602702089
325	3.3630252210877257E-16	0.9220548602702089
326	3.3630252210877257E-16	0.9220548602702089
327	3.3630252210877257E-16	0.9220548602702089
328	3.3630252210877257E-16	0.9220548602702089
329	3.3630252210877257E-16	0.9220548602702089
330	3.3630252210877257E-16	0.9220548602702089
331	3.3630252210877257E-16	0.9220548602702089
332	3.3630252210877257E-16	0.9220548602702089
333	3.3630252210877257E-16	0.9220548602702089
334	3.3630252210877257E-16	0.9220548602702089
335	3.3630252210877257E-16	0.9220548602702089
336	3.3630252210877257E-16	0.9220548602702089
337	3.3630252210877257E-16	0.9220548602702089
338	3.3630252210877257E-16	0.9220548602702089
339	3.3630252210877257E-16	0.9220548602702089
340	3.3630252210877257E-16	0.9220548602702089
341	3.3630252210877257E-16	0.9220548602702089
342	3.3630252210877257E-16	0.9220548602702089
343	3.3630252210877257E-16	0.9220548602702089
344	3.3630252210877257E-16	0.9220548602702089
345	3.3630252210877257E-16	0.9220548602702089
346	3.3630252210877257E-16	0.9220548602702089
347	3.3630252210877257E-16	0.9220548602702089
348	3.3630252210877257E-16	0.9220548602702089
349	3.3630252210877257E-16	0.9220548602702089
350	3.3630252210877257E-16	0.9220548602702089
351	3.3630252210877257E-16	0.9220548602702089
352	3.3630252210877257E-16	0.9220548602702089
353	3.3630252210877257E-16	0.9220548602702089
354	3.3630252210877257E-16	0.9220548602702089
355	3.3630252210877257E-16	0.9220548602702089
356	3.3630252210877257E-16	0.9220548602702089
357	3.3630252210877257E-16	0.9220548602702089
358	3.3630252210877257E-16	0.9220548602702089
359	3.3630252210877257E-16	0.9220548602702089
360	3.3630252210877257E-16	0.9220548602702089
361	3.3630252210877257E-16	0.9220548602702089
362	3.3630252210877257E-16	0.9220548602702089
363	3.3630252210877257E-16	0.9220548602702089
364	3.3630252210877257E-16	0.9220548602702089
365	3.3630252210877257E-16	0.9220548602702089
366	3.3630252210877257E-16	0.9220548602702089
367	3.3630252210877257E-16	0.9220548602702089
368	3.3630252210877257E-16	0.9220548602702089
369	3.3630252210877257E-16	0.9220548602702089
370	3.3630252210877257E-16	0.9220548602702089
371	3.3630252210877257E-16	0.9220548602702089
372	3.3630252210877257E-16	0.9220548602702089
373	3.3630252210877257E-16	0.9220548602702089
374	3.3630252210877257E-16	0.9220548602702089
375	3.3630252210877257E-16	0.9220548602702089
376	3.3630252210877257E-16	0.9220548602702089
377	3.3630252210877257E-16	0.9220548602702089
378	3.3630252210877257E-16	0.9220548602702089
379	3.3630252210877257E-16	0.9220548602702089
380	3.3630252210877257E-16	0.9220548602702089
381	3.3630252210877257E-16	0.9220548602702089
382	3.3630252210877257E-16	0.9220548602702089
383	3.3630252210877257E-16	0.9220548602702089
384	3.3630252210877257E-16	0.9220548602702089
385	3.3630252210877257E-16	0.9220548602702089
386	3.3630252210877257E-16	0.9220548602702089
387	3.3630252210877257E-16	0.9220548602702089
388	3.3630252210877257E-16	0.9220548602702089
389	3.3630252210877257E-16	0.9220548602702089
390	3.3630252210877257E-16	0.9220548602702089
391	3.3630252210877257E-16	0.9220548602702089
392	3.3630252210877257E-16	0.9220548602702089
393	3.3630252210877257E-16	0.9220548602702089
394	3.3630252210877257E-16	0.9220548602702089
395	3.3630252210877257E-16	0.9220548602702089
396	3.3630252210877257E-16	0.9220548602702089
397	3.3630252210877257E-16	0.9220548602702089
398	3.3630252210877257E-16	0.9220548602702089
399	3.3630252210877257E-16	0.9220548602702089
400	3.3630252210877257E-16	0.9220548602702089
