iteration 	 gap 	 fullGap
157	0.005320809019636512	0.26688928987006577
158	0.005320354789610781	0.266889498140507
159	0.0053196018166336	0.2668902188244414
160	0.005319191969295739	0.26689028913206925
161	0.005318512538266645	0.26689086395686157
162	0.005318142797700163	0.2668909843340299
163	0.005317529758669911	0.26689153961745526
164	0.005317196154016916	0.2668916206147981
165	0.005316642985064382	0.26689210397538576
166	0.00531634199313968	0.2668921904160326
167	0.005316056086341692	0.26689232801956786
168	0.00531558192805727	0.2668927744428027
169	0.005315323918642468	0.26689281552697364
170	0.005314896038025441	0.2668931812895372
171	0.0053146632506117465	0.2668932585990511
172	0.005314442125501239	0.2668933689970687
173	0.005314075343531194	0.266893709303898
174	0.0053138757819934275	0.26689373916313397
175	0.005313544789773383	0.26689402458642464
176	0.0053133647293827305	0.26689408532064063
177	0.005313066044739721	0.26689435340185785
178	0.005312903556312586	0.2668943918304325
179	0.005312749210819317	0.2668944627338
180	0.005312493162262903	0.2668947078609254
181	0.005312353864590879	0.26689473168334865
182	0.005312122787942099	0.2668949273207539
183	0.005311997094524195	0.2668949682721027
184	0.005311788568575006	0.2668951572188768
185	0.005311675137455379	0.2668951847460941
186	0.005311567389477785	0.2668952333902841
187	0.005311388622797026	0.26689540420753655
188	0.005311291376568792	0.2668954212510528
189	0.005311130040935112	0.26689555801850595
190	0.005311042288873419	0.266895586408048
191	0.005310896694635318	0.2668957182615712
192	0.005310817501141	0.2668957375774861
193	0.005310686106539299	0.26689585249002934
194	0.005310614640309835	0.26689587297468276
195	0.005310546753903498	0.2668959056367285
196	0.005310434108539574	0.2668960117585357
197	0.005310372835545147	0.26689602152053615
198	0.005310271172749506	0.2668961084455814
199	0.0053102158808624	0.26689612680585106
200	0.005310163357864786	0.26689615304000536
201	0.00531007620097693	0.2668962339348142
202	0.005310028793529216	0.2668962410212269
203	0.005309950134287897	0.2668963088687841
204	0.0053099073542886965	0.26689632330074586
205	0.005309836367201414	0.2668963870314982
206	0.005309797757831399	0.26689639616195504
207	0.005309761082765777	0.266896413011947
208	0.005309700223497608	0.26689647128873417
209	0.005309667120944293	0.26689647694812746
210	0.005309612193784843	0.26689652346037984
211	0.005309582321593329	0.2668965331931765
212	0.005309532752009004	0.2668965781165903
213	0.005309505791997932	0.26689658465919586
214	0.005309480182466767	0.2668965962220716
215	0.005309437684492137	0.26689663683661735
216	0.005309414569503755	0.26689664088686504
217	0.005309376213744233	0.2668966734062931
218	0.00530935535423811	0.26689668015493284
219	0.005309320739480618	0.26689671150676697
220	0.00530930191341955	0.2668967160985657
221	0.005309284030369931	0.2668967241821657
222	0.0053092543535944664	0.26689675253293765
223	0.005309238212369962	0.26689675535671553
224	0.0053092114280452185	0.26689677807117773
225	0.005309196861748524	0.2668967827859613
226	0.005309172689721566	0.2668968046770641
227	0.005309159543322539	0.26689680788251136
228	0.005309137727932985	0.2668968269650198
229	0.0053091258636600944	0.26689683036638967
230	0.005309114593598147	0.266896835788591
231	0.005309095890349726	0.2668968534103714
232	0.005309085717745575	0.2668968550311389
233	0.00530906883750539	0.2668968694657752
234	0.005309059657514564	0.266896872514069
235	0.005309050937186624	0.26689687686993335
236	0.005309036465058252	0.26689689030348307
237	0.005309028593783626	0.266896891479908
238	0.005309015532363723	0.26689690274682043
239	0.0053090084291809074	0.266896905143139
240	0.0053089966414837896	0.2668969157266198
241	0.0053089902306082334	0.26689691724268627
242	0.0053089795921611475	0.2668969265931369
243	0.005308973806515613	0.26689692827463896
244	0.005308968310615309	0.2668969308972222
245	0.005308959189767263	0.26689693947972293
246	0.0053089542290381	0.266896940280552
247	0.005308945997182527	0.2668969473252012
248	0.005308941520481803	0.2668969488066626
249	0.005308937267938131	0.26689695092825827
250	0.005308930210403483	0.26689695748182996
251	0.005308926371896094	0.26689695805677194
252	0.005308920002296344	0.26689696355010295
253	0.005308916538344698	0.26689696471808955
254	0.005308910789883719	0.26689696987990696
255	0.005308907663535472	0.2668969706195313
256	0.005308904693801603	0.26689697198371976
257	0.005308899765357374	0.266896976703192
258	0.005308897084833282	0.26689697716156335
259	0.00530889263669873	0.266896980928521
260	0.005308890217698281	0.26689698171661
261	0.005308886203369299	0.26689698535482675
262	0.005308884020144566	0.2668969858846799
263	0.005308881946275618	0.2668969868210893
264	0.005308878504571697	0.26689699011039636
265	0.00530887663267627	0.266896990438364
266	0.00530887352639209	0.2668969930720978
267	0.005308871837121352	0.2668969936186327
268	0.005308869033775331	0.2668969961578115
269	0.005308867509155938	0.2668969965296738
270	0.005308864979103065	0.26689699874268125
271	0.005308863603162082	0.2668969991370945
272	0.005308862296132298	0.26689699976600734
273	0.0053088601269962975	0.26689700180978615
274	0.005308858947233022	0.2668970019977148
275	0.0053088569895122775	0.26689700367181557
276	0.005308855924859693	0.26689700402536154
277	0.005308854913515124	0.26689700453054765
278	0.0053088532350707455	0.2668970060885557
279	0.00530885232219021	0.2668970062249857
280	0.005308850807350297	0.2668970075317222
281	0.005308849983545571	0.2668970078096423
282	0.00530884861642489	0.266897009037112
283	0.005308847872907907	0.2668970092129406
284	0.005308847166637741	0.2668970095374441
285	0.005308845994534251	0.266897010659888
286	0.005308845357043417	0.26689701076886596
287	0.005308844299168188	0.26689701166472746
288	0.005308843723872665	0.2668970118521694
289	0.005308842769165936	0.2668970127174386
290	0.005308842249942921	0.26689701284344236
291	0.005308841756726565	0.26689701306614
292	0.005308840938203623	0.26689701384842535
293	0.005308840493021545	0.2668970139264254
294	0.005308839754268707	0.2668970145527936
295	0.005308839352518593	0.2668970146827724
296	0.005308838685811579	0.26689701528665555
297	0.00530883832321904	0.26689701537509414
298	0.00530883772150822	0.26689701590140436
299	0.005308837394274805	0.2668970159952059
300	0.005308837083430575	0.26689701614477757
301	0.005308836567553999	0.26689701663084187
302	0.005308836286976173	0.266897016675536
303	0.005308835821379606	0.26689701707368096
304	0.005308835568178386	0.26689701715776315
305	0.00530883532765487	0.26689701727790927
306	0.005308834928477021	0.26689701764844453
307	0.005308834711370785	0.26689701768089125
308	0.005308834351102436	0.2668970179916679
309	0.005308834155180633	0.266897018057764
310	0.005308833830043212	0.2668970183496888
311	0.0053088336532156576	0.2668970183915055
312	0.005308833359777305	0.2668970186494207
313	0.005308833200193991	0.2668970186958013
314	0.005308833048603083	0.2668970187681393
315	0.005308832797022883	0.2668970190048726
316	0.00530883266019273	0.2668970190269613
317	0.00530883243313325	0.26689701922127573
318	0.005308832309652851	0.2668970192621388
319	0.0053088321923558685	0.2668970193206588
320	0.005308831997686802	0.26689701950142786
321	0.005308831891809602	0.2668970195172867
322	0.005308831716115794	0.2668970196688113
323	0.005308831620569892	0.2668970197010273
324	0.005308831462008509	0.2668970198434082
325	0.005308831375774173	0.2668970198638091
326	0.005308831293859902	0.2668970199014379
327	0.005308831157916859	0.2668970200316174
328	0.0053088310839798	0.2668970200442605
329	0.005308830961285494	0.2668970201481663
330	0.005308830894561466	0.2668970201699046
331	0.005308830783832666	0.2668970202702592
332	0.005308830723612464	0.26689702028487394
333	0.00530883062367814	0.2668970203722564
334	0.005308830569330399	0.266897020387871
335	0.0053088305177045585	0.2668970204127262
336	0.005308830432026159	0.2668970204934359
337	0.005308830385426861	0.26689702050085196
338	0.0053088303080991986	0.2668970205669857
339	0.005308830266046672	0.26689702058095377
340	0.005308830226099675	0.2668970206009038
341	0.0053088301598028095	0.2668970206624418
342	0.005308830123745269	0.26689702066783294
343	0.005308830063910309	0.26689702071944854
344	0.005308830031371092	0.266897020730425
345	0.005308829977371635	0.2668970207789082
346	0.0053088299480035855	0.26689702078585387
347	0.005308829920106639	0.2668970207986716
348	0.005308829873809627	0.2668970208430067
349	0.00530882984862948	0.2668970208473117
350	0.005308829806844456	0.2668970208826972
351	0.005308829784121197	0.2668970208901006
352	0.005308829746410905	0.26689702092427803
353	0.005308829725902371	0.26689702092925505
354	0.005308829706420521	0.26689702093805145
355	0.005308829674089857	0.26689702096895096
356	0.005308829656505638	0.26689702097203183
357	0.005308829627325824	0.2668970209967727
358	0.00530882961145686	0.2668970210019068
359	0.005308829585122389	0.2668970210257595
360	0.00530882957080089	0.26689702102925295
361	0.00530882955719618	0.2668970210354027
362	0.005308829534618363	0.26689702105697244
363	0.0053088295223386	0.2668970210591206
364	0.005308829501961001	0.26689702107640223
365	0.005308829490879297	0.2668970210799888
366	0.005308829472488788	0.2668970210966446
367	0.005308829462487331	0.266897021099083
368	0.0053088294458900195	0.2668970211136019
369	0.005308829436864129	0.26689702111618974
370	0.0053088294282898135	0.26689702112031477
371	0.005308829414059641	0.26689702113372216
372	0.005308829406318509	0.26689702113067093
373	0.005308829392801585	0.2668970211462094
374	0.005308829385450612	0.26689702115083547
375	0.005308829375121768	0.26689702115163594
376	0.005308829366875273	0.2668970211620967
377	0.005308829357556214	0.2668970211692707
378	0.005308829354583058	0.2668970211637024
379	0.00530882934412362	0.2668970211755929
380	0.005308829334186465	0.26689702118529346
381	0.005308829326194214	0.2668970211859132
382	0.005308829323647565	0.26689702118689296
383	0.00530882931512856	0.266897021196703
384	0.005308829308276012	0.2668970211972339
385	0.005308829306090203	0.26689702119314074
386	0.0053088292984037975	0.26689702120637204
387	0.005308829291097352	0.26689702120922265
388	0.005308829285221986	0.26689702120967806
389	0.005308829283351809	0.26689702121457637
390	0.005308829277087441	0.26689702121702064
391	0.005308829272050334	0.2668970212174112
392	0.005308829267268749	0.26689702122626435
393	0.005308829267372526	0.2668970212216727
394	0.005308829262001528	0.26689702122376835
395	0.005308829256901961	0.26689702123261183
396	0.00530882925279938	0.2668970212329298
397	0.005308829248901595	0.2668970212332318
398	0.0053088292471189175	0.266897021238539
399	0.00530882924296289	0.26689702124016057
400	0.005308829239621178	0.2668970212404195
