From	To	Volume	Cost
22644	230651	6990.366362	4.505630305
22644	235111	852.072642	7.302652068
22645	228843	32672.72131	6.977539046
22645	235110	4847.080544	1.583269803
22646	228826	13033.63988	2.622729942
22647	210901	2926.313967	6.707714066
22647	235874	3805.03103	6.573881911
22647	235875	3404.176653	6.413428443
22648	210940	2527.138302	6.254923709
22649	210833	529.250226	5.437209017
22649	235876	1272.747839	4.966451116
22649	235877	368.08582	12.28671902
22649	210888	480.780621	8.954937022
22650	211820	501.085947	7.563694021
22650	211539	923.679375	6.901950077
22651	235878	3380.418963	3.035007672
22652	209205	17745.78	0.989869933
22653	209212	4029.223931	5.015799663
22653	209215	4939.927965	1.487712788
22654	229583	1305.925238	8.993436223
22655	235827	1047.338183	6.817709102
22657	209201	16030.49703	2.26745801
22658	235828	7120.112266	5.646324936
22659	209227	3738.550272	0.877015245
22663	235888	7421.406304	3.298588457
22664	229654	875.741467	11.74753712
22664	229700	0	6.492297
22665	235189	10895.65747	4.236631845
22665	236201	17088.28155	5.354473263
22666	229533	11089.8487	4.396421963
22667	229142	31941.44416	4.302334843
22667	229143	13190.66653	1.936706824
22668	229158	15062.85011	2.132273677
22668	229159	0	2.37241
22669	229527	3621.681766	10.23215566
22669	229526	5055.849011	0
22669	235190	1974.777259	9.939941639
22669	235191	2753.324624	0
22670	229112	1828.298665	5.871608316
22670	229108	5279.613021	1.317132813
22671	228457	1435.148152	1.705700053
22674	229111	6754.126086	3.29094658
22675	229522	4663.527522	1.066618495
22676	229591	0	5.212277
22677	229531	1553.299796	6.245813231
22677	235209	0	3.251932
22679	235193	4919.057226	6.369639342
22679	235194	899.444774	1.94400402
22679	235195	30.135251	1.591054
22680	235197	693.473315	6.366803037
22680	228462	0	3.901317
22681	228516	2699.047405	5.291123698
22683	228452	2624.371322	4.168540516
22684	212097	6104.555279	0.970409837
22685	229819	3585.369873	5.331539352
22685	235196	2201.553766	0.420726035
22686	229668	326.376411	6.046235006
22686	229670	133.196366	9.268207001
22686	235192	249.509317	4.898450003
22687	235208	21189.37743	0.774964694
22688	229844	2680.580792	2.066036268
22691	229006	2627.933475	1.035245128
22692	235203	1377.015363	5.572151156
22692	235204	2967.177168	1.318545216
22693	235202	6259.739651	4.469191082
22694	228909	202.634398	3.147774001
22695	212101	2305.912665	40.93938776
22695	207977	78.958449	20.322186
22695	211837	0	8.969479
22695	211957	27.17549	16.768753
22695	236785	0	11.20049
22696	228999	2952.209749	2.192306356
22696	235133	9185.406603	0.808039783
22698	229053	261.234949	6.456821004
22698	235201	1631.387844	1.19951905
22699	229595	1997.27597	11.66062677
22700	229695	6218.383735	2.777637499
22701	209244	2481.351567	0
22701	235419	2985.448143	13.06057817
22701	235421	0.258291	1.399878
22702	225418	633.700828	12.75394206
22702	235422	414.934514	14.83292803
22702	235423	0	7.728332
22702	235421	136.831228	7.768623001
22703	225448	1966.62443	13.87002288
22703	235434	23.827433	3.861127
22703	235435	5832.615902	5.330682139
22703	235433	1168.891115	4.206602081
22704	225423	5239.302503	1.629998989
22704	209238	218.209414	0.587504
22705	229537	0	21.482916
22705	229538	3631.407058	7.641250995
22705	235416	0	5.997362
22705	235417	0	7.714803
22706	207975	3064.154449	11.22571298
22709	229611	1552.730024	13.21383349
22709	235432	75.940888	3.769412
22710	225624	10623.49415	4.808827827
22710	225619	1859.943596	0
22711	209219	4664.17744	5.83607171
22711	235210	565.922988	4.136989015
22712	228492	2123.697112	7.405199563
22712	235211	967.738528	7.046073088
22714	229738	1407.897861	8.445467249
22714	229504	0	4.514522
22715	229510	19.713345	9.613926
22717	207979	2370.280636	3.0614023
22718	228493	180.401853	5.260534001
22718	229566	290.491593	6.273188005
22719	229037	2584.75756	11.13875333
22719	235212	5371.644982	2.603407673
22719	229047	2748.15944	4.354594599
22720	228719	7294.367123	3.81178095
22720	235255	0	3.480909
22720	235256	0	6.426153
22720	235257	0	1.068384
22721	229561	809.327327	5.326452044
22722	229572	1400.794664	1.782002052
22723	235249	1740.254757	6.053886291
22724	229637	2123.697112	15.87505221
22724	229641	2123.697112	6.248062475
22724	235247	3700.900337	0
22724	235248	85.680159	0
22725	235246	50.600959	5.208375
22726	229803	4619.137661	0.504063229
22727	228977	11082.62569	0.773187628
22728	211866	7009.170012	1.118088325
22728	211873	2699.833732	1.332328176
22729	229762	634.594437	2.504675012
22729	235262	226.786267	2.181378001
22730	229790	1237.071215	1.82901604
22730	229810	1779.980698	1.18539106
22731	235266	10319.99153	1.32795483
22732	228781	2287.80107	4.731233427
22732	228782	7008.260462	4.264572051
22733	230322	2781.575334	1.975204279
22733	230321	849.075021	1.898071018
22733	230327	749.444494	0.782207005
22734	228786	644.395814	5.077839025
22734	235213	1027.822436	4.930501071
22734	235217	442.794601	4.65585001
22735	228775	0	8.871168
22735	235213	962.919141	5.254879065
22735	235214	38.110776	5.752434
22736	228763	1736.392138	7.860338376
22736	235216	2040.232657	4.980878345
22736	230538	265.455646	5.161860003
22736	235214	140.086621	1.069719
22737	235218	2970.072749	6.157842013
22737	235219	202.954045	1.212191
22738	230317	2732.264956	1.831669249
22739	211881	21160.7408	0.802925078
22740	235227	11305.24408	1.805945425
22741	230568	1233.391043	0.569622012
22741	235224	4445.971682	2.292397953
22742	230262	3001.730824	1.649225278
22742	230578	8883.507055	1.961633008
22743	230542	37277.12637	2.005185931
22743	230546	11204.88151	0.852650972
22744	228878	4485.321847	2.854520211
22744	228879	489.522267	9.449960025
22745	230357	0	5.131189
22745	235221	3338.136025	1.541359332
22746	230302	0	2.745354
22747	230261	0	5.335122
22747	235229	921.301729	4.674874052
22747	235230	18.578841	1.686816
22748	230288	644.572946	4.493095022
22748	230260	4415.861251	9.850132033
22748	235231	1373.399916	8.264392231
22748	235233	184.842821	6.621586002
22749	230536	4330.233349	2.214179867
22749	235240	556.500316	5.326497019
22749	235242	0	9.005064
22750	236415	6135.027769	1.347906176
22751	228761	121.610493	7.591055001
22751	235238	106.858697	9.348228001
22751	235239	856.969818	7.254074068
22752	228751	2770.118647	7.99800712
22752	224658	68.604642	7.396117
22752	235237	513.81395	1.329550004
22753	224666	1098.624286	6.105387102
22753	230591	1688.282311	6.765522303
22753	235236	42.064177	3.90033
22753	237223	20.248546	1.776095
22754	230565	984.17597	3.594598047
22756	224659	4383.548664	4.766299919
22756	230240	364.345142	8.464754011
22756	235245	0	10.959649
22756	230253	0	1.746505
22757	225812	6078.97651	14.09608004
22757	230281	0	2.309231
22758	225037	1121.859653	6.947495122
22759	228931	1435.006037	2.548304079
22759	235326	935.317268	3.701272043
22760	230229	15538.23816	3.864022567
22760	235323	0	0.749259
22761	212110	12457.84072	0.51481229
22762	235319	2744.275001	0.779562107
22763	235317	945.700981	1.907415023
22764	230893	28.169425	7.96051
22764	235329	1555.503514	4.518761168
22764	235318	0	1.807944
22765	230220	4373.153807	8.948969583
22765	235298	253.049619	7.903717005
22765	235299	1437.744518	5.616576174
22765	235300	227.494652	3.185167001
22765	235301	0	4.694641
22767	230378	4927.140228	7.108187744
22767	235297	0	1.66391
22768	235285	3255.994213	3.116627633
22769	228771	1357.039262	10.65743829
22769	228773	1359.469945	6.847281187
22769	235282	67.707298	2.375407
22770	235280	324.781722	3.761392004
22771	230431	580.728655	2.997049012
22771	235278	641.332949	8.121830039
22773	225681	0	6.658318
22774	235314	7798.953613	10.28990058
22774	235315	0	7.097661
22774	235316	60.832081	1.219042
22775	225600	908.321829	3.835786041
22775	235310	10105.65483	0.92045253
22776	235306	5715.721728	6.599880891
22776	235303	982.523013	1.866771024
22776	235308	607.679744	4.491749019
22777	235303	1761.442414	1.535420076
22777	235304	0	1.876762
22778	235293	1034.505722	5.249440076
22779	225677	6696.744568	4.607556915
22779	230476	2509.389922	7.096665792
22780	230488	167.76609	6.507010001
22780	235288	6597.927447	0.946817976
22780	230491	387.4511	3.837995006
22781	235290	684.942158	1.141663006
22781	235291	12045.66884	2.780352445
22781	235292	0	1.113391
22782	230456	8180.368352	0.890380505
22782	230963	8684.329619	1.944202771
22785	230969	2693.096456	0.99106513
22786	234629	0	8.063851
22786	234630	129.156398	4.967749001
22786	232174	791.536925	7.461266059
22787	225654	2723.053263	5.627191758
22788	230217	367.254393	5.449499007
22789	235273	855.118599	2.704166025
22790	230859	907.147247	4.342813047
22790	235267	1914.286262	1.405930084
22791	230517	312.612353	8.290473008
22791	235270	265.578237	7.291430005
22792	230445	686.889799	6.601107037
22792	235275	176.916949	7.244811002
22792	235276	359.363304	5.093821007
22793	230447	1162.82194	0.635913012
22793	230448	310.843586	0.282969
22794	232175	1106.202317	2.228640038
22794	225977	2459.66484	5.377246573
22795	207983	107.293565	5.98842
22795	207980	17688.36346	8.97439639
22795	236414	0	3.511003
22796	225985	1207.798466	6.978589145
22797	234632	78.263164	6.879374
22797	234634	11.531935	7.39561
22798	4557	0	8.004854
22799	234624	6379.332169	8.848256442
22799	234626	183.141856	1.742304
22801	234618	1025.755429	7.769980111
22801	234619	1503.542324	4.021863138
22802	225638	220.929708	8.426654004
22802	230519	4946.718165	2.967058577
22802	234617	579.524378	7.87750403
22803	225649	1920.683124	3.597323217
22803	225580	1175.140132	4.976868097
22804	226004	764.973454	2.78418702
22805	225579	7394.222508	1.334349788
22807	234622	4202.412527	6.26883629
22807	234623	341.12222	1.130035001
22808	232291	48290.92418	3.558581049
22808	234627	700.989108	1.408612008
22809	225629	378.562327	6.529661009
22810	224696	1960.92405	12.35345078
22810	235441	491.471188	9.644512025
22810	235442	155.926371	5.681772001
22811	209461	5702.627124	8.0037419
22812	235452	949.686175	13.05780716
22812	235451	3563.876261	6.172857544
22813	209484	2650.752437	9.72089823
22813	235450	204.920974	1.952188001
22814	224689	3559.748876	19.40619784
22814	235448	2477.857392	11.43196924
22814	235449	11.058493	5.351059
22815	224717	1854.943726	9.983412556
22815	235447	200.104682	6.430891002
22816	224724	735.14747	5.916591039
22816	235444	3207.187442	9.075428781
22817	211947	0	11.565063
22817	236417	83.532168	21.698591
22818	235437	0	18.079554
22818	235438	0	9.087871
22819	227494	2904.250511	8.224991284
22819	224670	109.377364	4.722081
22820	227505	434.191083	10.16392902
22820	235415	25.108196	3.369334
22821	235535	1377.506914	7.209453202
22821	235414	101.693058	3.646074
22822	226384	1249.731178	4.386922099
22822	235413	6.62568	4.567734
22823	227475	6253.64351	19.00549332
22823	227469	0	11.054354
22823	227468	22.103425	1.981708
22824	235410	1101.916076	7.773080131
22825	227470	4.793455	5.447523
22825	226383	12948.60707	1.160972643
22826	227743	3713.524572	5.282751452
22826	234582	1527.105764	0
22826	227746	200.908749	8.925030003
22826	235412	64.34936	3.033849
22827	227741	3389.112177	7.535348678
22828	208767	3492.171273	8.217197961
22830	209402	3744.49357	2.453676687
22831	224967	4639.563691	1.756842806
22832	224963	2555.408866	2.871773334
22833	224961	1811.879741	9.566000505
22834	224973	1519.989966	9.466891333
22834	225018	221.259158	4.036964002
22837	224629	432.521569	2.822127006
22837	224619	934.620816	8.391898097
22839	236411	881.768856	12.00829212
22840	229643	1827.935153	0
22841	224741	2028.853844	3.332712228
22842	224749	392.087683	6.30630501
22842	227759	31.725117	11.646536
22844	224742	1098.365786	7.716547129
22844	227751	1111.815587	4.346385075
22845	234579	1679.482998	16.96090775
22845	234581	297.309591	9.342676008
22848	230436	1318.125884	6.921283176
22849	230415	1687.742611	6.999176314
22849	234596	12.919061	1.774305
22850	201601	7543.313018	16.58433026
22851	225801	3710.680446	1.584081435
22852	225710	1390.979866	4.304141124
22853	230873	1386.665913	4.484647128
22854	225795	5323.613694	9.921310244
22854	225755	46.076559	1.589191
22855	230392	13298.37315	1.58089017
22856	230438	1105.296384	4.096584069
22856	225704	2745.248419	2.943279404
22857	225688	2498.213108	7.354575812
22858	225689	6275.61136	9.562896786
22860	225753	10296.59784	1.245567574
22860	225719	9654.195803	1.12345878
22861	207962	664.108789	13.70037507
22863	230400	2676.319495	0.662376086
22865	225774	12571.22111	0.395566796
22866	225749	12399.33863	1.282495643
22867	225766	6541.35261	2.852519883
22867	225767	15646.5047	3.886046192
22869	224843	264.711545	6.447079004
22869	225697	3664.584707	3.425124913
22870	225729	2696.907976	6.288632828
22871	224834	1660.033962	7.463227322
22872	203213	4554.305072	13.81008707
22873	224900	665.944601	9.231439049
22874	48419	8152.400042	1.446114492
22876	225993	2010.107805	1.04244207
22877	232192	0	4.991539
22877	234605	344.137451	5.037033006
22878	234599	212.99282	6.124616002
22878	234600	1389.396102	1.020103029
22879	230880	1493.757329	6.062027205
22879	224789	1895.536891	3.958523232
22880	226132	933.724965	1.75231102
22881	232230	3700.829344	4.990716361
22881	234602	682.576741	3.878033022
22882	232280	243.684359	4.275275002
22882	234603	218.405924	2.583683001
22883	216681	7572.404408	12.83753317
22883	201285	1610.990444	14.56358359
22884	232179	1953.738294	3.609567226
22884	226042	2417.126845	4.407160451
22885	226125	65.982639	4.676247
22885	226123	214.228312	4.898801002
22885	234613	2389.189349	5.11571351
22886	224786	294.319039	6.674421005
22887	224782	899.994739	12.09085313
22887	234615	57.753895	2.464099
22888	232213	2678.724877	4.180442542
22890	226022	30.368761	3.654892
22891	232227	1224.746129	13.44637229
22891	234606	34.719744	6.848005
22891	234607	0	1.738284
22892	232221	3556.370785	1.772749441
22892	234609	0	0.385535
22894	237164	0	0.743226
22894	237165	5933.773945	0.576912095
22895	214355	14.94526	8.650638
22895	216650	4026.401097	13.09528434
22895	236826	0	16.158293
22895	236827	0	19.806927
22896	226096	1979.792051	6.506349421
22896	226108	2.283037	3.85027
22897	226014	1402.808482	4.557063133
22898	4850	504.827169	5.704731016
22899	231839	774.929238	3.558644027
22900	231983	0	1.402855
22901	231974	497.420218	7.065710019
22903	231818	2376.274235	0
22903	231820	2101.712484	0
22904	224873	774.929238	0
22905	225014	645.291431	1.216965006
22905	224903	1694.358762	1.647493074
22907	231962	35.436371	11.523044
22907	234610	23.681876	6.334635
22908	231947	836.074501	3.36436603
22908	231948	836.074501	0
22909	225001	5859.059616	0
22909	225002	1066.390605	0
22909	224910	1727.625591	5.741275271
22911	228426	1351.842648	0.955622026
22912	228409	16630.79568	1.673757467
22912	228413	6275.463063	2.3946532
22913	228427	2599.130318	0.878435106
22915	228381	7971.950419	0.837502334
22918	228185	2196.851059	4.101114337
22919	228186	6803.629581	5.125552671
22919	228185	195.864714	1.320497
22920	234590	978.799953	4.473552057
22921	225274	10042.81579	4.349924786
22922	228430	2519.143165	2.299842259
22923	225266	8102.694584	2.017976337
22924	234572	300.773996	11.81174401
22924	225220	4465.419201	5.444686287
22925	225233	13490.22803	2.386608748
22925	225232	8559.068146	0.31476959
22926	225229	6498.224516	0.975220971
22927	234573	0	12.280187
22927	234574	1630.49255	12.94077854
22928	214636	913.471008	4.395395048
22929	234595	813.388058	3.491749029
22931	225405	907.849414	5.57271706
22932	225412	4192.144786	6.730930445
22933	225374	1818.137476	8.622173459
22933	225067	569.887721	4.723950017
22934	225070	614.25442	1.985812009
22935	225411	1444.392728	5.620413176
22935	225004	140.123883	3.666992001
22935	234575	2218.139371	3.844446323
22937	225267	1219.410876	9.249177196
22938	228431	1548.745774	7.325396269
22938	234588	1920.051997	7.206055434
22939	236830	338.417238	8.435195009
22940	225031	934.041486	7.050418081
22941	225015	2722.104902	7.869115059
22941	225022	51.507602	0.879814
22942	228306	599.841583	2.896542012
22943	228300	1227.980661	7.146791154
22944	224960	1141.546085	3.593586066
22944	224989	716.086086	6.505771041
22945	224984	0	2.525317
22947	224926	4236.987262	2.885411074
22947	224941	0	6.010273
22950	214314	3670.706399	8.761978345
22952	235395	1154.803918	2.640613049
22953	226375	2277.758177	5.717514511
22953	226377	6151.386444	1.324622162
22954	226951	1033.785975	5.473779079
22955	226373	1709.008013	8.89845341
22955	235394	1403.266937	7.362198216
22956	226362	1084.015189	3.654955059
22956	235399	12295.67303	2.24070567
22957	235390	14188.79576	5.081411483
22958	227034	838.109184	6.620317059
22959	235389	6416.976816	7.76543251
22959	235388	1134.975522	4.581593082
22960	226367	2047.164864	5.43881138
22961	203225	5092.585568	3.576064032
22962	226416	386.917957	9.558306014
22962	235385	516.176641	13.13528004
22962	235386	751.365614	6.971021049
22963	226416	2630.88055	7.528473937
22964	227692	1625.830926	1.287768053
22964	227701	680.784459	1.107574006
22965	227672	8262.72414	1.319116282
22965	227668	10325.07082	0.800386311
22966	227665	4877.443322	1.227260632
22966	235404	8120.777456	0.672025117
22967	227659	1601.753163	1.621803064
22967	235402	2232.796646	1.152136098
22968	226397	10246.94805	2.903522239
22968	226405	3669.345095	5.625677504
22969	227029	1753.127078	5.52914427
22970	227447	1629.39338	12.88579753
22970	227047	164.497387	1.491713
22971	234545	7225.173221	5.267800692
22971	235387	8704.104913	2.824092506
22971	235388	1296.645577	4.91411312
22972	214621	3766.948477	3.182850904
22972	236833	957.11087	3.649696044
22974	231431	376.558052	10.00758901
22976	231409	5.132146	8.551614
22978	231840	4382.94273	12.29107295
22978	234563	797.649351	11.75792409
22978	231855	0	2.291139
22980	231865	532.196425	8.764850028
22981	231349	3375.206997	10.52626932
22981	231346	4364.138844	12.95518716
22982	224992	7848.382206	0.321964495
22983	214606	3243.181914	0.684368138
22984	224998	2948.734865	8.431047363
22985	231810	2024.955271	6.066360413
22985	231811	883.905106	4.776597048
22987	225052	369.567441	8.351767011
22987	225051	3523.402466	4.465611088
22988	231770	22445.68399	1.299197381
22989	231888	45036.4167	1.006626026
22990	231896	1741.413926	3.883915187
22991	231394	1317.67899	5.698215145
22991	234561	536.524315	10.32803603
22992	231939	11576.56006	0.510612918
22993	231864	2244.814173	14.32454624
22994	214614	128.289339	1.547574
22995	231395	9274.764288	0.857012934
22995	231932	152.221741	0.318537
22996	231385	3444.31766	13.98103323
22997	231455	5574.676432	2.897385027
22998	231454	836.832849	12.08007011
22999	231647	2112.916049	4.962824373
22999	231476	0	1.962911
23001	225059	948.7549	5.262367063
23002	225161	14686.52817	1.777692544
23003	225143	1054.876885	5.697777087
23003	225148	404.263528	9.794084016
23004	225165	463.675633	5.329630012
23004	225163	2193.058529	3.929416322
23005	237167	9288.709318	1.059279487
23006	214601	4855.55361	1.202649612
23008	225085	1602.372698	9.867133392
23008	225087	2402.187837	4.148446419
23009	225157	5095.637718	6.052077444
23010	225093	1498.925404	4.837437165
23010	225097	804.404854	2.589311021
23011	231779	1427.63562	7.340155224
23012	231387	1725.877009	11.16266753
23013	225082	1287.204692	10.29618625
23014	225138	1347.523333	6.045052161
23015	225132	1784.290654	12.30778963
23016	228181	1307.290851	12.48149831
23017	214342	8296.696879	3.012917261
23017	236842	0	1.224456
23018	225190	0	5.051945
23019	225178	1980.223263	2.799520181
23020	225179	5763.119543	0.852995644
23020	225188	1140.965056	0.133413002
23021	228232	575.482413	6.105711023
23022	228321	1166.407632	7.563481145
23022	228245	651.681527	9.504575048
23024	228278	1731.475568	6.222319296
23025	227113	19.097054	6.697041
23025	234577	625.554257	8.135742037
23026	227105	2044.131947	6.735014469
23027	225114	6569.80828	0
23027	225115	11830.59375	2.278200997
23028	214346	2697.196077	1.59068121
23030	226508	3717.167595	8.847714437
23033	226968	5389.871026	3.561091306
23034	226936	861.26195	3.15055203
23035	226988	8080.922388	0
23037	228199	515.944217	0
23038	228328	1964.843808	1.607942102
23039	214339	5350.895464	0.501118319
23039	214338	1138.999072	0.738012013
23040	226978	3805.783036	7.129987074
23040	226976	9874.834982	12.38927329
23040	235381	305.324358	2.618344002
23041	226928	5584.963608	2.180920532
23042	226929	1801.55156	0
23042	226930	1801.55156	6.601545344
23043	226921	6351.916509	5.107658825
23045	225071	4798.47111	5.748997849
23046	225215	11276.67779	2.865378134
23050	214349	2044.763189	1.172638082
23051	225123	0	15.207751
23051	225119	7698.986467	3.029759455
23052	225248	3114.201817	10.98108201
23053	231683	16859.55062	3.918818954
23054	231707	49649.49169	2.304127416
23054	231708	3447.98427	3.124400724
23056	226194	1868.548	7.498649425
23059	225106	119.504123	16.476431
23061	214591	2577.122965	2.260292268
23061	214595	248.445461	1.165646001
23063	231605	4155.888887	7.172978554
23064	231607	8323.035142	0.813285431
23066	231453	819.476938	3.249336028
23067	231598	4.063849	5.968177
23067	231601	645.215691	3.521834017
23069	231602	8701.020953	3.394923614
23070	231728	16736.83182	2.294836128
23070	231729	8615.611765	2.722557185
23072	214590	2155.664474	0.541219043
23074	231733	29761.22593	3.573097769
23075	231572	15425.67003	1.451829555
23077	231567	12510.43955	2.201979889
23082	231552	1794.620495	4.319828223
23083	203222	3805.819804	1.241747361
23083	203223	1145.428848	1.952390036
23084	231560	504.384876	5.377451015
23086	231547	1888.495521	6.800749395
23087	231651	9767.315344	4.498632433
23087	231652	5351.441639	3.714566366
23088	231550	14208.47904	3.938389702
23090	231651	8499.240085	2.828777221
23090	231637	0	2.230966
23091	231491	1567.731749	5.2875962
23091	231560	2322.29105	3.301942308
23092	231446	0	2.524507
23092	234566	5157.568227	8.125078754
23093	231483	317.921034	4.799950005
23093	234567	2017.446662	3.572917241
23094	203220	4756.991544	1.541035749
23094	203218	8465.141115	0.679808243
23095	231479	725.319285	5.942877038
23095	234569	15488.94054	6.001574047
23096	231641	6865.864964	7.185243118
23097	231616	22378.95477	5.361175725
23098	231593	22833.46738	4.949124683
23098	231609	23386.01257	3.852585937
23100	225243	1892.303337	3.868971226
23102	225245	7253.042987	4.166641341
23103	225239	73329.90758	6.284922923
23103	225241	49527.84613	6.393346892
23104	236839	12130.22496	0.555397323
23105	225308	16912.29463	2.697190231
23106	231700	4303.366667	1.922531742
23106	231677	10727.08335	2.304645266
23107	225294	5184.425612	5.318470149
23108	225298	4408.935972	5.384919197
23109	225327	4573.226693	17.99609599
23109	203038	0.905365	4.710367
23110	225291	19519.11594	8.675261378
23111	231668	14361.24383	5.27077151
23112	231580	3040.045684	9.300266613
23113	225304	3067.632448	13.36978337
23114	203040	27.25294	6.014032
23114	48245	4697.031106	3.470516333
23114	335377	16.556695	5.355244
23114	335378	699.84148	7.041583042
23115	204707	2278.447584	0.837776075
23115	237168	3192.299933	0.427103083
23115	335297	244.874686	0.451618
23116	201296	12993.69541	1.479484249
23117	231719	28440.0954	1.002529767
23118	231610	0	3.952381
23119	231716	17395.28707	3.310120728
23121	231660	8802.278302	5.698864401
23122	231664	15041.93558	6.377709759
23122	234571	31267.58996	2.254951261
23123	225321	25.300947	5.448071
23123	225323	1278.529907	3.171500075
23125	231579	6425.215393	2.105509042
23125	231586	1499.407162	4.743684162
23127	214308	1375.094444	0.540226015
23128	203040	2717.254341	18.05104342
23128	203031	139.466475	28.776047
23128	225319	19.743797	29.33263
23128	335379	66.074116	17.872417
23129	227716	15720.87777	4.01999453
23129	227721	3296.467043	2.389080499
23130	226825	3196.230245	5.687179107
23130	234544	4794.535075	6.221983078
23131	227044	4427.281228	6.999039882
23132	226216	8838.485528	6.586909303
23132	226223	3993.866396	6.960519262
23134	227022	14169.78306	5.130952686
23135	234539	55028.91808	0.934145567
23136	226622	17003.3032	4.359478652
23138	203214	4945.23993	1.352697719
23138	203215	7329.050887	0.803380055
23142	226615	24697.46149	2.422314991
23143	226814	17910.97393	6.948047226
23144	227042	32582.24026	6.806325284
23145	226840	59051.1496	17.24342079
23145	234538	74367.47402	9.631406298
23146	226785	22295.00931	5.410914779
23147	226799	45902.88435	1.852321392
23148	226832	0	3.843324
23148	226797	13102.28376	3.310677535
23149	217822	16526.30349	0.57166987
23150	226804	46697.27938	2.3373561
23151	226774	47341.88997	2.319337327
23152	226803	73752.26899	2.405205034
23152	226802	12647.72205	0.675004108
23153	226614	32510.41268	3.31322581
23154	226776	27643.71053	3.876717827
23154	226612	12669.10205	3.99092145
23155	226607	14784.35243	5.780225115
23156	226602	41804.39867	2.288885819
23156	226606	0	10.587799
23158	234550	21578.98883	5.623687489
23159	226626	35734.03251	7.076789228
23160	214589	424.297637	1.091004002
23161	234502	108991.1079	3.097611981
23163	226597	43029.25676	6.682912273
23163	226634	33037.52889	3.985304019
23166	226841	10898.78418	8.958401296
23166	335336	70914.00915	4.252664389
23167	226601	52588.19254	1.442642097
23168	226842	10671.08206	1.485159627
23168	335339	44302.41431	0.58439109
23169	226862	30643.77413	6.757509211
23169	226837	44157.93215	5.734611374
23169	335336	203749.2506	6.553317136
23169	335338	45999.22938	10.56780415
23170	226836	71613.56379	7.160004865
23170	226840	116296.1704	2.362371232
23171	236836	1289.251595	1.337175032
23172	335507	56906.38011	3.381594917
23174	335340	46742.15866	8.392331226
23175	226425	5068.045725	6.499152653
23175	226956	4342.076023	7.761588057
23176	226956	9341.645322	6.519127954
23177	226760	7550.724866	4.156392844
23178	227235	28557.05098	4.770054973
23179	234534	716.782571	1.036752006
23180	227062	16705.23428	8.486349111
23181	227239	7635.778021	1.69118944
23182	217827	50421.60216	0.824915408
23182	214597	405.513899	0.333075001
23183	209827	14474.6773	5.088779961
23184	209818	39143.10612	1.343123138
23184	227196	6665.570851	1.251487321
23185	227424	15573.04362	6.064472066
23187	210096	15767.78316	13.63111023
23187	335367	37584.84285	19.47309385
23187	335368	80734.12961	10.39143814
23187	335369	362.410594	10.52785801
23188	227369	60945.80534	2.519741774
23188	227363	112334.1666	1.392234173
23189	234480	44511.33395	10.20565897
23189	234481	33935.86435	15.39539726
23189	234482	139068.9582	12.92052687
23189	234479	24399.9885	10.91730188
23190	227184	7768.046154	4.123568189
23191	227280	52747.15219	9.348004019
23191	234523	264356.4784	15.93808496
23191	227406	82000.52887	16.08772718
23192	227402	106951.9368	3.399659767
23193	214335	8266.145573	1.371186374
23194	209679	305393.7099	6.089956191
23195	210028	4559.662392	13.33565488
23196	210020	47116.22292	2.143290206
23197	224483	0	9.538634
23199	224458	7275.627618	0.72016793
23200	210003	0	10.764644
23200	209992	1087.867705	8.148505133
23200	224467	116812.7278	7.818483907
23200	210001	9443.369195	1.573565701
23200	335370	15230.22962	8.465174767
23204	236837	4685.023266	0.396445186
23205	209413	23771.2544	12.61888205
23205	234509	49076.71382	5.310651994
23207	209424	161808.4482	3.466511985
23208	209935	0	5.477291
23208	315658	114829.669	0.889180731
23208	209933	98781.24859	5.036003483
23209	209967	5874.416961	23.06838521
23210	209986	60658.32916	8.688064657
23210	209382	79217.45943	9.186653826
23211	209346	2963.572566	3.925960642
23212	209387	132184.2169	7.184428077
23213	209310	122990.8736	2.473179086
23213	234510	114849.7093	3.751207017
23215	214324	10291.67156	1.126017227
23219	227777	4714.449843	4.786471278
23220	226073	6625.296441	4.122769291
23220	226077	358.976651	1.835625002
23221	226754	7953.341352	6.225313863
23223	226751	572.021215	4.837047018
23224	227772	10928.28579	1.313526322
23225	226521	24609.50561	5.556751291
23226	204664	88.964857	1.184854
23226	335301	8333.802031	1.242192191
23226	335300	0	0.553837
23227	203226	22608.33511	0.47102025
23228	226185	11915.29575	7.115886568
23229	226156	17309.25761	1.155793953
23230	226855	17516.74282	1.803030561
23231	226153	1658.179404	9.136920393
23231	226155	1382.264494	6.378468181
23232	226148	31042.23182	3.510533483
23233	226165	3175.129532	9.434709809
23233	226167	4695.020835	0.495782234
23234	226498	1472.666719	2.937363096
23235	226180	2091.746154	1.747682128
23237	226493	2706.882598	5.753166764
23238	214327	13243.07029	0.250441282
23239	226493	3925.734119	9.117778848
23241	227957	10534.58099	5.798240536
23242	227887	20380.48795	2.075640638
23243	227806	28.347884	13.248291
23244	226141	8.377668	8.014378
23245	227808	4488.767414	1.237291526
23246	226695	39.111219	11.575625
23247	227954	3440.533362	2.530569584
23248	226702	18262.76488	2.754022524
23249	214319	17339.14061	1.512727392
23249	214313	35046.90523	1.44487236
23250	227061	31372.32254	17.30643595
23252	234548	102182.6099	9.264916169
23253	227291	90326.41618	5.995540765
23253	227306	24755.87977	6.74369253
23255	227415	45990.1174	3.217615554
23255	234522	38970.00702	1.963373299
