iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
24	5.539938985332782E-8	1.6417410764191231E-9	2.489555536167032E-7	0.9946088018537795
25	4.154165800240861E-8	1.5033377875894871E-9	2.4480767657486524E-7	0.9946088867747707
26	3.91623824480547E-8	1.4283459970343415E-9	2.5565881245359634E-7	0.9946089443908375
27	4.031565181694674E-8	1.4985229723762927E-9	2.1941015149185006E-7	0.9946089809019112
28	4.155398924954312E-8	1.2129464099785991E-9	2.2929698484386307E-7	0.9946090011546251
29	4.6031735423390785E-8	1.3696407341612371E-9	3.101760182033786E-7	0.9946090160718369
30	4.2918794407320604E-8	1.2613464717148304E-9	3.166837091450603E-7	0.994609022327847
31	2.138384924688097E-8	1.1298126878500625E-9	3.2097398461328197E-7	0.994609017589563
32	5.534153413311316E-8	1.2015981543100906E-9	3.0677472429019303E-7	0.9946090040278011
33	3.3692092782366956E-8	1.2031561302805471E-9	3.2241204728222783E-7	0.9946089841233564
34	4.11342433448425E-8	1.2875718269356184E-9	3.1327076210896365E-7	0.9946089585108051
35	3.01533303881385E-8	1.2019311101951757E-9	3.253210640874471E-7	0.9946089288779283
36	3.585860275379105E-8	1.1792022913681421E-9	3.2617801282164294E-7	0.9946088956968909
37	6.247867723185863E-8	1.1026489721288613E-9	3.2565372898307743E-7	0.9946088611199644
38	5.051197027317045E-8	1.014369588325792E-9	3.127171271932738E-7	0.9946088450797144
39	5.0186203637281324E-8	1.1764828000693228E-9	3.0879105195058543E-7	0.9946088250574502
40	2.2417255052253893E-8	1.2417455952373757E-9	3.17482753531273E-7	0.9946088016864357
41	1.7936948260022234E-8	1.1393205268106499E-9	3.0934964068141113E-7	0.9946087750865051
42	1.7183380940366533E-8	1.3721208613759472E-9	3.213067751861587E-7	0.9946087456649739
43	5.468948527376227E-8	1.3245305963138776E-9	3.1065374950234315E-7	0.9946087134562881
44	5.382530732234159E-8	1.4580774365668958E-9	3.2216887257963123E-7	0.9946086791258204
45	2.1341084122106224E-8	1.5808703235364874E-9	3.214317020328039E-7	0.9946086426370343
46	1.1949401135247228E-8	1.5600158942419284E-9	3.1474580997059576E-7	0.9946086042168419
47	1.9204424606122927E-8	1.8323659256580527E-9	3.3198260029898563E-7	0.9946085640658565
48	3.528263148311339E-8	1.609046118566937E-9	3.1816687096064555E-7	0.9946085219874043
49	1.9195963929519166E-8	1.4050961505418513E-9	3.187880894817141E-7	0.9946084783183902
50	2.988822067617747E-8	1.6810151048929356E-9	3.2187137666284116E-7	0.9946084332558824
51	1.292084172987984E-8	1.8179739935675343E-9	3.1955314694354087E-7	0.9946083868501749
52	8.119890315683165E-9	1.9808911178031963E-9	3.3539112354041833E-7	0.9946083392282484
53	3.451168528734172E-8	1.5351366844384984E-9	3.323698321011648E-7	0.9946082902352513
54	2.535235799072666E-8	1.750354861052017E-9	3.2218776069292687E-7	0.9946082399468676
55	4.942313225342332E-11	1.5144392406796214E-9	5.98271743590395E-7	0.9946083448903784
56	1.4884505550316618E-7	1.4941369252952086E-9	6.323733388047259E-7	0.994608850029069
57	1.5830234734171E-7	1.4688085192560152E-9	5.14571618093207E-7	0.9946081598571721
58	1.026015566951699E-7	1.6000166747076605E-9	5.224630047484524E-7	0.9946071159406034
59	1.445797896959533E-7	2.211585470313082E-9	5.018429044545414E-7	0.9946060363008119
60	1.0200638644874971E-7	1.5210571691071095E-9	5.660869796253465E-7	0.9946050350313602
61	1.1128671495441722E-7	1.3033769619141822E-9	4.977995932131662E-7	0.9946041427479464
62	9.030282699384884E-8	1.299214402727955E-9	5.595850677275749E-7	0.9946033670869944
63	1.129760007767544E-7	1.485842449078234E-9	5.248894434650708E-7	0.9946027509160915
64	9.539393142077301E-8	1.7452048695076883E-9	5.813800535436897E-7	0.9946022047451777
65	9.670393774641184E-8	1.882709654843495E-9	5.767382695864853E-7	0.9946017237405651
66	6.616984493668099E-8	1.9485573155009206E-9	5.865834805662828E-7	0.9946012986789782
67	7.393987522252843E-8	1.817865413755726E-9	5.692616856789456E-7	0.9946009226151398
68	1.5239400696920313E-7	1.897134560557845E-9	5.878717469487427E-7	0.9946005901204961
69	8.617256297416276E-8	1.6744478026353704E-9	5.823081665745633E-7	0.994600295152431
70	8.016057617687977E-8	1.6778354261504091E-9	6.176166711391318E-7	0.9946000338405663
71	1.049612332604255E-7	2.1889049461876198E-9	5.831236777886772E-7	0.9945998021250898
72	9.627094565978211E-8	1.7249651707018643E-9	5.221760931428676E-7	0.994599595216315
73	8.978599530529152E-8	1.5044122614327193E-9	5.81558674883631E-7	0.9945994109112277
74	8.23464246790806E-8	1.6353087772813524E-9	5.96661498986073E-7	0.9945992469385116
75	9.405769185732993E-8	1.4184589058885422E-9	6.070254087164884E-7	0.9945991009677353
76	1.159651572546494E-7	1.2273968508225153E-9	6.436418186206438E-7	0.9945989706817586
77	9.181187465845397E-8	1.2138714478027168E-9	5.761048040842098E-7	0.9945988548807234
78	1.0221919655162282E-7	1.21375842709881E-9	6.502567143629179E-7	0.9945987517573793
79	8.066500911674268E-8	1.2211575084464243E-9	6.393999560927455E-7	0.9945986594854772
80	1.149397552691056E-7	1.2165495277827176E-9	6.053489408630597E-7	0.9945985772702356
81	9.533007494511025E-8	1.1834117019660084E-9	5.583077828941185E-7	0.9945985038345407
82	7.505855403877604E-8	1.331988519481797E-9	6.144032900223806E-7	0.994598438293369
83	8.41306916354867E-8	1.189771725584876E-9	5.387974910675553E-7	0.9945983795161162
84	9.223961683346715E-8	1.2181807784727994E-9	5.812649320757757E-7	0.9945983269900422
85	9.201151385251904E-8	1.2077381317254776E-9	5.612133856525148E-7	0.9945982799477239
86	9.215402141382611E-8	1.2663344817198663E-9	6.326064104777984E-7	0.9945982374676509
87	8.472189616526293E-8	1.269245153423526E-9	6.021054791416347E-7	0.9945982001751974
88	9.417890511898008E-8	1.3180361246867278E-9	5.779973919484149E-7	0.9945981666700644
89	1.0874223366208469E-7	1.279121364383684E-9	5.767443662652028E-7	0.9945981367304992
90	1.0116663273773696E-7	1.2984361363876928E-9	5.9202466717867E-7	0.9945981100027365
91	7.358832110337943E-8	1.2604964849671774E-9	5.821735280520102E-7	0.9945980858791117
92	9.59055541649434E-8	1.2990082343122822E-9	6.027856707113699E-7	0.9945980643330344
93	8.118347871732823E-8	1.3615315541670725E-9	5.637729962870708E-7	0.9945980451312535
94	1.242963842962297E-7	1.3670889975614386E-9	6.609239642241249E-7	0.9945980279311827
95	6.752584025271346E-8	1.3080126981535045E-9	6.267728522857396E-7	0.9945980124552005
96	7.873380392098284E-8	1.3583026925445552E-9	5.818445601990518E-7	0.9945979987052931
97	9.560886193860085E-8	1.378483549530074E-9	5.89450060650698E-7	0.9945979865085539
98	9.088747099372796E-8	1.3958705302741237E-9	5.984368383060712E-7	0.9945979755563111
99	5.616927922780235E-8	1.3181666869144237E-9	6.214153630557107E-7	0.9945979655726388
100	7.587188455282501E-8	1.3178945712510881E-9	5.953347340659221E-7	0.9945979567041242
101	9.525128252807491E-8	1.4675567427957503E-9	6.265431908847319E-7	0.9945979488783608
102	9.130189859707372E-8	1.3215047944825642E-9	6.613829717228015E-7	0.99459794193909
103	8.053691191722834E-8	1.3145945443326923E-9	6.3013748075047E-7	0.9945979356260023
104	9.60770932811883E-8	1.3901005901928443E-9	5.967525739114521E-7	0.994597929904322
105	8.701360909579847E-8	1.4173510143322687E-9	6.542915387264259E-7	0.9945979249889458
106	7.990400086033134E-8	1.3435681456286375E-9	6.101496490273917E-7	0.9945979203457381
107	9.27734467026653E-8	1.24730881179147E-9	6.974335544640553E-7	0.9945979165308132
108	9.01833770994287E-8	1.3342389415527123E-9	6.015487165056399E-7	0.9945979126887378
109	1.0819221707425442E-7	1.1391640963864802E-9	7.283438321348257E-7	0.9945979098163242
110	1.0807867178996844E-7	1.1565126634138778E-9	5.85676848241512E-7	0.9945979065315668
111	7.766657239560715E-8	1.2853305086935052E-9	7.435322553206447E-7	0.994597904480593
112	9.827986635624342E-8	1.36481181911563E-9	6.579429253639191E-7	0.9945979017636396
113	8.201826473541729E-8	1.3938797893686683E-9	6.896352704455211E-7	0.9945978997988887
114	7.62158908207411E-8	1.3869930759469185E-9	7.014007369354758E-7	0.9945978979742129
115	8.777349436162041E-8	1.4975563011887516E-9	6.894967817805409E-7	0.9945978966361964
116	1.2798273274494676E-7	1.4207571785718187E-9	7.146912480715528E-7	0.9945978951403966
117	1.1165427293846619E-7	1.4842734818998338E-9	7.082050086371083E-7	0.9945978936603723
118	9.210495433009669E-8	1.3334360282613034E-9	7.106632565756499E-7	0.9945978926754488
119	9.689233437804035E-8	1.3248819819011715E-9	6.591010733858482E-7	0.9945978916962699
120	1.0274235706653201E-7	1.3784237085090467E-9	7.688585019760552E-7	0.9945978913411838
121	9.955422153318239E-8	1.3717477154173707E-9	7.130870000038314E-7	0.9945978902873841
122	9.461789640674567E-8	1.3853975744382296E-9	7.16574669712422E-7	0.9945978896072092
123	7.886816355551218E-8	1.3952751176660172E-9	7.340813683587299E-7	0.9945978889995831
124	9.31487788013996E-8	1.3985297364627058E-9	6.880875422776711E-7	0.9945978880355777
125	8.397394080095211E-8	1.4016323657273233E-9	6.960136664790895E-7	0.9945978875837812
126	8.193206602058467E-8	1.4332481867995739E-9	6.982533240496025E-7	0.994597887403308
127	8.163130960081588E-8	1.428129614566842E-9	6.934816226822349E-7	0.994597887186674
128	8.366935244641382E-8	1.3910009810658153E-9	6.041960530778212E-7	0.9945978863668891
129	7.229565679445216E-8	1.388678061431392E-9	7.488399560440229E-7	0.9945978861738485
130	8.42390847077823E-8	1.3819052568919687E-9	8.360364909254514E-7	0.9945978859396101
131	9.270558132268292E-8	1.415730310760921E-9	8.358831302679448E-7	0.9945978858378606
132	8.746463242559344E-8	1.404027671902952E-9	7.25366005482897E-7	0.9945978853564957
133	7.855154515734597E-8	1.4104369894241131E-9	7.952676005507087E-7	0.9945978853360036
134	7.008050351142714E-8	1.4526618796750768E-9	8.074683293113338E-7	0.9945978852789003
135	8.916442562068028E-8	1.4283214611054973E-9	7.511077061428395E-7	0.9945978849885435
136	8.829593400871971E-8	1.4865184638779283E-9	5.735043290266972E-7	0.9945978846426248
137	9.739627127025585E-8	1.4814272031316023E-9	6.326066498418825E-7	0.9945978845828409
138	8.438936582866319E-8	1.4635835876575243E-9	6.562263374920718E-7	0.9945978844162862
139	8.568381104634426E-8	1.4121219749085867E-9	7.076904369185399E-7	0.9945978842605323
140	1.0468591638002067E-7	1.3932734965749205E-9	7.377330660807147E-7	0.9945978841806065
141	9.63241226781264E-8	1.4213469290424996E-9	7.523079673665833E-7	0.9945978842120375
142	8.520556837865456E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
143	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
144	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
145	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
146	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
147	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
148	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
149	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
150	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
151	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
152	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
153	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
154	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
155	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
156	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
157	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
158	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
159	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
160	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
161	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
162	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
163	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
164	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
165	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
166	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
167	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
168	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
169	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
170	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
171	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
172	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
173	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
174	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
175	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
176	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
177	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
178	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
179	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
180	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
181	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
182	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
183	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
184	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
185	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
186	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
187	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
188	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
189	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
190	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
191	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
192	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
193	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
194	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
195	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
196	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
197	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
198	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
199	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
200	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
201	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
202	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
203	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
204	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
205	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
206	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
207	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
208	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
209	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
210	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
211	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
212	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
213	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
214	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
215	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
216	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
217	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
218	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
219	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
220	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
221	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
222	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
223	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
224	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
225	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
226	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
227	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
228	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
229	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
230	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
231	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
232	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
233	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
234	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
235	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
236	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
237	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
238	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
239	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
240	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
241	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
242	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
243	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
244	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
245	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
246	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
247	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
248	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
249	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
250	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
251	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
252	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
253	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
254	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
255	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
256	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
257	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
258	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
259	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
260	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
261	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
262	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
263	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
264	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
265	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
266	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
267	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
268	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
269	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
270	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
271	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
272	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
273	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
274	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
275	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
276	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
277	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
278	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
279	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
280	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
281	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
282	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
283	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
284	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
285	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
286	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
287	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
288	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
289	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
290	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
291	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
292	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
293	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
294	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
295	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
296	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
297	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
298	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
299	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
300	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
301	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
302	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
303	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
304	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
305	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
306	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
307	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
308	9.468509543086867E-8	1.4276267945589893E-9	7.732091072965019E-7	0.9945978840496833
