iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
61	6.283797704398353E-9	1.2139735550142916E-8	1.2101806556863437E-8	7.952493207363798E-5
62	5.803895142264537E-9	1.2012749683876223E-8	1.1338567529328714E-8	7.837830280377212E-5
63	6.001370844721521E-9	1.320370901503054E-8	1.2376902502886367E-8	7.726977955291314E-5
64	5.36035216214259E-9	1.1635430507972444E-8	1.1953100287342977E-8	7.611278746422201E-5
65	5.717338713573383E-9	1.1631076102247562E-8	1.1891555073972881E-8	7.488864774762849E-5
66	6.051977141652287E-9	1.1878416583677165E-8	1.2077837840962502E-8	7.375581399871045E-5
67	5.822841209202068E-9	1.164046048440781E-8	1.1257094589822714E-8	7.256875701600052E-5
68	6.035941191306904E-9	1.095062296396776E-8	1.2062340792873272E-8	7.141509924279976E-5
69	5.446715078960551E-9	1.1905540220347177E-8	1.2820408401559291E-8	7.028446671486499E-5
70	5.945614223179518E-9	1.170549179807523E-8	1.1504730723643775E-8	6.91145633144874E-5
71	5.676358494355327E-9	1.2536471305502062E-8	1.1940025523848874E-8	6.799616848940371E-5
72	5.611637265978686E-9	1.2405283356109464E-8	1.20001609760223E-8	6.68552524104582E-5
73	5.471526121070269E-9	1.1936380439614425E-8	1.1066819016747331E-8	6.574017925331521E-5
74	5.925247403837375E-9	1.21657713902934E-8	1.2177235886312587E-8	6.462609197133151E-5
75	5.739830721829264E-9	1.2612465072336931E-8	1.2126117998612074E-8	6.355743004915482E-5
76	5.727228802321349E-9	1.1974491731514547E-8	1.1588662029993202E-8	6.240835423032554E-5
77	5.701726646378802E-9	1.2237044710872169E-8	1.2376368596633824E-8	6.133032596022936E-5
78	5.958168958208887E-9	1.1144198341916933E-8	9.637113995708546E-9	6.028115195155781E-5
79	5.293971039321832E-9	1.2090788259477847E-8	1.2336936805468213E-8	5.922606777786221E-5
80	5.510536693620338E-9	1.183732645237967E-8	1.2241645364063913E-8	5.8215100763647776E-5
81	5.530990554447612E-9	1.1615962081101827E-8	1.186351039628164E-8	5.7154016179006284E-5
82	6.181421818851618E-9	1.2278052130554329E-8	1.1809300537457545E-8	5.6141417344113265E-5
83	6.018177622912901E-9	1.2553538764059624E-8	1.1758277129736427E-8	5.513982554039565E-5
84	5.350994536357234E-9	1.2619152611748063E-8	1.2412652905524624E-8	5.415066279756964E-5
85	6.047534029107737E-9	1.1911333808178881E-8	1.1872601124451876E-8	5.317616455102758E-5
86	6.1161917752627915E-9	1.179824504760063E-8	1.1977987046662975E-8	5.221669426902498E-5
87	5.542876380104644E-9	1.3251066910413556E-8	1.281899808525111E-8	5.127332930676687E-5
88	5.879432940503193E-9	1.4012504712113127E-8	1.1780328379451532E-8	5.032427640183634E-5
89	5.623582599589838E-9	1.390239035004015E-8	1.1388690768221466E-8	4.9422665204579275E-5
90	6.301346777703998E-9	1.3145936783587331E-8	1.2858986764285874E-8	4.8542571678078517E-5
91	6.3476706113618775E-9	1.3299035761527023E-8	1.2126670001499917E-8	4.761352733029245E-5
92	6.310995170899503E-9	1.3486612937541054E-8	1.1789405451878565E-8	4.674344608968095E-5
93	6.081318448813988E-9	1.3420378031092639E-8	1.181116682236194E-8	4.587859298543773E-5
94	5.94560078948092E-9	1.3714746116555432E-8	1.1830887602926055E-8	4.5032815352841205E-5
95	6.245671646532003E-9	1.328998255889502E-8	1.238289215610422E-8	4.42361982490036E-5
96	5.668266189751137E-9	1.2844612373719144E-8	1.1874391914190596E-8	4.3416526679940226E-5
97	5.2747662904195636E-9	1.3481300298323617E-8	1.1155489310077371E-8	4.261297236973771E-5
98	5.43508715811214E-9	1.388121262380082E-8	1.2133997362440141E-8	4.182164223698326E-5
99	5.958498139335688E-9	1.2354144485193785E-8	1.236263824644368E-8	4.1045368347703004E-5
100	5.832660243676457E-9	1.4004254200727928E-8	1.1574073921494232E-8	4.024861793727741E-5
101	5.763439947514826E-9	1.3100239892871457E-8	1.2723395448333008E-8	3.9496302572161746E-5
102	6.174865618824299E-9	1.2842795937828555E-8	1.1372541353082966E-8	3.8757414159706904E-5
103	5.683965409453151E-9	1.2744769350980789E-8	1.0738946287780493E-8	3.803148278669344E-5
104	6.13598039045371E-9	1.2890980283231102E-8	1.2187170606026143E-8	3.7314581105785116E-5
105	6.0308378291296094E-9	1.4376483559175313E-8	1.1848771408473624E-8	3.661915989916498E-5
106	5.948922132681389E-9	1.3644115393063316E-8	1.2234224633367319E-8	3.5925221256505324E-5
107	5.965568816712619E-9	1.4368223832939009E-8	1.2056127429715957E-8	3.525421116201688E-5
108	5.541319958446422E-9	1.3770129037027345E-8	1.1959407908435082E-8	3.4620491078940496E-5
109	5.86365578314485E-9	1.3371544205220687E-8	1.1844635272595383E-8	3.393823825426079E-5
110	5.604184227792075E-9	1.476481825690712E-8	1.311311670360027E-8	3.3294765444003005E-5
111	6.131369634232442E-9	1.5375293371810983E-8	1.1811031264130634E-8	3.267182636512711E-5
112	6.418384934647747E-9	1.3965548495420421E-8	1.1712205649772045E-8	3.20533098879805E-5
113	6.155234877347482E-9	1.4264597947288848E-8	1.2144101613209557E-8	3.1447094233749695E-5
114	5.662798119310253E-9	1.4233200951174751E-8	1.1713271019786475E-8	3.084927521090908E-5
115	6.490961990124333E-9	1.5698762401150645E-8	1.213936606792032E-8	3.0266168759118806E-5
116	6.136701924397414E-9	1.3949521093792328E-8	1.1301554692089155E-8	2.9683716326389664E-5
117	6.003195163195585E-9	1.6561476634535666E-8	1.1769457297639008E-8	2.9130036248714575E-5
118	6.066529278925259E-9	1.5588651036679835E-8	1.1883402151191547E-8	2.857598379224502E-5
119	5.894802646011499E-9	1.756155398879855E-8	1.1435448477037369E-8	2.8030923212907233E-5
120	5.723277962665918E-9	1.664216797703233E-8	1.210333999690505E-8	2.750034936860324E-5
121	5.5115975117203675E-9	1.4587891339346015E-8	1.0818736906337278E-8	2.6977120448745673E-5
122	5.856097495815504E-9	1.5424196697644277E-8	1.2470763421923436E-8	2.646502373016002E-5
123	5.811883752038227E-9	1.4370742151825766E-8	1.1470427718762721E-8	2.5958757878585814E-5
124	5.478500653133267E-9	1.606620469996045E-8	1.1392087717609911E-8	2.5464859041646193E-5
125	5.866500840667754E-9	1.5437740197299377E-8	1.0566683639190444E-8	2.4979890353216128E-5
126	5.871065300588896E-9	1.4678075199725527E-8	1.1458002213693419E-8	2.450317536573099E-5
127	5.5197840742593485E-9	1.593702736446545E-8	1.2233367319147703E-8	2.4033570314774266E-5
128	6.133481722514489E-9	1.4813898774335144E-8	1.1881427508519948E-8	2.357669025254694E-5
129	6.017701781324547E-9	1.530545623573687E-8	1.2318489006624134E-8	2.3125603114571014E-5
130	6.0743247098926645E-9	1.5742159242826403E-8	1.146510630878339E-8	2.2683092788633452E-5
131	6.728358648011579E-9	1.5590668533960184E-8	1.1797517740497199E-8	2.2251315291543783E-5
132	6.204616820326692E-9	1.5564278643687146E-8	1.2461841558675246E-8	2.1823933815001695E-5
133	6.8586820667349E-9	1.600035182125481E-8	1.2144693140037077E-8	2.1409190278265378E-5
134	5.901298005817068E-9	1.5603823899645874E-8	1.2203123622711587E-8	2.0998037601804853E-5
135	5.891683141356907E-9	1.5407388143096057E-8	1.2706065422030122E-8	2.0595421510893885E-5
136	6.003456509695582E-9	1.6027225435699677E-8	1.2897080070572997E-8	2.020249672451957E-5
137	6.085490000806715E-9	1.5366019456841684E-8	1.2280974015510537E-8	1.9816447641152202E-5
138	5.790309676179106E-9	1.5869864200546147E-8	1.2181748609840781E-8	1.9436010305629026E-5
139	5.245873180292904E-9	1.4754875876654694E-8	1.3103767848576808E-8	1.9064826300874138E-5
140	6.164836419131348E-9	1.561083617929171E-8	1.2606616195398601E-8	1.869858394420998E-5
141	6.195175816792187E-9	1.5465851599394398E-8	1.3270560650369134E-8	1.8341526937581953E-5
142	6.251371753585033E-9	1.4864877107001462E-8	1.265082549828378E-8	1.7987288868814844E-5
143	5.873827202407256E-9	1.6873986874443858E-8	1.2567876295221936E-8	1.764236789880691E-5
144	5.900836597128034E-9	1.4880336296485552E-8	1.3139204169121399E-8	1.730294261181875E-5
145	6.192046764219583E-9	1.704540342206684E-8	1.2507565538832921E-8	1.697240337106276E-5
146	6.078395453634755E-9	1.7682696751286642E-8	1.2649937430886382E-8	1.664778628940322E-5
147	6.119668438664405E-9	1.72408491927456E-8	1.229005375247283E-8	1.632747559587866E-5
148	5.8413187620232065E-9	1.6972943939208562E-8	1.2800679516367097E-8	1.6014590305424292E-5
149	6.1801790351978525E-9	1.6967207971951836E-8	1.2533733495523336E-8	1.570854677657163E-5
150	6.202840796554199E-9	1.699468921145808E-8	1.2762347623151982E-8	1.5404814643238396E-5
151	6.519219386547093E-9	1.6176750494700798E-8	1.2619512324008042E-8	1.5110193965273133E-5
152	6.559659926352879E-9	1.5012656451318662E-8	1.3556950784199273E-8	1.481916567935837E-5
153	6.1775414783582505E-9	1.5462810143418437E-8	1.3262172804395789E-8	1.4536172063706054E-5
154	6.1437973597477935E-9	1.6578347694640172E-8	1.4056068975420999E-8	1.4254836241955893E-5
155	6.420937226359058E-9	1.7535339624785706E-8	1.3653208452701904E-8	1.3980607510344356E-5
156	6.249688322412794E-9	1.6977265593354218E-8	1.2837406915267024E-8	1.3710784856679759E-5
157	6.643436911701883E-9	1.798859017299037E-8	1.3485035199600759E-8	1.34497430493985E-5
158	6.149239117902994E-9	1.8751215136170174E-8	1.2668443516439254E-8	1.3188903284722109E-5
159	6.557046128286004E-9	1.8226854692215966E-8	1.3689499089863943E-8	1.293334281760039E-5
160	6.404809682614143E-9	1.816162875645233E-8	1.3204335069794126E-8	1.2686244362902777E-5
161	6.261994700551554E-9	1.868470977939296E-8	1.4094948319609557E-8	1.2441658590933713E-5
162	6.303853661293601E-9	1.7212119174381257E-8	1.2240338076452417E-8	1.2202520496606972E-5
163	6.0791363054590875E-9	1.7386894035631428E-8	1.3573106194542106E-8	1.196763371857923E-5
164	6.711995625963141E-9	1.6849530104501298E-8	1.2937903082210767E-8	1.1736771113324274E-5
165	6.4948382227925094E-9	1.923423886829312E-8	1.3061046022500022E-8	1.1508990649278239E-5
166	6.562829946155091E-9	1.6913765610304665E-8	1.295175289239836E-8	1.1288550708865586E-5
167	6.298738863819153E-9	1.7634585791626023E-8	1.2880482014310246E-8	1.1071939671203346E-5
168	6.086142922967497E-9	1.9004389839594182E-8	1.3052335656738023E-8	1.0856672041703597E-5
169	6.571899802132464E-9	1.821948614200153E-8	1.3104086815651783E-8	1.0648754758868506E-5
170	6.263476848289429E-9	1.8847242766462102E-8	1.320541997973379E-8	1.0444180998714359E-5
171	6.453371614867365E-9	1.6606629626991776E-8	1.3028562340089422E-8	1.0242546313210532E-5
172	6.333131685742899E-9	1.7870079305204456E-8	1.4483159005429513E-8	1.0050327532429293E-5
173	6.266180463398996E-9	1.6890878251629715E-8	1.3456124769994915E-8	9.859813018930907E-6
174	6.1966529685264504E-9	1.8284001090940194E-8	1.2809226013210662E-8	9.669604882467375E-6
175	6.287275700067596E-9	1.7521106787654617E-8	1.2564242424240035E-8	9.48176179949023E-6
176	6.324462842322021E-9	1.768798463253063E-8	1.3739940629697855E-8	9.304790481112768E-6
177	6.46218145661237E-9	1.8367992127288346E-8	1.4115306035122899E-8	9.125307802393401E-6
178	6.968580268384983E-9	1.836814600419956E-8	1.3580535696000595E-8	8.951703891479923E-6
179	6.435531885173873E-9	1.8467224305318553E-8	1.3960311906480172E-8	8.779517641444023E-6
180	6.318980672048724E-9	1.753057610187625E-8	1.3197293369238139E-8	8.608542128363261E-6
181	6.57505105916556E-9	1.869056986958384E-8	1.2705918539523964E-8	8.444135385698992E-6
182	5.985346773762501E-9	1.7693092102533114E-8	1.3407416510347048E-8	8.283234807504591E-6
183	5.787435641835259E-9	1.7949504438341535E-8	1.306598407246895E-8	8.125289877813913E-6
184	6.2409530876550434E-9	1.8815958902074215E-8	1.3742699422891747E-8	7.970623815967137E-6
185	6.102126914875328E-9	1.85254491746889E-8	1.4100303702413441E-8	7.817698536305429E-6
186	6.258400020442423E-9	1.800547444474887E-8	1.363136192811254E-8	7.666785100890472E-6
187	6.262305451976147E-9	1.8581244209947556E-8	1.3902194950787816E-8	7.519580213721788E-6
188	6.820390585637881E-9	1.9093545744475193E-8	1.3612724170108947E-8	7.376821986593285E-6
189	6.7369561040919734E-9	1.8056379613717866E-8	1.535517368811412E-8	7.232525161993131E-6
190	6.595311408119642E-9	1.9097708636728328E-8	1.5609326164955917E-8	7.09485187733172E-6
191	6.2862925975792905E-9	1.7851579658945127E-8	1.491017742605294E-8	6.956383823641943E-6
192	6.161589016784319E-9	1.9186236932533518E-8	1.5963585786593626E-8	6.822349014501405E-6
193	6.502654525952778E-9	1.9304378762186047E-8	1.615954070555148E-8	6.692915941242106E-6
194	6.4605814031892805E-9	1.8567945847536294E-8	1.6504364763747503E-8	6.5641626011414544E-6
195	6.319331058435296E-9	1.730787380083143E-8	1.52712742451655E-8	6.438017565169041E-6
196	6.644301553393461E-9	1.8821161851256818E-8	1.5112234130754132E-8	6.3139711953263955E-6
197	6.97681534767014E-9	1.8640253118817895E-8	1.667874538480163E-8	6.194573014428606E-6
198	7.044344663142965E-9	1.8511411625787844E-8	1.5760729721314704E-8	6.074361895591629E-6
199	6.884517289584835E-9	1.9616153812407333E-8	1.545776440181612E-8	5.9575074917717075E-6
200	6.641006633500979E-9	1.9495378311695788E-8	1.611916589094875E-8	5.843680144779206E-6
201	6.921575090856891E-9	1.9682344309934763E-8	1.5531916197630835E-8	5.73065594666744E-6
202	6.765822235799135E-9	1.740459709687059E-8	1.5096234040612444E-8	5.620170796083457E-6
203	6.850829015192517E-9	1.7417435271838144E-8	1.5139585141099587E-8	5.5110705382555025E-6
204	6.202736768656791E-9	1.7938101004588702E-8	1.5006285991603363E-8	5.406820673958812E-6
205	6.91727530810482E-9	1.8972215132251335E-8	1.5537387265673885E-8	5.302758675718167E-6
206	6.3190295218618076E-9	1.803855553816902E-8	1.5467385816592127E-8	5.200879858557883E-6
207	6.666387997178447E-9	1.7941131580379022E-8	1.5091247251852735E-8	5.101867004864147E-6
208	6.920594430859239E-9	1.9063624678850033E-8	1.4689022109770633E-8	5.002862472736069E-6
209	6.456518431008362E-9	1.9147767260641047E-8	1.589492881759469E-8	4.909139159403608E-6
210	6.492466675389608E-9	1.871573274137006E-8	1.5679299192328244E-8	4.814698530974937E-6
211	6.25840168577696E-9	1.7661197282414776E-8	1.613298983293987E-8	4.7228556688816425E-6
212	6.217612980030651E-9	1.876632471642381E-8	1.530705140417865E-8	4.629244609977157E-6
213	6.820012332653391E-9	1.893936640851024E-8	1.5393785912642954E-8	4.541492590326435E-6
214	6.347839254239318E-9	1.8638755316935374E-8	1.588490561310607E-8	4.457314459416217E-6
215	6.486909898129056E-9	1.7934253193629957E-8	1.6599099206260348E-8	4.368327329418165E-6
216	6.402367080937665E-9	1.861634835176318E-8	1.490557333116982E-8	4.282527027887895E-6
217	6.6331510284456385E-9	1.8067042084624063E-8	1.4939587344997562E-8	4.200757941497102E-6
218	6.828691390126096E-9	1.752719114289647E-8	1.5344919779280985E-8	4.120402768426068E-6
219	6.513036221456048E-9	1.7386857953383128E-8	1.5980494927347877E-8	4.04169720802372E-6
220	6.050683509783994E-9	1.7573936750281405E-8	1.582369690833474E-8	3.966410619060667E-6
221	6.584429557143778E-9	1.7594517176533486E-8	1.5394121311018694E-8	3.887231354804399E-6
222	5.919187251457458E-9	1.792700232705613E-8	1.5578348722122826E-8	3.814739760410468E-6
223	6.735254354239828E-9	1.7493494319786862E-8	1.5090877436563233E-8	3.742432491904424E-6
224	6.812299946368228E-9	1.665863702537962E-8	1.7210739056139346E-8	3.6702964465451515E-6
225	6.9944648961595135E-9	1.725713427713771E-8	1.6051822204765642E-8	3.5979475232483793E-6
226	6.525328499762395E-9	1.62371688317009E-8	1.4572251849642726E-8	3.528649083484048E-6
227	6.292810272867655E-9	1.7477778335717176E-8	1.5392498720068204E-8	3.461263198167863E-6
228	6.4782915698557986E-9	1.8837429727192045E-8	1.502411561826733E-8	3.395014678719832E-6
229	6.531153062816486E-9	1.6897239829560817E-8	1.648714798019313E-8	3.3308900635464767E-6
230	6.928464135746992E-9	1.722302855888813E-8	1.542612826366252E-8	3.2664547284788625E-6
231	6.775938921066427E-9	1.6318866480347083E-8	1.579367991944025E-8	3.203611299129605E-6
232	6.547566488990242E-9	1.752444012126375E-8	1.6362719845730567E-8	3.141235023762512E-6
233	6.224676774024829E-9	1.7023840337415663E-8	1.5338161185596277E-8	3.0810273372594565E-6
234	6.0118523492747045E-9	1.7468681057231095E-8	1.4786627366980554E-8	3.0226627808493944E-6
235	5.95282789728202E-9	1.7088153003719242E-8	1.4580084140014549E-8	2.963601394956328E-6
236	6.454164314106947E-9	1.7714859024131613E-8	1.5434227673694068E-8	2.9059593182889643E-6
237	6.6150750432925065E-9	1.7766416449127576E-8	1.5721440149718546E-8	2.853019889781372E-6
238	6.560354481877084E-9	1.7721532685754937E-8	1.5423350485654908E-8	2.7987778644655847E-6
239	7.0146229935730275E-9	1.833291618513755E-8	1.5023172261763307E-8	2.7438544124569475E-6
240	6.810023545078536E-9	1.7714227418252904E-8	1.5229928318483132E-8	2.691694874323858E-6
241	6.430473042939866E-9	1.710303543234204E-8	1.4865276676268024E-8	2.6377400267341145E-6
242	6.830809362590173E-9	1.7405184071783708E-8	1.4219480926058736E-8	2.587172961643347E-6
243	7.167590854173511E-9	1.752000189370051E-8	1.5288059262985598E-8	2.539738175877382E-6
244	6.260997498230836E-9	1.692783102580364E-8	1.5417966459096988E-8	2.4899846259307523E-6
245	6.5090994816330294E-9	1.694855600309353E-8	1.5714430756652575E-8	2.4420127888724608E-6
246	6.434922927844866E-9	1.815451833309112E-8	1.575306607382032E-8	2.3960878329232216E-6
247	6.284149089985647E-9	1.768494151122013E-8	1.5677713904871382E-8	2.3495356517022614E-6
248	6.138654584653125E-9	1.793350590251208E-8	1.4521465918626575E-8	2.3044191492793686E-6
249	6.54007059619488E-9	1.704732488505556E-8	1.518042413994891E-8	2.2617168121685793E-6
250	7.124367984445712E-9	1.7420811571078332E-8	1.600677013158247E-8	2.2183263163055855E-6
251	6.263969565267757E-9	1.8602110851695386E-8	1.6051294071672828E-8	2.1750656368224597E-6
252	6.776245342621223E-9	1.8304276316882806E-8	1.5965063604461704E-8	2.1337677081900708E-6
253	6.9388610413056995E-9	1.9139374307641788E-8	1.647908376423146E-8	2.093572764816365E-6
254	6.788617001873831E-9	1.8319400330035762E-8	1.6390594437254435E-8	2.053066357809996E-6
255	6.644384376031098E-9	1.8227699016826193E-8	1.6180544126775942E-8	2.014651041992721E-6
256	6.521277629012445E-9	1.5300874456336544E-8	1.551916284370236E-8	1.9757462570435536E-6
257	7.027378901014458E-9	1.6669141733594017E-8	1.6206664676943205E-8	1.938748802166046E-6
258	6.630186843992192E-9	1.65056269763042E-8	1.6119470092057497E-8	1.9019868003899987E-6
259	7.071649044121386E-9	1.887193923355568E-8	1.6515362522007138E-8	1.8626744171523768E-6
260	6.3981152598202584E-9	1.6379027911739286E-8	1.5150508070327362E-8	1.828837706274733E-6
261	6.314785694350178E-9	1.7392998818976935E-8	1.4870800812971652E-8	1.7915293956116685E-6
262	6.334819002695724E-9	1.6593490803629152E-8	1.592905729541627E-8	1.7589833213316197E-6
263	6.745043190647948E-9	1.722270293047501E-8	1.5001163533590045E-8	1.7243344725415E-6
264	6.555035403366105E-9	1.7820993902795124E-8	1.5163021616082517E-8	1.6921678953618624E-6
265	6.756305070965141E-9	1.871127464081468E-8	1.5969201405674482E-8	1.661186505019785E-6
266	7.05154135083319E-9	1.8105954957547965E-8	1.50956730449181E-8	1.6283683935691684E-6
267	6.977621369586018E-9	1.755762613075973E-8	1.4723118058057594E-8	1.5968817860256834E-6
268	6.4185220471912885E-9	1.623514045423491E-8	1.6182409301457312E-8	1.5683221010753812E-6
269	6.329353929857007E-9	1.7401962759677758E-8	1.4799861780545598E-8	1.5339218599752513E-6
270	7.171189086996321E-9	1.8138483381946457E-8	1.503951929660019E-8	1.5050986584830284E-6
271	7.021685233254971E-9	1.7641944127788634E-8	1.4881264776001046E-8	1.4773099296094827E-6
272	6.794051543579371E-9	1.6761653953700772E-8	1.5698407129782765E-8	1.4503601105664288E-6
273	6.7621094279601834E-9	1.9423023189801825E-8	1.5037948331020345E-8	1.421964974990253E-6
274	6.715221156916584E-9	1.9454388877626627E-8	1.502999380509351E-8	1.3943136423222313E-6
275	6.784685147032121E-9	1.755715284268433E-8	1.4625641253651622E-8	1.3682799074876684E-6
276	6.28731600116339E-9	1.7034335386689747E-8	1.5802483877003226E-8	1.3441857179552485E-6
277	6.8449770296297174E-9	1.8408932711544423E-8	1.5742303016708092E-8	1.3182720147719706E-6
278	6.383034545365263E-9	1.7555899956001042E-8	1.5186487289930994E-8	1.2899006909261601E-6
279	6.809387831374636E-9	1.919537306882546E-8	1.546576966493518E-8	1.2653695847797408E-6
280	6.528544371775524E-9	1.9971079456837515E-8	1.5279780662957876E-8	1.2409018107506498E-6
281	6.617024705946051E-9	1.6878286879240534E-8	1.5097492922500066E-8	1.2184639754941884E-6
282	6.846881950295369E-9	1.731714727171152E-8	1.5819129228766826E-8	1.195933746811484E-6
283	6.968034926835287E-9	1.833801843709182E-8	1.501676316628675E-8	1.1720103566537077E-6
284	6.850856992812737E-9	1.6966153926212257E-8	1.5875960102107456E-8	1.1518567005763813E-6
285	6.49219356052555E-9	1.8218702102501538E-8	1.602449606341594E-8	1.1299568657419101E-6
286	6.6608766280396026E-9	1.9243650561939774E-8	1.5158218569233384E-8	1.1059361197940376E-6
287	6.521093220968055E-9	1.866595855659625E-8	1.5855896373651035E-8	1.0868605715419477E-6
288	6.372245286989653E-9	1.8836448734127487E-8	1.619020351117939E-8	1.0645510606366315E-6
289	6.015246634127891E-9	1.958915363253766E-8	1.518062431316025E-8	1.043603414796479E-6
