iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
56	1.4027813984951454E-4	5.77393261091963E-7	1.8387888406357078E-6	0.21149249160391392
57	9.239034145824832E-5	2.0932187372313393E-7	2.186607628851256E-6	0.08134505921286284
58	8.730234299725304E-5	6.403067522864347E-7	1.9672278380733488E-6	0.21039227755093914
59	8.283057357982848E-5	2.060283521565509E-7	1.9833686928372174E-6	0.08137734535868124
60	4.511817356789294E-5	5.935431792725154E-7	1.9125118219109893E-6	0.21006456850952426
61	5.603976069601391E-5	2.1582280784748775E-7	2.2382473984228213E-6	0.08140254502495237
62	3.891296619484841E-5	5.756848225901834E-7	1.7552112353547145E-6	0.20988574255795667
63	7.206449777219515E-5	2.1044500142508582E-7	2.2691037748767684E-6	0.08143129285360573
64	5.2687995884870276E-5	5.699920359036881E-7	1.9253766604387934E-6	0.21004126416529623
65	4.7357591359875606E-5	2.1134289740487588E-7	2.0763879510221628E-6	0.08142313844078042
66	4.348450332491982E-5	5.727659322385392E-7	1.9019535589803738E-6	0.20976325243364102
67	4.884958307238563E-5	2.1684325557380646E-7	2.0398403325350145E-6	0.08139234166559339
68	2.492233359208118E-5	6.166665392770554E-7	1.9132200634874863E-6	0.20915068432706574
69	4.456390966167678E-5	2.1512555126168564E-7	2.0131317722826836E-6	0.08138436184667053
70	3.963107689586298E-5	5.698740745962994E-7	1.968042856459462E-6	0.20922568131655073
71	3.433499883342961E-5	2.1455953358451296E-7	2.014311416553838E-6	0.0813968788128212
72	2.776592810194156E-5	5.897403637655785E-7	1.911205206650557E-6	0.20916092678277154
73	3.1730050378597774E-5	2.1492005286560811E-7	1.947951137282189E-6	0.0814019558152973
74	2.5067483472973606E-5	5.819899011605401E-7	1.710579773828158E-6	0.2090146074667656
75	1.988834033161968E-5	2.128260424560935E-7	2.0229833489482374E-6	0.08140208545120686
76	2.1876348423544023E-5	5.761855643715563E-7	1.5019351559120153E-6	0.20888224068731842
77	1.5296227260042095E-5	2.1324382482035276E-7	2.040698715677358E-6	0.08140123022130719
78	1.620972396165765E-5	5.81943006117136E-7	9.760568064898223E-7	0.20874285459774866
79	1.2392701374097648E-5	2.1735876576389757E-7	2.1789674633510003E-6	0.0813193858419019
80	1.5285496943073795E-5	5.694938594036358E-7	1.3731175001474583E-6	0.20675726862019617
81	1.2058123643465812E-5	2.1233355040894963E-7	1.7697756864443193E-6	0.081305552507271
82	1.1314358596581364E-5	5.569366721136504E-7	1.88801141676187E-6	0.20781893385007089
83	1.261011459807726E-5	2.1448945974889E-7	2.181173849979956E-6	0.08131460041355265
84	1.015149264094184E-5	6.016857688750932E-7	1.6146174752762477E-6	0.20652682322203475
85	9.320314091509907E-6	2.1451251985826758E-7	2.3236485531263895E-6	0.08122509925937327
86	9.165918645082094E-6	5.964559797178026E-7	1.754556475885849E-6	0.20575021350519263
87	6.462743279533889E-6	2.114660837548854E-7	2.2490557820553647E-6	0.08114291269139284
88	7.771968450587252E-6	5.719750993948836E-7	9.69136828343764E-7	0.2053708971491255
89	6.391668707417253E-6	2.1163377827981833E-7	2.2162747050913367E-6	0.08110607813390902
90	6.503369182953023E-6	6.087517260278119E-7	1.1086536247928436E-6	0.20524196384730442
91	5.224074924425892E-6	2.0560990343643226E-7	1.6611569984004149E-6	0.08116286504042025
92	5.497436366463937E-6	5.920828103356257E-7	1.351179474418096E-6	0.20705035236475888
93	4.242884485972098E-6	2.1029936581040687E-7	2.181428071956759E-6	0.08122822211822123
94	4.551428203547481E-6	5.792674974136602E-7	1.8689442328190253E-6	0.20597646317835572
95	3.756689660683321E-6	2.0929414779047306E-7	2.2258452840873133E-6	0.08116185046871938
96	4.164153109220692E-6	6.15947958526597E-7	1.8160809157619084E-6	0.2054424014583699
97	3.338647797557215E-6	2.0417114332538233E-7	2.181254214805861E-6	0.08110792656647159
98	3.872018946249334E-6	5.980157482543547E-7	1.9163693183443797E-6	0.20537567619903552
99	3.2946554713308984E-6	2.0753424034847257E-7	2.25644777285261E-6	0.08108973560132338
100	4.294807155802438E-6	5.912422316178834E-7	1.8111735229364712E-6	0.20534011914859396
