iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
39	3.061440423390849E-8	5.508006706289592E-8	4.848065937590462E-8	0.005439612279667161
40	3.0144516105501395E-8	5.086508714224891E-8	4.8453857925956356E-8	0.005331485442656381
41	2.9543376411922395E-8	5.003399650149731E-8	4.75035826230652E-8	0.005226966946222822
42	2.889876649092571E-8	4.875090153788619E-8	5.020672377842317E-8	0.005125980691102261
43	2.9540116353032886E-8	4.576762180352745E-8	4.866156433358526E-8	0.0050284342709638885
44	2.95654321025296E-8	4.7025629168473415E-8	5.008667403050282E-8	0.0049342327337347225
45	2.758812867043048E-8	4.6657919305914675E-8	4.805098796634155E-8	0.004843294657626673
46	2.8764116088986214E-8	4.621249782843506E-8	4.7201615394065755E-8	0.004755520529230117
47	2.8254472761446436E-8	4.685820331751245E-8	4.9825179537776876E-8	0.004670825421027702
48	2.778129193359291E-8	4.347526594283835E-8	4.7233054023543275E-8	0.004590319308303004
49	2.8849747701897854E-8	4.794048602541068E-8	4.4400525478494046E-8	0.00452139789156214
50	2.866761261710593E-8	4.526456265363521E-8	4.8155327614374244E-8	0.0044542976465477
51	2.995889447632294E-8	4.5278875093757165E-8	4.890103821875158E-8	0.004388999199142041
52	2.7477641939555042E-8	4.3172648234168776E-8	5.0189053135696327E-8	0.004325490546226773
53	2.9926440769934004E-8	4.546333443045114E-8	4.749917648094737E-8	0.004263753392163561
54	2.8622499148589498E-8	4.047388779682137E-8	4.377844675662601E-8	0.004203762225951202
55	2.9647460930704028E-8	3.8470741814400355E-8	4.6771560291425374E-8	0.004145514080462931
56	2.976641211294151E-8	4.0369401821394035E-8	4.864367542101178E-8	0.004089049882711193
57	2.8736647728067055E-8	3.711356788560494E-8	4.822570442986063E-8	0.004034194586505668
58	2.8737073387574696E-8	3.961499805971158E-8	5.1719565852259564E-8	0.003980942423771339
59	2.8351033853901697E-8	4.114979168523547E-8	4.885331306159202E-8	0.003929344500514964
60	2.813303712212445E-8	3.91205257077587E-8	4.851307178199704E-8	0.003879335905298653
61	2.6662065999438767E-8	3.938333736908106E-8	4.951192067448318E-8	0.003830893011371961
62	2.943320176473918E-8	3.751476207458637E-8	5.1528969868819274E-8	0.0037839627511814244
63	2.9265166068270787E-8	3.912686286078326E-8	4.999158420559979E-8	0.0037385182045397425
64	2.986139624461259E-8	3.806586112986565E-8	4.7604078012852824E-8	0.0036945118244501307
65	2.756907546697107E-8	3.798262604437497E-8	4.883937065880417E-8	0.003651922315800804
66	2.8558770570619174E-8	3.9136390350691386E-8	5.1440997017593304E-8	0.003610715841563694
67	2.7450375084114853E-8	3.8416848147093674E-8	4.841758727280876E-8	0.0035708383381313213
68	2.7047447392902768E-8	3.897720379786307E-8	5.005128922430657E-8	0.0035322696343668136
69	3.0416110297082355E-8	3.843504647882412E-8	4.7649736378829743E-8	0.003494964066402817
70	2.6817280618374184E-8	3.82798994724709E-8	4.575925416361315E-8	0.003458893025659049
71	2.9421125535833426E-8	3.775826151741768E-8	4.7157857396840086E-8	0.0034240318753775423
72	2.822540079439051E-8	3.916849011798007E-8	5.119600854364137E-8	0.003390343164930476
73	2.8236740945430938E-8	3.920484215047537E-8	4.960414135002367E-8	0.0033577800003899982
74	3.0159729491607834E-8	3.847601204309825E-8	4.948298881757296E-8	0.00332631721067278
75	2.8100129556563047E-8	3.8966906146242763E-8	5.0079545843573214E-8	0.003295917765449463
76	3.038572016222929E-8	3.982792740053753E-8	4.809641895864303E-8	0.0032665606004196324
77	2.735594051284096E-8	4.027666378192407E-8	4.559095023726201E-8	0.003238198076570109
78	2.8870571600059236E-8	3.9459253753371115E-8	4.685571930451715E-8	0.0032108227762009944
79	2.85898262841755E-8	3.959861782920626E-8	4.9612728147963026E-8	0.003184400097423934
80	2.900521378634835E-8	4.096867434189022E-8	4.920845642075733E-8	0.0031588799515467336
81	2.8228585247092042E-8	3.801348913423652E-8	4.5460312958489624E-8	0.003134241069929211
82	2.6307842904138568E-8	3.947714588559137E-8	4.6623186311656184E-8	0.0031104596273927587
83	3.00627140958909E-8	3.789461999748056E-8	4.638963957415143E-8	0.003087518929085098
84	2.7630401522316106E-8	3.811405935305601E-8	4.724377755671583E-8	0.00306537069275159
85	2.9021190339761915E-8	4.170834178029992E-8	4.646494211613117E-8	0.00304400857352638
86	2.685227851184635E-8	3.7706630040545974E-8	4.3350156575527876E-8	0.003023384242803462
87	2.855911929167121E-8	3.9256322081904216E-8	4.3888949252668397E-8	0.0030034945826500348
88	2.7747438902103738E-8	3.8075986474872536E-8	4.460273006490212E-8	0.0029843109031375548
89	2.7695152948759016E-8	3.811580473467302E-8	4.6886743709784184E-8	0.002965822773115745
90	2.8419635977883217E-8	3.70270571981024E-8	4.688759014381816E-8	0.0029479810520972594
91	2.817163613499929E-8	3.770947110126599E-8	4.687842503070527E-8	0.002930772151486627
92	2.8353586589702218E-8	4.024446054184949E-8	4.575260859063235E-8	0.0029141694668156637
93	2.8205188629115696E-8	3.8683597103350564E-8	4.728722069469171E-8	0.002898178127880735
94	2.6525760143947252E-8	4.091409089301834E-8	4.473064552090733E-8	0.0028827392444531474
95	2.8457780909540986E-8	4.030825118128689E-8	4.216195292894298E-8	0.0028678575627436587
96	2.9515875521468615E-8	3.8322211737273904E-8	4.3576881769702425E-8	0.0028535189504618197
97	2.672277032989001E-8	3.831229422601723E-8	4.451365764879256E-8	0.002839688677888086
98	2.9434204740219627E-8	3.683444782520695E-8	4.34103909485728E-8	0.002826360023237995
99	2.858599890132041E-8	3.9027948539605006E-8	4.277361032034577E-8	0.002813505028120167
100	2.859190695314595E-8	3.7904067773375516E-8	4.266743802716633E-8	0.0028011220934407444
101	2.642891772097755E-8	3.989462682429945E-8	4.2939479194537E-8	0.0027891855290069767
102	2.5338940501384855E-8	3.979923512975603E-8	4.330322822543309E-8	0.0027776767097118515
103	2.6065590241763914E-8	3.8855888173650044E-8	4.399790687337202E-8	0.0027666044273704227
104	3.033734574664493E-8	4.125034624991031E-8	4.358759830846992E-8	0.002756013192928397
105	2.637337837008147E-8	3.892053845877541E-8	4.3413353800758614E-8	0.002745800418596289
106	2.9370057275102113E-8	3.970460116242691E-8	4.438937306616708E-8	0.002735961002517162
107	2.7335155805552347E-8	4.070282511037249E-8	4.514409679412523E-8	0.002726471603500591
108	2.9091297815142525E-8	3.943476378776012E-8	4.4639115737155066E-8	0.0027173217026419394
109	2.8011252206638915E-8	3.943610027423716E-8	4.6916150409082036E-8	0.0027085087540734687
110	2.8208863023237996E-8	4.0549110291721036E-8	4.739712633483606E-8	0.0027000126894712873
111	2.7591724127695727E-8	4.054731839175929E-8	4.673860676263075E-8	0.0026918163809033224
112	2.6296570698747246E-8	3.995505415410605E-8	4.872469938632662E-8	0.0026839240603915293
113	2.8609105529042722E-8	3.827486849683481E-8	4.851507584557879E-8	0.002676316450186955
114	2.7285290582490518E-8	3.855191799129187E-8	4.76279945482716E-8	0.002668979939954963
115	2.6667784425171703E-8	4.1301521536141195E-8	4.604932635210446E-8	0.0026619169346541183
116	2.642561747201455E-8	3.903126155613279E-8	4.8344580227954737E-8	0.002655105288468129
117	3.019421490613183E-8	3.806003434636551E-8	4.7539020497922024E-8	0.0026485451102654656
118	2.5738424058729947E-8	4.076557891252719E-8	4.679874532342865E-8	0.0026422176551184062
119	2.854910963190349E-8	3.973594742134878E-8	4.846476497899488E-8	0.002636123778103072
120	2.768737872305138E-8	4.124386687731629E-8	4.987862101124563E-8	0.002630252231489605
121	2.9680058633019257E-8	3.7336535196885734E-8	4.830089628260481E-8	0.0026245949998018325
122	2.8217305159117245E-8	4.090196270567503E-8	4.874227632623018E-8	0.002619149602202775
123	2.529947207285943E-8	3.9940822760264894E-8	4.550070920039673E-8	0.0026138870692193894
124	2.7462641050135517E-8	4.092761196616834E-8	4.5835550244177625E-8	0.002608828420947562
125	2.7763230270316797E-8	3.787038638236595E-8	4.712206647106143E-8	0.0026039475433786707
126	2.884042571427159E-8	3.767810341503974E-8	4.7694322713454085E-8	0.0025992508661505376
127	2.8235460081127428E-8	4.024766064869567E-8	4.7029975802637125E-8	0.0025947175115006438
128	2.7814052616648155E-8	3.7537407404641954E-8	4.704896805485248E-8	0.0025903552520146755
129	2.8467135981813385E-8	4.000747710897201E-8	4.478066217838972E-8	0.002586148421193646
130	2.897526973910658E-8	3.962571437643447E-8	4.414076359982033E-8	0.0025821015888222165
131	2.639806284676638E-8	3.8543217173447886E-8	4.474017734068525E-8	0.0025781962426610905
132	2.880177540909301E-8	3.9807305673988935E-8	4.533188513455855E-8	0.002574442571377511
133	2.7733263241458417E-8	3.7707210354120946E-8	4.5355716071782126E-8	0.0025708248123037514
134	2.876282245711792E-8	4.0871998008285004E-8	4.136515496799831E-8	0.0025673232796601386
135	2.8683907915549867E-8	3.912412926965203E-8	4.660828600844269E-8	0.0025639663429433135
136	2.9443799065553833E-8	3.9958004682816295E-8	4.329508407341365E-8	0.0025607308775102977
137	2.4929649677929433E-8	3.82997502601512E-8	4.6289049482339806E-8	0.0025576164637372
138	2.7908857669345366E-8	3.876281118309066E-8	4.650580209819566E-8	0.0025546136451566337
139	2.760353379205327E-8	3.753314037346911E-8	5.0215736124847865E-8	0.0025517209044118028
140	2.831035339490029E-8	3.778672230669855E-8	4.796527153239083E-8	0.002548925689865089
141	3.15416842644467E-8	3.5990402103003305E-8	4.5847275531585296E-8	0.002546242389156461
142	2.9266731815802416E-8	3.6715560036704176E-8	4.943523457257015E-8	0.002543659046414959
143	2.7670666757906304E-8	3.693641759117128E-8	4.308355983084766E-8	0.002541156691072133
144	2.9088191078052716E-8	3.8414842418177386E-8	4.76758295064883E-8	0.002538760570311882
145	2.8134573337723623E-8	3.8999822260521455E-8	5.227444288546934E-8	0.002536443220564899
146	2.690267131288948E-8	3.9432419662865925E-8	4.820133714389385E-8	0.0025342134051267173
147	2.6243273443249393E-8	3.870554476925747E-8	4.954411347846133E-8	0.002532069843434348
148	2.893552875082861E-8	3.897903477767528E-8	4.359386740482307E-8	0.0025300004114613417
149	2.8482251557271354E-8	3.801222003829707E-8	5.0089610126313744E-8	0.0025280037443724535
150	2.6555768251057543E-8	3.612734134073037E-8	4.996512659172225E-8	0.0025260911878836056
151	3.1309648207411556E-8	3.795213554536048E-8	5.082313658810733E-8	0.0025242426990417233
152	3.0421105301492446E-8	3.824418182141187E-8	4.7371166655985064E-8	0.0025224586875404187
153	2.912244856378976E-8	3.7378960149325735E-8	4.758577643038109E-8	0.002520742687039279
154	2.9058829009720455E-8	3.897840117339513E-8	4.7158661198309915E-8	0.002519094251489329
155	2.8302087007325838E-8	3.7279359044184446E-8	4.539696230043688E-8	0.0025174960512081013
156	2.648581609587808E-8	3.755588651177533E-8	4.316370227908095E-8	0.002515953531948445
157	2.767683959792322E-8	3.829948924671811E-8	4.532426645109666E-8	0.0025144812664296134
158	2.7263729385218483E-8	3.844150542331448E-8	4.404379128075675E-8	0.0025130560572702576
159	2.691528555587297E-8	3.8227055965123213E-8	4.231176875535425E-8	0.002511685054914281
160	2.7027998061868175E-8	3.909061130347169E-8	3.762002387386332E-8	0.0025103555630667795
161	2.5438843365144237E-8	3.70030179830394E-8	4.072423842593764E-8	0.0025090838075362276
162	2.7040044314752265E-8	3.572699636134047E-8	3.690628203045776E-8	0.0025078643188634064
163	2.555180733665452E-8	3.5494480243869475E-8	3.635251610845103E-8	0.0025066826736809267
164	2.5134399339599156E-8	3.7110848727373025E-8	3.525200897858127E-8	0.0025055433151384143
165	2.6761830751453886E-8	3.8070737118367504E-8	3.442726792535211E-8	0.002504447158703793
166	2.757989892021584E-8	3.393524894423905E-8	3.083047783736248E-8	0.0025033816704101985
167	2.6096315108858903E-8	3.6726930940922387E-8	3.368309842155526E-8	0.00250236832330053
168	2.7601561591872326E-8	3.70624940737585E-8	3.336780707297038E-8	0.002501387256072851
169	2.5147785076562457E-8	3.490883548895596E-8	3.700744255485944E-8	0.002500442795929425
170	2.5817394777583047E-8	3.8922919554096325E-8	3.8173269767405316E-8	0.002499537386131734
171	2.774229701518749E-8	3.7884475667659956E-8	3.6335312980639856E-8	0.0024986570185975276
172	2.5257828162317253E-8	3.6788821211608536E-8	3.65155553572194E-8	0.002497814241317231
173	2.437105373065407E-8	3.5509686080459346E-8	3.940358095366747E-8	0.002497002356890876
174	2.7009761094376472E-8	3.616982591214679E-8	3.717822794069292E-8	0.0024962113678130837
175	2.47823693788618E-8	3.677259297063529E-8	4.15059909775195E-8	0.0024954573754512044
176	2.576064928039301E-8	3.555808092414736E-8	3.9686149366779944E-8	0.002494727671972008
177	2.6004842834659314E-8	3.591028774341254E-8	4.05888420651479E-8	0.002494024737806022
178	2.6828634425157816E-8	3.769913714535278E-8	4.215032056720247E-8	0.0024933503822122116
179	2.6139509778921877E-8	3.688858085659774E-8	4.138207410075978E-8	0.002492704504174048
180	2.3530476567223957E-8	3.679800375522291E-8	4.516050478020617E-8	0.0024920812395085035
181	2.2784911291040544E-8	3.746313348429453E-8	4.048980817294989E-8	0.0024914730573073474
182	2.435239487841301E-8	3.753228461356173E-8	4.444187495789009E-8	0.002490896711282886
183	2.4664990494471795E-8	3.6431953787108284E-8	4.2575225345231615E-8	0.0024903281691166512
184	2.569648027694882E-8	3.773694257080962E-8	4.269083631047721E-8	0.002489788038256391
185	2.7220036002972847E-8	3.780854740398354E-8	4.5969522299849075E-8	0.002489274734533198
186	2.5404922165961352E-8	3.764209743906122E-8	4.4259044429395544E-8	0.0024887615429630694
187	2.6046979240135215E-8	3.5785890584172364E-8	4.321224322811901E-8	0.002488279174516772
188	2.583865599259383E-8	3.8992248874158975E-8	4.357711647084983E-8	0.002487815142860117
189	2.60956432018844E-8	3.8451416162210705E-8	4.295666466980208E-8	0.0024873740360761287
190	2.714993319052894E-8	3.9540951624061904E-8	4.307019574323334E-8	0.0024869336257992147
191	2.4815750787610114E-8	3.959514704998668E-8	4.256423080661875E-8	0.002486521698405353
192	2.394558618057374E-8	3.763231515296894E-8	4.492266880706808E-8	0.0024861264400579675
193	2.492982442703351E-8	3.953540361756325E-8	4.555038446429904E-8	0.0024857327197055357
194	2.4308265955674813E-8	4.016691201869094E-8	4.415972454374639E-8	0.0024853676286183957
195	2.5355345933952833E-8	3.8669351276610087E-8	4.60082018038932E-8	0.0024850083455517646
196	2.573593227417348E-8	3.821522276403755E-8	4.364973116288695E-8	0.002484661029991675
197	2.2872202132262487E-8	4.001647679885423E-8	4.408349663087563E-8	0.002484326534647363
198	2.4198485104598433E-8	4.131427955300637E-8	4.206337889112177E-8	0.0024840064384211713
199	2.4152622013495773E-8	4.1416285179174395E-8	4.008924425757954E-8	0.002483697132875995
200	2.503113660790035E-8	4.064349223842356E-8	4.7023034577264866E-8	0.0024834015226248285
201	2.5666511249688995E-8	4.139351250653789E-8	4.2862222326967014E-8	0.0024831124498122525
202	2.5220790678126548E-8	4.061187452997217E-8	4.431271949378868E-8	0.0024828299934914755
203	2.3826559614192888E-8	4.185762481068167E-8	4.39473615276853E-8	0.002482565359327449
204	2.3059489873133998E-8	4.007230958169572E-8	4.5995936170939444E-8	0.0024823134384873713
205	2.2414331390940845E-8	4.1105696180210316E-8	4.507292616917624E-8	0.002482066154139484
206	2.475706895044283E-8	4.34107247926363E-8	4.3037158170555756E-8	0.0024818328128966005
207	2.3667133364213555E-8	4.2059018823259464E-8	4.434043454626391E-8	0.0024815930702446476
208	2.3972973273167497E-8	4.2875435868339196E-8	4.1998526212339016E-8	0.0024813702834398654
209	2.52690338653494E-8	4.415093546317195E-8	4.351927929135968E-8	0.002481167418472152
210	2.196147175226315E-8	4.179581247765185E-8	4.325101010671517E-8	0.0024809545290025437
211	2.0649508769565728E-8	4.3703203389533485E-8	4.4565450552092045E-8	0.0024807637627406454
212	2.2390601372990204E-8	4.386545349177595E-8	4.4608808646984244E-8	0.0024805683912180188
213	2.19171059079315E-8	4.4967069179335795E-8	4.6422316879457526E-8	0.002480385929739093
214	2.232316542727375E-8	4.485479165872164E-8	4.604211156777893E-8	0.0024802167168441747
215	2.3952198557886106E-8	4.3837842689242734E-8	4.3613733291536505E-8	0.0024800506057791605
216	2.14265415410253E-8	4.3519068348985E-8	4.613974913247887E-8	0.002479875111072949
217	2.0663038946544532E-8	4.451021817786227E-8	4.394567032495189E-8	0.002479714456062432
218	2.1204792033380215E-8	4.316079327271183E-8	4.362347627573371E-8	0.0024795580203498258
219	2.0637758280095397E-8	4.310869328172373E-8	4.5742628906886296E-8	0.002479420898001683
220	2.2803587462760788E-8	4.6746650550488766E-8	4.713196155581301E-8	0.00247927582443519
221	2.1650329751210506E-8	4.482156190643849E-8	4.646282147913183E-8	0.002479141251630179
222	2.2088076367943188E-8	4.673936537802348E-8	4.5235073686811234E-8	0.002479003106389821
223	2.0659877253415004E-8	4.882093307401192E-8	4.613290394139824E-8	0.0024788816724398144
224	2.2128240684260447E-8	4.611523973796494E-8	4.32346276557638E-8	0.0024787544446712717
225	2.0839329151201014E-8	4.913815832008339E-8	4.778241124991922E-8	0.002478643010211834
226	2.0220617735766666E-8	4.7898866206708135E-8	4.4243405383781464E-8	0.0024785332625892886
227	2.10452945070827E-8	4.834023070721116E-8	4.4617084027365195E-8	0.0024784186303610234
228	1.9883050761393406E-8	4.943154907621761E-8	4.340890003007303E-8	0.002478319752851288
229	2.273712884637291E-8	4.911869055934659E-8	4.574675693813646E-8	0.0024782153371041282
230	2.1491445512111795E-8	4.820855969978055E-8	4.615867810198182E-8	0.002478117712341965
231	1.9738723988638185E-8	5.120909762901249E-8	4.378437146179692E-8	0.0024780228772758317
232	2.0463751582155965E-8	4.9649883093749736E-8	4.528475605614091E-8	0.0024779307886386714
233	2.2353658257756592E-8	5.393352919824679E-8	4.442126655401779E-8	0.0024778435830757894
234	2.108625629659855E-8	4.8570619193277764E-8	4.295733324610751E-8	0.0024777514049301175
235	2.285869804552476E-8	4.888597138208439E-8	4.590807645143968E-8	0.0024776753934753204
236	2.1923047932581596E-8	5.0383143657128926E-8	4.591625701877433E-8	0.002477594387572557
237	2.093615603104837E-8	5.671543246155153E-8	4.5539435666874795E-8	0.0024775188243826296
238	2.1578843822922522E-8	5.2869037814318176E-8	4.412904497375081E-8	0.0024774386978845264
239	2.1279598305667946E-8	5.200729069620991E-8	4.97633375617923E-8	0.0024773745535543457
240	2.2020305801007112E-8	5.363127053570338E-8	4.6539124110012153E-8	0.00247731213422131
241	1.9257635153202557E-8	5.24806638146913E-8	4.6664120345596416E-8	0.002477240918415724
242	2.0353283614049644E-8	5.742792419383136E-8	4.2889000573254066E-8	0.0024771854189653553
243	2.2514916819815767E-8	5.428283356145869E-8	4.601172209905968E-8	0.0024771206954155023
244	2.024177225834478E-8	5.666157765205071E-8	4.617139259810443E-8	0.0024770662036229796
245	2.082472738695884E-8	5.609429798436594E-8	4.420763122237048E-8	0.0024770012111743345
246	1.9337659806772933E-8	5.289518401063731E-8	4.678591436491075E-8	0.0024769525047562135
247	1.9168892695375916E-8	5.3560436530375455E-8	4.4332267745694764E-8	0.0024768901124730958
248	2.224398187866683E-8	5.6802358705532185E-8	4.6796734487486447E-8	0.0024768465679069207
249	1.7916347960778012E-8	5.161530380881629E-8	4.389678864846758E-8	0.0024767899649289493
250	1.934113935675441E-8	5.500776034672583E-8	4.495327210474187E-8	0.002476750471048339
251	1.8408318758211806E-8	5.59051697157642E-8	4.575413303786746E-8	0.002476702082805038
252	1.8596634343559515E-8	5.5515465779976125E-8	4.477939397062869E-8	0.0024766666847602092
253	1.6747059183863655E-8	5.638393618667692E-8	4.4755923966910416E-8	0.002476616086022454
254	1.8995225170570507E-8	5.464677499400494E-8	4.432660316577852E-8	0.0024765658053290673
255	1.8970839898990732E-8	5.1576094950434026E-8	4.596866964856616E-8	0.00247654277650855
256	1.8183691330442286E-8	5.284193438370721E-8	4.739369496853385E-8	0.0024765000165505313
257	1.7484844905268915E-8	5.158802607319046E-8	4.459649949328792E-8	0.002476455292056645
258	1.794164283808186E-8	5.153784787825799E-8	4.574513268185143E-8	0.002476432775789794
259	1.7759618442525493E-8	5.457898932803573E-8	4.656873164865516E-8	0.0024764045354825903
260	1.837525998027445E-8	5.5046589064744467E-8	4.630363270585747E-8	0.0024763719643144944
261	1.790329717810124E-8	4.96702777796898E-8	4.496979655321809E-8	0.002476334798000468
262	1.8561076897682938E-8	5.3865012228371256E-8	4.403898778981841E-8	0.0024763104484317733
263	1.8828821279903707E-8	4.979114498482318E-8	4.372069417613034E-8	0.0024762768550659064
264	1.8155263958874457E-8	4.971764677730306E-8	4.367450390230232E-8	0.002476242116948857
265	1.6909320277314066E-8	5.000370295604739E-8	4.859574698201641E-8	0.002476230424028336
266	1.745589206514353E-8	4.580319878932926E-8	4.435063905017245E-8	0.002476189354204239
267	1.8027932480180198E-8	4.4637442964123863E-8	4.7257403101852447E-8	0.0024761708747238487
268	1.7003397245751728E-8	5.1126820999058964E-8	4.7405561032221044E-8	0.002476153647608781
269	1.6079536035995545E-8	4.839738554363038E-8	4.5548394944638915E-8	0.0024761188253542565
270	1.8191265938050094E-8	4.381158269506358E-8	4.665677844073457E-8	0.0024760993991529423
271	1.7423585796372265E-8	4.6035064094063216E-8	4.652441243369054E-8	0.002476076874193378
272	1.8371677623640892E-8	4.468054304318514E-8	4.661455632604117E-8	0.002476061478094871
273	1.657872539251315E-8	4.529659580754242E-8	4.536942199706573E-8	0.002476028566769539
274	1.799719095973984E-8	4.5208061627555196E-8	4.624339977610248E-8	0.002476007857915019
275	1.9010452212420148E-8	4.3141102801236286E-8	4.6701167044638225E-8	0.002475986006518993
276	1.8038380344975735E-8	4.31319736593494E-8	4.5679927951347565E-8	0.0024759694947533717
277	1.711891339795102E-8	4.1367097969313704E-8	4.526819741279553E-8	0.0024759513795556964
278	1.8737749574171403E-8	4.2771983954636994E-8	4.6830013866738796E-8	0.002475947543026269
279	1.7191690737661247E-8	4.191340152726042E-8	4.1748750345682595E-8	0.0024759166723250514
280	1.839211993814871E-8	4.247434903792424E-8	5.156992488597467E-8	0.00247590739810688
281	1.784748060451591E-8	4.230537575811155E-8	5.208592246397359E-8	0.0024758899258600087
282	1.899601786981009E-8	3.9821519193239396E-8	4.52737234368783E-8	0.0024758745203430355
283	1.7990459455496932E-8	3.856754704489873E-8	5.124428092972977E-8	0.0024758608883985733
284	1.7609154912001657E-8	4.353917970600918E-8	4.677296328026159E-8	0.002475850764470322
285	1.858179854430375E-8	4.048309498738689E-8	5.246920564694335E-8	0.002475846858898345
286	1.8376325683355788E-8	3.564450012927267E-8	4.297215527859777E-8	0.002475834965465995
287	1.696271634266111E-8	4.6761860272859224E-8	4.952717480577462E-8	0.0024758308357193393
288	1.7740001134747274E-8	4.674950648819731E-8	4.980400392096129E-8	0.0024758151156928365
289	1.8679941815591405E-8	4.8023477750014365E-8	4.913900664149651E-8	0.0024758054293951837
290	1.6490640630806297E-8	4.243424989169853E-8	5.0482930502582235E-8	0.002475799027446879
291	1.7468859025981942E-8	4.974422573855719E-8	5.014188630969585E-8	0.0024757916450933726
292	1.768596435969272E-8	4.3628192947231526E-8	5.1045962567997094E-8	0.0024757824321791633
293	1.7804579810487553E-8	4.676814668869156E-8	5.1316119908939584E-8	0.0024757736995881796
294	1.8386156375171936E-8	5.110396139595963E-8	5.102077160756835E-8	0.002475769223341473
295	1.7524395712342766E-8	4.883028514868215E-8	5.050573526066415E-8	0.0024757575583687075
296	1.804609639499688E-8	4.9282047442922305E-8	4.9068379137651164E-8	0.0024757529781884724
297	1.8524503819783433E-8	5.015975157451891E-8	5.0111922722528845E-8	0.0024757461456208496
298	1.8387541711462063E-8	5.09956300520642E-8	4.652031360130593E-8	0.0024757369201221513
299	1.7398892326880855E-8	5.219110743581723E-8	4.9020374537356304E-8	0.00247573114233568
300	1.684033146265307E-8	4.569352074490496E-8	4.8909840844046926E-8	0.002475728459536919
301	1.5902454797434018E-8	5.280918680128366E-8	5.035868788638709E-8	0.0024757226264651155
302	1.6222673426824485E-8	5.021870830290709E-8	5.008776016168781E-8	0.0024757225224633084
303	1.5209250192604884E-8	5.0507970694724236E-8	4.829141764250977E-8	0.0024757128335930467
