iteration 	 gap
0	0.0
1	0.19272113319756157
2	0.7458447318503507
3	0.6588053929662053
4	0.4296654205737318
5	0.35634119070827475
6	0.6737685243808322
7	0.5446215354251637
8	0.8395625570402874
9	0.7831728741925883
10	0.6328565626989173
11	0.5304084203033163
12	0.8045143265918948
13	0.7339202960023168
14	0.5667717888912845
15	0.4792937375530958
16	0.7342463912674283
17	0.6493051329404765
18	0.6409055716080774
19	0.5721171387903354
20	0.6197275906825801
21	0.5520973691033957
22	0.7227301746727872
23	0.6300583943635598
24	0.5772463475815008
25	0.4909695263703683
26	0.6217027635743427
27	0.5700213924905149
28	0.5150390121478787
29	0.45684492809028143
30	0.48194395864466166
31	0.40474249065219925
32	0.4878363772293076
33	0.42428789201372397
34	0.5691240574042778
35	0.5168170076929689
36	0.34480367159678016
37	0.29993716959615224
38	0.2869081407106425
39	0.23076281233656526
40	0.32270570765520457
41	0.2781622810197083
42	0.39120501062515756
43	0.34447316217358104
44	0.22847407838177047
45	0.18550754192736674
46	0.1356573446663587
47	0.11451686608273182
48	0.2989384895552216
49	0.2302620038013199
50	0.18482069313533256
51	0.15603235071311694
52	0.27674561010193055
53	0.24126895976060814
54	0.15337687051356874
55	0.12217093434746329
56	0.11809460376914782
57	0.09108574894719679
58	0.24977610952172646
59	0.18619145096690237
60	0.1850690418351042
61	0.16434154446777427
62	0.16319082259292084
63	0.136326858532128
64	0.143112110321984
65	0.11942192434089416
66	0.17557805705757445
67	0.1544299688385775
68	0.15559703501594369
69	0.13639853973926808
70	0.12007374222163214
71	0.10580504055994211
72	0.14840389606819337
73	0.11916338774972435
74	0.14945369799391828
75	0.13059002950633458
76	0.14272804237082337
77	0.12454189779927827
78	0.11170341655156146
79	0.1027038051571042
80	0.13100546781026812
81	0.10327387663862553
82	0.14118223456820522
83	0.12295284430349618
84	0.1269451316852782
85	0.11204786269674083
86	0.10278574588147571
87	0.10263423794956161
88	0.11099845711656886
89	0.0894746458302913
90	0.1460418730811116
91	0.1303647251502411
92	0.10187876018403175
93	0.08784616927401834
94	0.08800531014737845
95	0.0888631900317165
96	0.09439138488580046
97	0.07555569888538083
98	0.13536507532146524
99	0.12186986685545587
100	0.089986724620428
101	0.08144154209084298
102	0.07534098174663151
103	0.08140591719647838
104	0.08952571712228463
105	0.07299238830087196
106	0.13578884173414552
107	0.123133247804869
108	0.09038222456909051
109	0.08249316539039908
110	0.07502427171366621
111	0.08476649230491828
112	0.08130138004873821
113	0.06790460379448682
114	0.13427177864547313
115	0.12432946090339358
116	0.08564099868513075
117	0.06766419942181856
118	0.07602154639737213
119	0.08942542497244799
120	0.08599319702051933
121	0.07460432610909007
122	0.14460429943420028
123	0.13505053442174986
124	0.07970116936668548
125	0.0731683570720546
126	0.07859312395956375
127	0.0924137728706782
128	0.08597488362561834
129	0.07451251840211781
130	0.1433258457208859
131	0.13600680970383616
132	0.07775154686903052
133	0.0807534309107828
134	0.0803124760655829
135	0.09478565861703714
136	0.07510636258967818
137	0.07815566639346849
138	0.14184593537488677
139	0.13518780517347995
140	0.07583524371987393
141	0.07968925396060245
142	0.07977772475060207
143	0.09511059209219708
144	0.07432440429789267
145	0.0792660622221838
146	0.1399274513241956
147	0.13374175146518918
148	0.07416024703565605
149	0.07874441793221487
150	0.07899433364940023
151	0.09528187071335792
152	0.07469538006933296
153	0.07930160133211961
154	0.14386608587158045
155	0.13818522489602325
156	0.07554398168564569
157	0.0802130086397892
158	0.07870044193685877
159	0.09513029156473962
160	0.07325634181709251
161	0.07899032718033872
162	0.143353679233286
163	0.1389505786188988
164	0.07482298227618056
165	0.07991578871646654
166	0.07799626312680963
167	0.09512727728064252
168	0.07105090843156081
169	0.07783813905653258
170	0.14510281248599965
171	0.1412396692333875
172	0.0760253246208924
173	0.08155384525553
174	0.07755003356287182
175	0.09499720983580218
176	0.09675455610093364
177	0.07721534453847811
178	0.14746842763475887
179	0.14167327016167142
180	0.07555379221412573
181	0.08137408875997842
182	0.08723473149302563
183	0.09474562856789304
184	0.08099878858845044
185	0.07652575117884264
186	0.1488395845519277
187	0.14345271604493226
188	0.07605879359745893
189	0.08203219010786444
190	0.07624835203077762
191	0.09452919128782766
192	0.08010474522950095
193	0.07652790258527242
194	0.14791371645340823
195	0.14366185949931587
196	0.07576408277971203
197	0.08211012213197566
198	0.07541823615513477
199	0.09411377756372907
200	0.06675316538957132
201	0.07536738359996487
202	0.1456133599777214
203	0.14454479597190173
204	0.07607627016093932
205	0.08257785584099142
206	0.0746459706769893
207	0.09359114098976862
208	0.07885811346296323
209	0.07606791773491661
210	0.15004083713766014
211	0.1456379666224975
212	0.07643990369433573
213	0.08318340387323764
214	0.07391615629559256
215	0.09310370575315441
216	0.0734729602209746
217	0.07116485602769063
218	0.15023712182415627
219	0.1461724681763924
220	0.0765690870932132
221	0.08343646168350227
222	0.07316851526221468
223	0.09257579902154878
224	0.08686764534974634
225	0.07003028502246533
226	0.14894807700249368
227	0.146889813136582
228	0.07680104202667593
229	0.08388907144598778
230	0.07255385241722279
231	0.09224062330825322
232	0.0731523620519493
233	0.06858957586065706
234	0.14911629614414246
235	0.1473169478803923
236	0.0844345986570767
237	0.08409610396376921
238	0.07198836142246301
239	0.09178310809312518
240	0.06909321160473325
241	0.06755064609077754
242	0.15139207047430414
243	0.14815616291325062
244	0.07719724571109354
245	0.08454397789944024
246	0.07157669250305321
247	0.09158207346184732
248	0.06908109363657844
249	0.06774575554401097
250	0.15260350680132106
251	0.14940466783516648
252	0.07728428908748597
253	0.08460709657821319
254	0.07118247558937285
255	0.09128467863520062
256	0.05638237518474565
257	0.06712419477915865
258	0.15190009428186557
259	0.14968652753000933
260	0.0772891122392817
261	0.0846239977760106
262	0.07081114952382228
263	0.09098177894390813
264	0.06755394724656871
265	0.06640348118151296
266	0.15317172169087323
267	0.1503144945191086
268	0.07727966160343303
269	0.08500166314651636
270	0.07054129865490688
271	0.09081899095836943
272	0.06693283682572404
273	0.06592601854641789
274	0.15323459497246328
275	0.15055696736943347
276	0.0774440296906771
277	0.08493679482763539
278	0.07021086427426171
279	0.09064560485624007
280	0.06627925128887491
281	0.06543677587310703
282	0.15336647479485743
283	0.15078597401987426
284	0.07747973405114983
285	0.08496130149730641
286	0.06997198226183077
287	0.09047017760344744
288	0.0658694816183959
289	0.06507175373854834
290	0.15347064896387896
291	0.15096721293009063
292	0.07748879285931742
293	0.08496125116548947
294	0.0697418130172971
295	0.09030738370473401
296	0.06558061712157004
297	0.06484599170387517
298	0.1538254478035247
299	0.1523912278885302
300	0.07768584034266468
301	0.08530216314599481
302	0.06962249217345884
303	0.09024472470830025
304	0.06500556922464895
305	0.06438989632668568
306	0.15213676748102267
307	0.15246231549519018
308	0.07764194653929868
309	0.08527518838136461
310	0.06944970062725275
311	0.09014816583054108
312	0.0646911013323388
313	0.06414230906474838
314	0.1538552830884522
315	0.15262055508535188
316	0.07754107371350649
317	0.08522115583286749
318	0.06915888049315388
319	0.09008155191268219
320	0.06522387121537354
321	0.06474666339134405
322	0.15402451501470116
323	0.1529106517508435
324	0.07748947571801268
325	0.08511845455663525
326	0.06911382438553182
327	0.09006896638829731
328	0.06441522292333524
329	0.06403934271925094
330	0.15410078391357573
331	0.15308934072661684
332	0.07721294958961311
333	0.08527592875241752
334	0.06901702209898031
335	0.09008284690760793
336	0.07874186883628387
337	0.06360707051091319
338	0.15417801739239267
339	0.15326114646110056
340	0.07755166486529952
341	0.08540575759839619
342	0.06902693288149808
343	0.09001817764191333
344	0.0636777743818091
345	0.06346991057635398
346	0.15420621110242527
347	0.1533877397429565
348	0.0775091864866545
