iteration 	 gap
0	0.0
1	0.8017672653620468
2	0.2666121407380666
3	0.2434406055539583
4	0.9749452713026301
5	0.630501683756486
6	0.42712414012448485
7	0.7668051732081145
8	0.8461922494367328
9	0.24233088743772935
10	0.6152399067719589
11	0.47059788040385764
12	0.4426496335903115
13	0.06295179668551831
14	0.6026686503372711
15	0.34544306583926665
16	0.3635420187736502
17	0.33769514767745856
18	0.3648228763152811
19	0.16013107160795725
20	0.2698706753141179
21	0.08934590183556768
22	0.16715346284009003
23	0.007809965106027494
24	0.29128596727794875
25	0.24289171764643203
26	0.19225419500672014
27	0.07909295067751898
28	0.3443242063336528
29	0.179627797791022
30	0.2312728879646333
31	0.10118750246644814
32	0.27209952600447795
33	0.2044235823118402
34	0.2554907511793705
35	0.04065287443029897
36	0.20896542170636068
37	0.11300349177546565
38	0.1536256079215208
39	0.10918293599269413
40	0.1777791354048508
41	0.09082314516343293
42	0.15307136939037347
43	0.08403815233014722
44	0.15794166545782518
45	0.06571352726155377
46	0.12572741836828694
47	0.10397555615396636
48	0.10553734537627835
49	0.0053390441762569685
50	0.2015844480163863
51	0.11422840271309842
52	0.10717378469330086
53	0.05411208663307521
54	0.135711844994289
55	0.08153011833625479
56	0.10825502189387093
57	0.07579584861207678
58	0.1718699603729248
59	0.018532901172095606
60	0.14394184594008463
61	0.021141386720477162
62	0.1348611571300432
63	0.03903729576998727
64	0.06608535318783682
65	0.012516375107320732
66	0.24640980495546216
67	0.020915263596884115
68	0.018884434262651517
69	0.00374053179669398
70	0.12936403929740492
71	0.004458143641220436
72	0.017956265585619136
73	0.0016228728781011448
74	0.2665746794433177
75	0.010822498510614786
76	0.023371698858437373
77	0.010407302453935618
78	0.13190481935133846
79	0.0066767731750463355
80	0.018008138595637768
81	0.0017646173604304316
82	0.2592593019794357
83	0.008448774143861248
84	0.01251735048485858
85	0.004237025315078524
86	0.1260022662739435
87	0.0016391151950818639
88	0.006816255015775541
89	8.958909022751538E-4
90	0.26320392347481025
91	0.004017231131132615
92	0.007388980714658766
93	0.0011686786044334818
94	0.12474954358612977
95	0.0017039185390850253
96	0.004900822142675509
97	7.8168049234284E-4
98	0.2579964898024991
99	0.0022639909827470994
100	0.0065068740948821535
101	0.0013558875095694978
102	0.12341540775658155
103	0.0020182605152818667
104	0.004930778697278648
105	9.775351264545984E-4
106	0.25640879299743746
107	0.0010443589063305891
108	0.0044709940080898125
109	9.893038297961176E-4
110	0.1250930694587361
111	7.57392641949961E-4
112	0.003952407920089329
113	3.026193259351162E-4
114	0.25905683671409174
115	6.762298015279278E-4
116	0.002662424417760989
117	2.6094528168341125E-4
118	0.12688831766495057
119	4.0563871618937153E-4
120	0.0024710995791870083
121	3.221453036921229E-4
122	0.261619121411621
123	1.9869654097703915E-4
124	0.0027932754001688265
125	2.1055872513531249E-4
126	0.12273889702839569
127	1.9668043432563564E-4
128	0.0020528529526969708
129	1.0320619478321191E-4
130	0.26279135086682226
131	4.053724568642281E-5
132	0.0027062515834530565
133	3.2383416278425337E-5
134	0.12260294887617817
135	1.1852177236004735E-4
136	0.0018166045404232056
137	1.1078164399502821E-4
138	0.26699769518694705
139	8.770351068909665E-5
140	0.002135561902436467
141	2.1951183915569494E-5
142	0.12307567561796906
143	5.28223455408261E-5
144	0.0018077901154974763
145	5.806119814155686E-5
146	0.26772804736370437
147	3.1061532221876575E-6
148	0.0015809723732090886
