iteration 	 gap
321	4.6082138105418835E-11
322	4.45986580999147E-11
323	9.854672633480277E-11
324	9.991107940976462E-11
325	9.764133945822095E-11
326	9.742551210223382E-11
327	9.059653027776449E-11
328	9.251199806215027E-11
329	9.010436841094815E-11
330	8.926803740649802E-11
331	8.387734951043058E-11
332	8.658984640419476E-11
333	8.44465608551559E-11
334	8.444145382924262E-11
335	7.801781443106393E-11
336	7.616129948928574E-11
337	7.84642351092657E-11
338	7.50335349408715E-11
339	7.191924833449548E-11
340	7.213041275377918E-11
341	6.827660659070034E-11
342	6.885625403185713E-11
343	6.871525570772974E-11
344	6.503253491274563E-11
345	6.653866346795212E-11
346	6.261158258524802E-11
347	6.359568427427575E-11
348	6.20477003110409E-11
349	5.91877657996065E-11
350	6.011369180214388E-11
351	5.6988636032428985E-11
352	5.657341262121918E-11
353	5.465983221597526E-11
354	5.4696358553485425E-11
355	5.4673932048387996E-11
356	5.127309687935622E-11
357	5.239786382560396E-11
358	5.1283199908880306E-11
359	4.967903866059942E-11
360	4.7244541612201374E-11
361	4.811817611027891E-11
362	4.5422776651093955E-11
363	4.590583468910836E-11
364	4.3428816098867173E-11
365	4.4406478494352086E-11
366	4.3368419966327565E-11
367	4.329492320209738E-11
368	3.98852062488686E-11
369	4.220568339263764E-11
370	3.854860874952237E-11
371	3.7757907911384336E-11
372	4.020217492239908E-11
373	3.657396607792407E-11
374	3.657318892180683E-11
375	3.751698951504068E-11
376	3.6178282591947664E-11
377	3.4760860856408726E-11
378	3.4655833758279186E-11
379	3.2171154629168086E-11
380	3.203137755036778E-11
381	3.202405007840525E-11
382	3.092759381928545E-11
383	9.85753700888381E-11
384	3.523858982390493E-11
385	9.6309848984788E-11
386	9.950451573814689E-11
387	9.789047350494684E-11
388	9.838085901492377E-11
389	9.506240239431918E-11
390	9.30764354478697E-11
391	9.074374585082978E-11
392	8.943268348104993E-11
393	8.733147538464436E-11
394	8.40150171654841E-11
395	8.53709325454588E-11
396	8.321476840933428E-11
397	8.066292078723336E-11
398	7.817668734588779E-11
399	7.782485766938407E-11
400	7.454525885464136E-11
