iteration 	 gap
0	-Infinity
1	0.30311673686479645
2	0.5467917098221571
3	0.39989470883789935
4	0.2501403787246159
5	0.18068007469306835
6	0.1496850138893513
7	0.10936603002164214
8	0.10204749591874096
9	0.07631046267057529
10	0.06751374110038733
11	0.05312448711537121
12	0.05492959395465957
13	0.03932435527653577
14	0.0402732695902539
15	0.029828573021961957
16	0.030734026763020394
17	0.02334438850723053
18	0.027821240368623545
19	0.019049814578593116
20	0.025812287014548185
21	0.01503860883611996
22	0.015906138687065252
23	0.009883587134732474
24	0.01956791796055468
25	0.012737974546171427
26	0.016357066088992456
27	0.009785547076843537
28	0.012882265603235243
29	0.007422191942371481
30	0.009733641869533405
31	0.006464798016150408
32	0.009354826642810066
33	0.005491711763011886
34	0.005398051457015329
35	0.003981142769063806
36	0.004661185844137439
37	0.003144426425442881
38	0.004546807364221417
39	0.003092360029303687
40	0.004869309301297253
41	0.002999309827092067
42	0.004180799087130205
43	0.0022132621017465492
44	0.002892729906446956
45	0.0016926866702871024
46	0.00251135250548995
47	0.0014915186049735407
48	0.0020043166593797235
49	0.0011195063145768014
50	0.0013563763555635155
51	7.86425338983987E-4
52	0.0011203217335897797
53	7.122642209664853E-4
54	0.0013675916876076943
55	9.519515616779328E-4
56	9.801069963936149E-4
57	6.766224069758575E-4
58	4.3775019313685437E-4
59	3.5514851307705264E-4
60	5.071368438894774E-4
61	4.090874834200564E-4
62	4.531458848259229E-4
63	2.492147597968897E-4
64	3.3773569243478185E-4
65	2.0247983490540022E-4
66	3.0178072327324834E-4
67	2.68445930318828E-4
68	2.9440692528437395E-4
69	1.888531723366338E-4
70	2.2629037562316157E-4
71	2.2132937240082473E-4
72	7.640781001005958E-5
73	4.735761052288012E-5
74	5.484692712376393E-5
75	4.496453140001577E-5
76	1.0205650186867476E-4
77	9.5299315185704E-5
78	1.068551888281366E-4
79	4.646899032412222E-5
80	4.3155330464506036E-5
81	2.939341776220239E-5
82	4.3320901468413275E-5
83	2.755327469827762E-5
84	5.341741135700406E-5
85	4.6342187608905405E-5
86	5.5274769500290866E-5
87	3.717912913514532E-5
88	4.9896859095732715E-5
89	2.343853825081954E-5
90	4.996944317392504E-5
91	3.460287571432907E-5
92	4.523155939850643E-5
93	2.610180347240032E-5
94	3.145871558818403E-5
95	2.269097828311306E-5
96	2.8569641232656373E-5
97	2.461644962603593E-5
98	3.324151676409315E-5
99	2.16419900160858E-5
100	2.5733178713238658E-5
101	1.823027146918843E-5
102	2.9186062157959825E-5
103	1.85748867694846E-5
104	2.83744792722862E-5
105	2.474546922726084E-5
106	2.803724245969974E-5
107	1.9905933310804258E-5
108	2.422374862354193E-5
109	1.7398268206458845E-5
110	2.4598552147647723E-5
111	1.850459189267628E-5
112	2.3691533511227547E-5
113	1.86070946790462E-5
114	2.2270567434090616E-5
115	1.7369833713365423E-5
116	2.1379831583234754E-5
117	1.602765228969627E-5
118	2.1805040990363622E-5
119	1.648426117695223E-5
120	2.096421173147789E-5
121	1.519335098387753E-5
122	1.9993675856255777E-5
123	1.4761697958776132E-5
124	1.9377470922732343E-5
125	1.5510940538754348E-5
126	1.942673954147267E-5
127	1.3677145627388754E-5
128	1.8988167554745417E-5
129	1.701710848955873E-5
130	1.9436046697962617E-5
131	1.4421837723932462E-5
132	1.832258612344262E-5
133	1.39542795342118E-5
134	1.835275460282393E-5
135	1.4418753488287805E-5
136	1.7647280050159253E-5
137	1.3304830241422927E-5
138	1.709278074746301E-5
139	1.3482940214193384E-5
140	1.6729564491058113E-5
141	1.3340493047686586E-5
142	1.6166168131603875E-5
143	1.2496911989567927E-5
144	1.6149456312342103E-5
145	1.2726286273800902E-5
146	1.613080753282148E-5
147	1.2885809756446598E-5
148	1.552694630446716E-5
149	1.199246679739474E-5
150	1.5650104400966036E-5
151	1.2256635597784893E-5
152	1.5513060549587898E-5
153	1.2377803618957017E-5
154	1.4911724103505719E-5
155	1.1506638728731033E-5
156	1.484973700727199E-5
157	1.1655776725794098E-5
158	1.4815557957903458E-5
159	1.1764412625736576E-5
160	1.4405488634849917E-5
161	1.1128293803563949E-5
162	1.423674315059742E-5
163	1.1163428362381822E-5
164	1.4258240307207792E-5
165	1.128193574362335E-5
166	1.3857240895531753E-5
167	1.0712225492537364E-5
168	1.3783189500515824E-5
169	1.0757042084086343E-5
170	1.3757851576867708E-5
171	1.0840485491825369E-5
172	1.3394336242367189E-5
173	1.034121009413358E-5
174	1.3346440068340293E-5
175	1.0623375317098116E-5
176	1.315483817154739E-5
177	1.010965502756811E-5
178	1.3053707041188467E-5
179	1.0155321704674591E-5
180	1.3046825066753698E-5
181	1.024767678470262E-5
182	1.2778343193908803E-5
183	9.809409254657453E-6
184	1.2686036493958497E-5
185	9.843048247248909E-6
186	1.2674687328573242E-5
187	9.917341438847593E-6
188	1.2420371082288995E-5
189	9.522730997746365E-6
190	1.234349430445647E-5
191	9.744294010460841E-6
192	1.2232762027331034E-5
193	9.346414648225831E-6
194	1.2124971712434984E-5
195	9.372995588452504E-6
196	1.2121911487139592E-5
197	9.454305606393376E-6
198	1.1917955170970274E-5
199	9.10098018780392E-6
200	1.1833021097196195E-5
201	9.126185750885085E-6
202	1.1824393730486271E-5
203	9.189931558739595E-6
204	1.163329496711718E-5
205	8.876007537739206E-6
206	1.1561224766087896E-5
207	9.049392952209523E-6
208	1.1479235498157436E-5
209	8.734365632645513E-6
210	1.1389356518898275E-5
211	8.75416000456486E-6
212	1.1338864190357789E-5
213	8.804224616354439E-6
214	1.124136612296045E-5
215	8.541701396302948E-6
216	1.114727911544211E-5
217	8.547853572293818E-6
218	1.112892165711088E-5
219	8.611636087008101E-6
220	1.1024972070394767E-5
221	8.358849707512661E-6
222	1.093888301373358E-5
223	8.358532687102738E-6
224	1.0916460180809828E-5
225	8.471237937346388E-6
226	1.0874215607303839E-5
227	8.190169156097049E-6
228	1.0762082522375316E-5
229	8.194994456034443E-6
230	1.0743537396717961E-5
231	8.36241502888413E-6
232	1.0760749174942852E-5
233	8.0441729121139E-6
234	1.0603633091132991E-5
235	8.058214570172417E-6
236	1.0594422282794724E-5
237	8.261594887759571E-6
238	1.0648341785657323E-5
239	7.917705090676463E-6
240	1.046160731366097E-5
241	7.93480282323955E-6
242	1.045349469874779E-5
243	8.161762700131803E-6
244	1.0532535546836641E-5
245	7.803364562963822E-6
246	1.0330401309821546E-5
247	7.817102509188878E-6
