iteration 	 gap 	 fullGap
76	0.0	9.172229148424194E-7
77	0.0	7.610154764137178E-7
78	0.0	6.773710758967155E-7
79	0.0	5.507440563601307E-7
80	0.0	4.3389459747356085E-7
81	0.0	4.108644869882383E-7
82	0.0	3.123250220671281E-7
83	0.0	2.8000082019641326E-7
84	0.0	2.491212053312708E-7
85	0.0	2.1829914675919326E-7
86	0.0	1.704546156444664E-7
87	0.0	1.354580838608399E-7
88	0.0	1.3093555584209327E-7
89	0.0	1.0288995921925448E-7
90	0.0	9.658603705720026E-8
91	0.0	7.961873249584528E-8
92	0.0	6.860498424909878E-8
93	0.0	5.9511486738550445E-8
94	0.0	5.7457223423540427E-8
95	0.0	4.2726171822771164E-8
96	0.0	3.5751355209612257E-8
97	0.0	2.672571752793118E-8
98	0.0	2.1639512071125466E-8
99	0.0	2.0986929416544342E-8
100	0.0	1.9949472851443772E-8
101	0.0	1.443155694946796E-8
102	0.0	1.2462978538074765E-8
103	0.0	1.0851808007750208E-8
104	0.0	8.550061103562712E-9
105	0.0	7.67460717199242E-9
106	0.0	6.470791458212943E-9
107	0.0	5.466141317356232E-9
108	0.0	4.448791557365439E-9
109	0.0	3.549540328329215E-9
110	0.0	3.495021050348157E-9
111	0.0	3.122439862224269E-9
112	0.0	2.2100797858470855E-9
113	0.0	2.397462117720295E-9
114	0.0	2.0418529089738513E-9
115	0.0	1.4470035170077722E-9
116	0.0	1.3751861871469373E-9
117	0.0	1.1296680257899538E-9
118	0.0	1.080971867573055E-9
119	0.0	7.394148626715946E-10
120	0.0	6.558255050137518E-10
121	0.0	6.399899499243134E-10
122	0.0	4.90080753756672E-10
123	0.0	3.869730091921042E-10
124	0.0	3.385767222141567E-10
125	0.0	2.811156862847497E-10
126	0.0	2.367624984955796E-10
127	0.0	1.852871189811367E-10
128	0.0	1.8583323768694981E-10
129	0.0	1.5955192722572065E-10
130	0.0	1.4734469200305966E-10
131	0.0	1.214910394509161E-10
132	0.0	1.0572920317031276E-10
133	0.0	1.0408840456221924E-10
134	0.0	9.206324591559678E-11
135	0.0	9.206324591559678E-11
136	0.0	9.206324591559678E-11
137	0.0	9.206324591559678E-11
138	0.0	9.206324591559678E-11
139	0.0	9.206324591559678E-11
140	0.0	9.206324591559678E-11
141	0.0	9.206324591559678E-11
142	0.0	9.206324591559678E-11
143	0.0	9.206324591559678E-11
144	0.0	9.206324591559678E-11
145	0.0	9.206324591559678E-11
146	0.0	9.206324591559678E-11
147	0.0	9.206324591559678E-11
148	0.0	9.206324591559678E-11
149	0.0	9.206324591559678E-11
150	0.0	9.206324591559678E-11
151	0.0	9.206324591559678E-11
152	0.0	9.206324591559678E-11
153	0.0	9.206324591559678E-11
154	0.0	9.206324591559678E-11
155	0.0	9.206324591559678E-11
156	0.0	9.206324591559678E-11
157	0.0	9.206324591559678E-11
158	0.0	9.206324591559678E-11
159	0.0	9.206324591559678E-11
160	0.0	9.206324591559678E-11
161	0.0	9.206324591559678E-11
162	0.0	9.206324591559678E-11
163	0.0	9.206324591559678E-11
164	0.0	9.206324591559678E-11
165	0.0	9.206324591559678E-11
166	0.0	9.206324591559678E-11
167	0.0	9.206324591559678E-11
168	0.0	9.206324591559678E-11
169	0.0	9.206324591559678E-11
170	0.0	9.206324591559678E-11
171	0.0	9.206324591559678E-11
172	0.0	9.206324591559678E-11
173	0.0	9.206324591559678E-11
174	0.0	9.206324591559678E-11
175	0.0	9.206324591559678E-11
176	0.0	9.206324591559678E-11
177	0.0	9.206324591559678E-11
178	0.0	9.206324591559678E-11
179	0.0	9.206324591559678E-11
180	0.0	9.206324591559678E-11
181	0.0	9.206324591559678E-11
182	0.0	9.206324591559678E-11
183	0.0	9.206324591559678E-11
184	0.0	9.206324591559678E-11
185	0.0	9.206324591559678E-11
186	0.0	9.206324591559678E-11
187	0.0	9.206324591559678E-11
188	0.0	9.206324591559678E-11
189	0.0	9.206324591559678E-11
190	0.0	9.206324591559678E-11
191	0.0	9.206324591559678E-11
192	0.0	9.206324591559678E-11
193	0.0	9.206324591559678E-11
194	0.0	9.206324591559678E-11
195	0.0	9.206324591559678E-11
196	0.0	9.206324591559678E-11
197	0.0	9.206324591559678E-11
198	0.0	9.206324591559678E-11
199	0.0	9.206324591559678E-11
200	0.0	9.206324591559678E-11
201	0.0	9.206324591559678E-11
202	0.0	9.206324591559678E-11
203	0.0	9.206324591559678E-11
204	0.0	9.206324591559678E-11
205	0.0	9.206324591559678E-11
206	0.0	9.206324591559678E-11
207	0.0	9.206324591559678E-11
208	0.0	9.206324591559678E-11
209	0.0	9.206324591559678E-11
210	0.0	9.206324591559678E-11
211	0.0	9.206324591559678E-11
212	0.0	9.206324591559678E-11
213	0.0	9.206324591559678E-11
214	0.0	9.206324591559678E-11
215	0.0	9.206324591559678E-11
216	0.0	9.206324591559678E-11
217	0.0	9.206324591559678E-11
218	0.0	9.206324591559678E-11
219	0.0	9.206324591559678E-11
220	0.0	9.206324591559678E-11
221	0.0	9.206324591559678E-11
222	0.0	9.206324591559678E-11
223	0.0	9.206324591559678E-11
224	0.0	9.206324591559678E-11
225	0.0	9.206324591559678E-11
226	0.0	9.206324591559678E-11
227	0.0	9.206324591559678E-11
228	0.0	9.206324591559678E-11
229	0.0	9.206324591559678E-11
230	0.0	9.206324591559678E-11
231	0.0	9.206324591559678E-11
232	0.0	9.206324591559678E-11
233	0.0	9.206324591559678E-11
234	0.0	9.206324591559678E-11
235	0.0	9.206324591559678E-11
236	0.0	9.206324591559678E-11
237	0.0	9.206324591559678E-11
238	0.0	9.206324591559678E-11
239	0.0	9.206324591559678E-11
240	0.0	9.206324591559678E-11
241	0.0	9.206324591559678E-11
242	0.0	9.206324591559678E-11
243	0.0	9.206324591559678E-11
244	0.0	9.206324591559678E-11
245	0.0	9.206324591559678E-11
246	0.0	9.206324591559678E-11
247	0.0	9.206324591559678E-11
248	0.0	9.206324591559678E-11
249	0.0	9.206324591559678E-11
250	0.0	9.206324591559678E-11
251	0.0	9.206324591559678E-11
252	0.0	9.206324591559678E-11
253	0.0	9.206324591559678E-11
254	0.0	9.206324591559678E-11
255	0.0	9.206324591559678E-11
256	0.0	9.206324591559678E-11
257	0.0	9.206324591559678E-11
258	0.0	9.206324591559678E-11
259	0.0	9.206324591559678E-11
260	0.0	9.206324591559678E-11
261	0.0	9.206324591559678E-11
262	0.0	9.206324591559678E-11
263	0.0	9.206324591559678E-11
264	0.0	9.206324591559678E-11
265	0.0	9.206324591559678E-11
266	0.0	9.206324591559678E-11
267	0.0	9.206324591559678E-11
268	0.0	9.206324591559678E-11
269	0.0	9.206324591559678E-11
270	0.0	9.206324591559678E-11
271	0.0	9.206324591559678E-11
272	0.0	9.206324591559678E-11
273	0.0	9.206324591559678E-11
274	0.0	9.206324591559678E-11
275	0.0	9.206324591559678E-11
276	0.0	9.206324591559678E-11
277	0.0	9.206324591559678E-11
278	0.0	9.206324591559678E-11
279	0.0	9.206324591559678E-11
280	0.0	9.206324591559678E-11
281	0.0	9.206324591559678E-11
282	0.0	9.206324591559678E-11
283	0.0	9.206324591559678E-11
284	0.0	9.206324591559678E-11
285	0.0	9.206324591559678E-11
286	0.0	9.206324591559678E-11
287	0.0	9.206324591559678E-11
288	0.0	9.206324591559678E-11
289	0.0	9.206324591559678E-11
290	0.0	9.206324591559678E-11
291	0.0	9.206324591559678E-11
292	0.0	9.206324591559678E-11
293	0.0	9.206324591559678E-11
294	0.0	9.206324591559678E-11
295	0.0	9.206324591559678E-11
296	0.0	9.206324591559678E-11
297	0.0	9.206324591559678E-11
298	0.0	9.206324591559678E-11
299	0.0	9.206324591559678E-11
300	0.0	9.206324591559678E-11
301	0.0	9.206324591559678E-11
302	0.0	9.206324591559678E-11
303	0.0	9.206324591559678E-11
304	0.0	9.206324591559678E-11
305	0.0	9.206324591559678E-11
306	0.0	9.206324591559678E-11
307	0.0	9.206324591559678E-11
308	0.0	9.206324591559678E-11
309	0.0	9.206324591559678E-11
310	0.0	9.206324591559678E-11
311	0.0	9.206324591559678E-11
312	0.0	9.206324591559678E-11
313	0.0	9.206324591559678E-11
314	0.0	9.206324591559678E-11
315	0.0	9.206324591559678E-11
316	0.0	9.206324591559678E-11
317	0.0	9.206324591559678E-11
318	0.0	9.206324591559678E-11
319	0.0	9.206324591559678E-11
320	0.0	9.206324591559678E-11
321	0.0	9.206324591559678E-11
322	0.0	9.206324591559678E-11
323	0.0	9.206324591559678E-11
324	0.0	9.206324591559678E-11
325	0.0	9.206324591559678E-11
326	0.0	9.206324591559678E-11
327	0.0	9.206324591559678E-11
328	0.0	9.206324591559678E-11
329	0.0	9.206324591559678E-11
330	0.0	9.206324591559678E-11
331	0.0	9.206324591559678E-11
332	0.0	9.206324591559678E-11
333	0.0	9.206324591559678E-11
334	0.0	9.206324591559678E-11
335	0.0	9.206324591559678E-11
336	0.0	9.206324591559678E-11
337	0.0	9.206324591559678E-11
338	0.0	9.206324591559678E-11
339	0.0	9.206324591559678E-11
340	0.0	9.206324591559678E-11
341	0.0	9.206324591559678E-11
342	0.0	9.206324591559678E-11
343	0.0	9.206324591559678E-11
344	0.0	9.206324591559678E-11
345	0.0	9.206324591559678E-11
346	0.0	9.206324591559678E-11
347	0.0	9.206324591559678E-11
348	0.0	9.206324591559678E-11
349	0.0	9.206324591559678E-11
350	0.0	9.206324591559678E-11
351	0.0	9.206324591559678E-11
352	0.0	9.206324591559678E-11
353	0.0	9.206324591559678E-11
354	0.0	9.206324591559678E-11
355	0.0	9.206324591559678E-11
356	0.0	9.206324591559678E-11
357	0.0	9.206324591559678E-11
358	0.0	9.206324591559678E-11
359	0.0	9.206324591559678E-11
360	0.0	9.206324591559678E-11
361	0.0	9.206324591559678E-11
362	0.0	9.206324591559678E-11
363	0.0	9.206324591559678E-11
364	0.0	9.206324591559678E-11
365	0.0	9.206324591559678E-11
366	0.0	9.206324591559678E-11
367	0.0	9.206324591559678E-11
368	0.0	9.206324591559678E-11
369	0.0	9.206324591559678E-11
370	0.0	9.206324591559678E-11
371	0.0	9.206324591559678E-11
372	0.0	9.206324591559678E-11
373	0.0	9.206324591559678E-11
374	0.0	9.206324591559678E-11
375	0.0	9.206324591559678E-11
376	0.0	9.206324591559678E-11
377	0.0	9.206324591559678E-11
378	0.0	9.206324591559678E-11
379	0.0	9.206324591559678E-11
380	0.0	9.206324591559678E-11
381	0.0	9.206324591559678E-11
382	0.0	9.206324591559678E-11
383	0.0	9.206324591559678E-11
384	0.0	9.206324591559678E-11
385	0.0	9.206324591559678E-11
386	0.0	9.206324591559678E-11
387	0.0	9.206324591559678E-11
388	0.0	9.206324591559678E-11
389	0.0	9.206324591559678E-11
390	0.0	9.206324591559678E-11
391	0.0	9.206324591559678E-11
392	0.0	9.206324591559678E-11
393	0.0	9.206324591559678E-11
394	0.0	9.206324591559678E-11
395	0.0	9.206324591559678E-11
396	0.0	9.206324591559678E-11
397	0.0	9.206324591559678E-11
398	0.0	9.206324591559678E-11
399	0.0	9.206324591559678E-11
400	0.0	9.206324591559678E-11
