iteration 	 gap
0	0.471080566779699
1	0.30359465360794735
2	0.2751090583408565
3	0.24547316823448273
4	0.21558636310937251
5	0.17023651744937207
6	0.1418898189918696
7	0.13034768629814664
8	0.11132574816887741
9	0.08999705666222813
10	0.07380525780208569
11	0.062086085461632856
12	0.059134970757127925
13	0.042274939922687826
14	0.03338525587824326
15	0.026467668958153556
16	0.02017240602256154
17	0.017451347403855566
18	0.01548634108714575
19	0.013598144557309899
20	0.013114041294029266
21	0.00895431162877558
22	0.006103341397779238
23	0.0060011672855573295
24	0.00437318846713719
25	0.0037120136573206564
26	0.003151099016459713
27	0.0024721288651434747
28	0.0024721288651434747
29	0.002064529891960376
30	0.001918280341636991
31	0.0019000978892239617
32	0.0014933063224195076
33	0.0012753909030617239
34	0.0012259782265242603
35	8.040541118956579E-4
36	6.438424128915043E-4
37	4.737885476213677E-4
38	4.313806418152488E-4
39	3.7579171814072776E-4
40	2.6677915609485403E-4
41	2.454989902740401E-4
42	2.1160470539571818E-4
43	1.9135201448772232E-4
44	1.609786435042837E-4
45	1.6954765408194739E-4
46	1.3616519285220008E-4
47	1.1668887168780895E-4
48	8.327626700288526E-5
49	6.740953965156393E-5
50	6.641767897741513E-5
51	6.48495721917719E-5
52	5.1986262467385025E-5
53	3.7428970805497563E-5
54	3.3596513631439784E-5
55	2.914135124620909E-5
56	2.628655444314454E-5
57	2.5595796602773113E-5
58	2.4855796930456364E-5
59	1.7106151855350582E-5
60	1.3005770435614572E-5
61	1.2581349276508114E-5
62	1.1621188301003116E-5
63	1.0503404984985032E-5
64	5.550950573418589E-6
65	5.016284174708119E-6
66	4.3541796617141415E-6
67	4.241087664835774E-6
68	4.726512803143734E-6
69	2.8697686230705344E-6
70	2.5924192831316972E-6
71	2.4300403395072223E-6
72	2.2831286267122053E-6
73	1.9782790406930317E-6
74	1.6490152092707433E-6
75	1.2583808226551696E-6
76	1.0481793938366124E-6
77	8.349446471989097E-7
78	7.421023424658557E-7
79	5.307704628032539E-7
80	5.066741085579807E-7
81	4.777246833675974E-7
82	3.247066640010843E-7
83	3.057136128692406E-7
84	2.746237514061889E-7
85	2.456311468668204E-7
86	1.9739955270381415E-7
87	1.5063423131067566E-7
88	1.561624409784912E-7
89	1.092009465075705E-7
90	1.0712352715991358E-7
91	9.022372604583495E-8
92	8.181981270283245E-8
93	6.776867944591203E-8
94	6.300409660653372E-8
95	4.735110736842074E-8
96	4.1912371240293567E-8
97	3.498996270501209E-8
98	2.6380752804477936E-8
99	2.55139125382442E-8
100	2.379397812113382E-8
101	1.710533348298071E-8
102	1.4896589073387645E-8
103	1.2486834455316398E-8
104	1.0831038621539335E-8
105	8.792446215544203E-9
106	7.838836912910097E-9
107	6.6989748193080345E-9
108	5.573688288684764E-9
109	4.1255640015336326E-9
110	3.644856638729266E-9
111	3.6633567290778046E-9
112	2.757252537399779E-9
113	2.847920010928817E-9
114	2.464212278674438E-9
115	1.7344943259445245E-9
116	1.6865431273771492E-9
117	1.4953808191719986E-9
118	1.2222552969731737E-9
119	8.115206284742271E-10
120	7.069191898523286E-10
121	7.150594560911827E-10
122	6.291065446362154E-10
123	4.5011205873635163E-10
124	3.912632440261632E-10
125	3.1793678800795533E-10
126	2.441559177057684E-10
127	2.2781942998761906E-10
128	2.1378920855852357E-10
129	1.975641872320466E-10
130	1.6024082061250056E-10
131	1.3308021351576826E-10
132	1.1617995454571428E-10
133	1.1292033974541482E-10
134	8.903100479074055E-11
