iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
92	4.1620067170455854E-8	1.332748876814449E-7	1.1528338506039404E-7	3.6365344069255734E-5
93	4.689342725239243E-8	1.4103276024801659E-7	1.1422674817129774E-7	3.5727367311944036E-5
94	4.455586566365355E-8	1.3243430541098888E-7	1.0760611968141376E-7	3.5098018430712585E-5
95	4.315115775810341E-8	1.3230095463612201E-7	1.2188615516883772E-7	3.447861194383339E-5
96	4.356406479999464E-8	1.3081477689969034E-7	1.2454499420666565E-7	3.3867454056757396E-5
97	4.4054568215656786E-8	1.3360538386741894E-7	1.13655267863777E-7	3.327140317177513E-5
98	4.599010294814576E-8	1.356505956451315E-7	1.2063062704292804E-7	3.2665653186714216E-5
99	4.529769837002817E-8	1.368311485228091E-7	1.1235700125844517E-7	3.208011519872933E-5
100	4.654948715376861E-8	1.376687721599268E-7	1.1838567093302999E-7	3.151561307956907E-5
101	4.132853359539723E-8	1.3163826506623622E-7	1.201831301145262E-7	3.094673613990295E-5
102	4.61072939828E-8	1.4193327446676562E-7	1.233653184051775E-7	3.0414374526666066E-5
103	4.421131638565612E-8	1.2840229124400082E-7	1.1907817365486295E-7	2.9834691939734093E-5
104	4.4655604103382984E-8	1.4455588281947485E-7	1.1749064543487009E-7	2.9314552601134025E-5
105	4.4352755246279685E-8	1.404736713617183E-7	1.1782587228115204E-7	2.8765306170241978E-5
106	4.67825170824554E-8	1.2763402812421276E-7	1.1753571238504179E-7	2.838196918475422E-5
107	4.4740867344295054E-8	1.4318037788729754E-7	1.1760694962337226E-7	2.7752642313250142E-5
108	4.220714555636107E-8	1.4472740561544128E-7	1.0938820826922324E-7	2.723602748921916E-5
109	4.354846983023464E-8	1.3601128245888106E-7	1.2065706445074653E-7	2.6869085734348985E-5
110	4.3722652165456566E-8	1.4400874548403664E-7	1.1868298177564185E-7	2.6253293294642432E-5
111	4.4236630469818294E-8	1.4216674437683707E-7	1.1281429668219545E-7	2.5918824295256826E-5
112	4.128063479935662E-8	1.3680848587327432E-7	1.1879987504848089E-7	2.5411477509784675E-5
113	4.644372242346151E-8	1.4540480797187172E-7	1.130316266140241E-7	2.48385321627298E-5
114	4.68195407998806E-8	1.452806116519767E-7	1.223646497461317E-7	2.4503410094300904E-5
115	4.3981896236111595E-8	1.4789217472888083E-7	1.0717916321123511E-7	2.4025868473054324E-5
116	4.2472036776430855E-8	1.4968165507056597E-7	1.2773798518939117E-7	2.3614076173572585E-5
117	4.6167861644796915E-8	1.4720649554877951E-7	1.1493894391811921E-7	2.305833894500342E-5
118	4.874264358800673E-8	1.456298348578855E-7	1.2346464695056625E-7	2.2778599619965867E-5
119	4.598082758988653E-8	1.4058586794707395E-7	1.1094727314642228E-7	2.230093012123291E-5
120	4.421156585276975E-8	1.4561562067250122E-7	1.2005266447623342E-7	2.1903549597079852E-5
121	4.7129185221095327E-8	1.4850759333384644E-7	1.2023828022122984E-7	2.1509070669445407E-5
122	4.2751465922918896E-8	1.5225200022950247E-7	1.1432221491691763E-7	2.1131263761353658E-5
123	4.231337369375865E-8	1.37833003566179E-7	1.2329171428238084E-7	2.0718500190364253E-5
124	4.292132971261964E-8	1.5112094364777562E-7	1.1778504549475599E-7	2.0315988903840676E-5
125	4.3975506791582575E-8	1.5678944831343244E-7	1.2383977654462086E-7	1.9974470242267728E-5
126	4.483650850595211E-8	1.4689153327029913E-7	1.2905654200867644E-7	1.9601462479257314E-5
127	4.4377473917833754E-8	1.5225339400348759E-7	1.1119599263587077E-7	1.923085919175449E-5
128	4.3764920909517E-8	1.5337919334612593E-7	1.2215505817980699E-7	1.8878872696359572E-5
129	4.327607139309464E-8	1.4257654668003994E-7	1.2088071454918747E-7	1.8531098084362263E-5
130	4.532126329781505E-8	1.4068592446569994E-7	1.209585056560769E-7	1.8174768008916153E-5
131	4.2724375703961925E-8	1.5119736429536346E-7	1.248207984749783E-7	1.7820058448747567E-5
132	4.312811718865106E-8	1.493146432052228E-7	1.2270605831421477E-7	1.7486830512392082E-5
133	4.2303490488393436E-8	1.4143344262418367E-7	1.1505740582506974E-7	1.717642350596016E-5
134	4.380488827226969E-8	1.4683776727864029E-7	1.2135192295481545E-7	1.6838574303124076E-5
135	4.541009357428294E-8	1.3992720460098695E-7	1.2161095941376487E-7	1.652339409441428E-5
136	4.010959253619717E-8	1.4015134541800478E-7	1.178510681265621E-7	1.619818302678322E-5
137	4.346480619865645E-8	1.420724230483117E-7	1.2886755018648444E-7	1.5907006736148865E-5
138	4.326362446072096E-8	1.4666823444642318E-7	1.187854666850896E-7	1.562075027017329E-5
139	4.4446008429233075E-8	1.3769169704413997E-7	1.2409489935638618E-7	1.531952661804059E-5
140	4.274251008684615E-8	1.3855533953499588E-7	1.3874520876644425E-7	1.5037471351120324E-5
141	4.439027523339689E-8	1.2859184017610659E-7	1.246379797148478E-7	1.4724850343261764E-5
142	4.5260145409287134E-8	1.4364532874289182E-7	1.2852611452895957E-7	1.4479056134941715E-5
143	4.2452804049908366E-8	1.4981862528351542E-7	1.308136390321124E-7	1.4211783559425761E-5
144	4.469420822328374E-8	1.312722827107038E-7	1.3596949810512626E-7	1.3937285635146068E-5
145	4.619836180275172E-8	1.384394455739013E-7	1.292087059567848E-7	1.3672841086553866E-5
146	4.602713421508753E-8	1.5055895363769167E-7	1.2716625963360428E-7	1.343179202761835E-5
147	4.387056329324679E-8	1.330007127764432E-7	1.311360363631664E-7	1.3156326685193065E-5
148	4.541325859808154E-8	1.3316305791377658E-7	1.2747363664633582E-7	1.2903640161265884E-5
149	4.0119201738519905E-8	1.4697842298794228E-7	1.3108106056147761E-7	1.2689575063840053E-5
150	4.4316958325296696E-8	1.391813537754416E-7	1.2339519805948385E-7	1.242744745744151E-5
151	4.3370315783164415E-8	1.518166032887791E-7	1.3205416682371407E-7	1.222624875829581E-5
152	4.3415174788563604E-8	1.4656342051111437E-7	1.1764357465970932E-7	1.1972009644978243E-5
153	4.52613431178861E-8	1.3894441319717288E-7	1.455792273397094E-7	1.1757857680705364E-5
154	4.171056777746429E-8	1.35796292766166E-7	1.3584854818837755E-7	1.1539107733216092E-5
155	4.379418183653172E-8	1.3995877679029434E-7	1.3021356881637303E-7	1.1309864718533902E-5
156	4.4689364209204996E-8	1.3385365360552015E-7	1.244583167636648E-7	1.1091381082461993E-5
157	4.703058931188053E-8	1.395946384041835E-7	1.3900557271906422E-7	1.0902843018301134E-5
158	4.564350486457869E-8	1.4354371358216156E-7	1.3219921768392595E-7	1.0709339966052944E-5
159	4.644365159123254E-8	1.3640968810069154E-7	1.4990195207342794E-7	1.0491639368725991E-5
160	4.7668769931341615E-8	1.3659107822583394E-7	1.3847691382462557E-7	1.0280707751664231E-5
161	4.5624686695333594E-8	1.435829712903569E-7	1.3414309452119966E-7	1.009099004622982E-5
162	4.39873335533747E-8	1.4205016651835933E-7	1.3961287592678673E-7	9.917642899370804E-6
163	4.026586664096499E-8	1.38944933003593E-7	1.429977279920891E-7	9.727497396916363E-6
164	4.445118750862065E-8	1.5018307675251918E-7	1.3837552570450384E-7	9.551665995144454E-6
165	4.3258065240969756E-8	1.407010796761199E-7	1.492882319986677E-7	9.365418178197693E-6
166	4.73976197179482E-8	1.5074737291786988E-7	1.470448970364302E-7	9.200077018101105E-6
167	4.636057104878688E-8	1.5378211926098118E-7	1.4567410644428236E-7	9.025857101385704E-6
168	4.33034540447963E-8	1.562501906748892E-7	1.4936936898468645E-7	8.861661316195146E-6
169	4.441244239039577E-8	1.5796058006056768E-7	1.4285048643980502E-7	8.70050641321729E-6
170	4.660358265962117E-8	1.4652720292662735E-7	1.5398984187786624E-7	8.528249844319546E-6
171	4.354583571508641E-8	1.461389789181311E-7	1.4674802006897636E-7	8.365952325672943E-6
172	4.163726641248644E-8	1.4718330154650516E-7	1.3589727121399164E-7	8.194461307509115E-6
173	4.479698700876611E-8	1.5639847816828478E-7	1.4552025329184204E-7	8.050727610786623E-6
174	4.155647870263124E-8	1.4959235306033491E-7	1.472113229095129E-7	7.89686409252699E-6
175	4.325995006659866E-8	1.6157384619130966E-7	1.461068598329618E-7	7.756292815463972E-6
176	4.5722701846884206E-8	1.4951887927772134E-7	1.4858926966621055E-7	7.59730271981951E-6
177	4.762406180525147E-8	1.5939185238345033E-7	1.5094447924912657E-7	7.463077751568292E-6
178	4.587053104021521E-8	1.4757217947636292E-7	1.4676502702037908E-7	7.323139637582798E-6
179	4.4715720792787295E-8	1.5835106459416437E-7	1.4885085541926912E-7	7.170907499132184E-6
180	4.357820115874489E-8	1.5203561531951237E-7	1.5320344748381842E-7	7.044794363864071E-6
181	4.462280744910174E-8	1.5028337052580554E-7	1.5345412651690538E-7	6.905020100256287E-6
182	4.404400943958109E-8	1.487616403395009E-7	1.4593113017991044E-7	6.771508896163958E-6
183	4.5310579288582176E-8	1.478153485168221E-7	1.6209453945759122E-7	6.6529781455049175E-6
184	4.348841153856142E-8	1.474041875226817E-7	1.4538118819906742E-7	6.533679277831439E-6
185	4.144151399820828E-8	1.6160991078706388E-7	1.586680491438841E-7	6.392865051330077E-6
186	4.495554672967472E-8	1.4592742014762905E-7	1.4750518173567428E-7	6.28205384989311E-6
187	4.406565645709293E-8	1.511530617337442E-7	1.5094137684190656E-7	6.164918706641487E-6
188	4.22775561226274E-8	1.5066249414719124E-7	1.6437404604108252E-7	6.031763049252348E-6
189	4.4604275939441607E-8	1.443203081485933E-7	1.4316873298003685E-7	5.928559181023196E-6
190	4.201698178274427E-8	1.6112575507154503E-7	1.595823844180444E-7	5.812525166626337E-6
191	4.3100466862178166E-8	1.5339186909546498E-7	1.611030577830519E-7	5.691682868347314E-6
192	4.442936563098243E-8	1.6421766946272953E-7	1.6169972738566685E-7	5.6095523340848885E-6
193	4.683888588097318E-8	1.611908920784444E-7	1.6161446281248715E-7	5.503877591794826E-6
194	4.52986599341898E-8	1.5008723708298533E-7	1.5963876920377373E-7	5.378861700489068E-6
195	4.670849818033673E-8	1.6280751091724E-7	1.6033153582561965E-7	5.278469952130216E-6
196	4.283649901459796E-8	1.4592193842144496E-7	1.5676116538188012E-7	5.181341658722083E-6
197	4.517956730953898E-8	1.6013543480131176E-7	1.5488707194588613E-7	5.0858400548747795E-6
198	4.354550509066968E-8	1.4876785126016756E-7	1.4839845352554448E-7	4.9910669996933166E-6
199	4.235951533981819E-8	1.6254781154412257E-7	1.5557562749179965E-7	4.9018865119210275E-6
200	4.6001521813998636E-8	1.5660657637361908E-7	1.5987267631967228E-7	4.804099406174878E-6
201	4.523474561590746E-8	1.626466793469561E-7	1.5618963067343117E-7	4.7185266895954925E-6
202	4.3398755811274725E-8	1.6111491418779877E-7	1.680356614963685E-7	4.623174449158718E-6
203	4.556157473523115E-8	1.6153855786349425E-7	1.4860031460894874E-7	4.54430747343082E-6
204	4.5894138489543934E-8	1.5282704479702147E-7	1.4253780522555104E-7	4.431992140507823E-6
205	4.090930905142898E-8	1.5229579886089084E-7	1.4836936323980865E-7	4.355826880964031E-6
206	4.8631552340694384E-8	1.612036383269455E-7	1.5559151489430434E-7	4.2820000301091454E-6
207	4.4247553732112976E-8	1.661416582088293E-7	1.583842305086236E-7	4.2159883475445525E-6
208	4.7078950182743995E-8	1.634299305885989E-7	1.5197974867486863E-7	4.137593612507651E-6
209	4.580902157602651E-8	1.622144464308306E-7	1.623941000561402E-7	4.060207665412818E-6
210	4.421565824586082E-8	1.6356658716354389E-7	1.5971101097189688E-7	3.975824843793774E-6
211	4.488716809358806E-8	1.5896974692175547E-7	1.4895476929677187E-7	3.903492671764042E-6
212	4.4002692489719664E-8	1.5630887162387808E-7	1.6104851119358443E-7	3.835758598524919E-6
213	4.412418819210728E-8	1.6129560431732415E-7	1.454102580566996E-7	3.770756943022313E-6
214	4.243066920039951E-8	1.6392548973787058E-7	1.522701259526471E-7	3.700145160823176E-6
215	4.636555250847607E-8	1.6160504479056925E-7	1.4640485535011294E-7	3.6243613752429127E-6
216	4.7294093974414864E-8	1.6034453265145743E-7	1.5642406725469016E-7	3.554239359049305E-6
217	4.6254757912755906E-8	1.5791369945006295E-7	1.4352608546097656E-7	3.483782330282459E-6
218	4.7382417212027406E-8	1.602871477768275E-7	1.7381596861820725E-7	3.418931154075544E-6
219	4.480561355268975E-8	1.6515801870564673E-7	1.6078339559744137E-7	3.3785621047499603E-6
220	4.632708694440879E-8	1.5917786166941283E-7	1.6423606330473461E-7	3.30607660958826E-6
221	4.462309188824065E-8	1.6134362790243273E-7	1.5837854272504615E-7	3.232302842381962E-6
222	4.526593810894042E-8	1.649397476377601E-7	1.6066223773592014E-7	3.188072465132308E-6
223	4.880782689120622E-8	1.709193826471278E-7	1.4373849677173922E-7	3.114870825715599E-6
224	4.5675493276498E-8	1.5632110528240872E-7	1.706068046836151E-7	3.0685953301690105E-6
225	4.495849115215833E-8	1.6402956837247018E-7	1.5362466454504897E-7	3.0046519025050955E-6
226	4.751725812823793E-8	1.64752978704108E-7	1.7330238288870703E-7	2.949126581386352E-6
227	4.2294140301102345E-8	1.6097951049953707E-7	1.4625799238388026E-7	2.8934582141371123E-6
228	4.3680941752555213E-8	1.7368983429300044E-7	1.63670062169885E-7	2.861700337031259E-6
229	4.6688178545473136E-8	1.605239562385563E-7	1.3935145515286962E-7	2.7885690686568765E-6
230	4.528393482416959E-8	1.632343615831644E-7	1.579036071897022E-7	2.751376641407788E-6
231	4.4839200241675314E-8	1.6332938901353344E-7	1.6332582652989203E-7	2.6946851439113573E-6
232	4.6920258123250846E-8	1.6147432202462397E-7	1.4101275525035817E-7	2.638949566757809E-6
233	4.427078359459102E-8	1.637462602177564E-7	1.5620043580799603E-7	2.599698741945211E-6
234	5.134946046148059E-8	1.6055414298055126E-7	1.5497928906871294E-7	2.5507196327323456E-6
235	5.1905251763351146E-8	1.654824438590552E-7	1.5702202071921079E-7	2.5114715263008236E-6
236	5.073121700505112E-8	1.6737107988440414E-7	1.535693647802816E-7	2.4465569934406517E-6
237	4.924275487372398E-8	1.6653492052043362E-7	1.5782636153538476E-7	2.4187359698446542E-6
238	4.883011417433636E-8	1.6305884287248773E-7	1.8368483090114296E-7	2.3587616865272665E-6
239	4.6768157346832595E-8	1.698817762019189E-7	1.4393441061244516E-7	2.3180193877703203E-6
240	4.814543308473418E-8	1.6077795139679552E-7	1.5785139539925552E-7	2.2727863654425917E-6
241	5.060128660527852E-8	1.7048506473216207E-7	1.4322992991644412E-7	2.224162392372442E-6
242	5.042499717777815E-8	1.6485219467288204E-7	1.4612904075672617E-7	2.189234570293408E-6
243	4.868126313173349E-8	1.6787282175467766E-7	1.4480544086037384E-7	2.155998903297096E-6
244	4.689335508789583E-8	1.7071658964251668E-7	1.4374964252272804E-7	2.11801902760822E-6
245	4.709192891194647E-8	1.6601710250974122E-7	1.418806456765509E-7	2.0756869267835043E-6
246	4.5026005035531114E-8	1.7349542846822885E-7	1.438164209943693E-7	2.0457465954581977E-6
247	4.650898977054396E-8	1.7046625122585368E-7	1.5464158464872924E-7	2.0052053383290414E-6
248	4.96886093381832E-8	1.701912565321706E-7	1.3981353164105315E-7	1.953951671129772E-6
249	4.9944299695958705E-8	1.7077360225936644E-7	1.4733892550466976E-7	1.9229384973229458E-6
250	4.8037931521527355E-8	1.6763715859902106E-7	1.4851138829818922E-7	1.8923195489461975E-6
251	4.9698071657999776E-8	1.642031328685789E-7	1.5009362197559994E-7	1.8570749344970494E-6
252	4.561499233890487E-8	1.7111976380324023E-7	1.5310816181557385E-7	1.8325603007296465E-6
253	4.502486616875245E-8	1.7091950632597275E-7	1.4884213617172293E-7	1.7900438634699256E-6
254	4.331697323056716E-8	1.6294021476515042E-7	1.723378616480531E-7	1.770471942275087E-6
255	4.453901558676421E-8	1.6647725031848637E-7	1.5194306801635804E-7	1.7251829894648907E-6
256	5.136026504093394E-8	1.631992491146761E-7	1.5389580110269918E-7	1.7078314142882078E-6
257	5.283830262214906E-8	1.7569303267794822E-7	1.5103446016073718E-7	1.6812771963525819E-6
258	5.0916329930039694E-8	1.6943918978995498E-7	1.5029509314867795E-7	1.6513009770680043E-6
259	4.869006142715904E-8	1.7507913063763425E-7	1.7150559195044934E-7	1.6254994094078157E-6
260	4.857627211585225E-8	1.6909705669032604E-7	1.4646440960053297E-7	1.584602480675379E-6
261	4.588056046195277E-8	1.7157261866795892E-7	1.5042599843528848E-7	1.5702965086017429E-6
262	5.2760211421976067E-8	1.6957842452480776E-7	1.4544091886392607E-7	1.537951863639364E-6
263	5.0936633466669434E-8	1.5917463802583853E-7	1.4939073456066154E-7	1.5111302101855628E-6
264	5.1799383782302755E-8	1.672817153686168E-7	1.377454619255758E-7	1.4850762588558553E-6
265	5.200081210077201E-8	1.6581136452753498E-7	1.5469976155646492E-7	1.4540089878778417E-6
266	5.164557603798414E-8	1.6841769467923484E-7	1.393412153438689E-7	1.4350353765291146E-6
267	4.85739074518321E-8	1.7555956044468246E-7	1.5792514085344322E-7	1.4171100038984363E-6
268	4.9729142359566936E-8	1.6401161984092028E-7	1.5202461245422683E-7	1.3825254050470193E-6
269	5.20987586405397E-8	1.6988030870912496E-7	1.444929562666175E-7	1.3566769541117907E-6
270	5.062524810472979E-8	1.6943610747777171E-7	1.5161308586364441E-7	1.3472379216672437E-6
271	4.973365064220303E-8	1.6992551010730494E-7	1.557786063477451E-7	1.3090195566389795E-6
272	4.9077421016008316E-8	1.7272799635037472E-7	1.5428742505818605E-7	1.29743478460842E-6
273	5.0456140598953425E-8	1.6573516636864127E-7	1.418802484387527E-7	1.2709747388983672E-6
274	4.72187856592754E-8	1.6278617176457288E-7	1.6698840310525043E-7	1.2554543546983155E-6
275	4.823435084677641E-8	1.6431745997191882E-7	1.3748478400188446E-7	1.2199210086549783E-6
276	5.204843833706008E-8	1.5716657819631052E-7	1.6375873790330786E-7	1.2146052272843377E-6
277	5.103391664817991E-8	1.6099360233834403E-7	1.413677190864604E-7	1.196273253678548E-6
278	4.947728104998106E-8	1.6160692950517586E-7	1.5623476290471672E-7	1.1744719579098728E-6
279	5.070360187264811E-8	1.5751664539376264E-7	1.3624525185829128E-7	1.1500916449191934E-6
280	5.124170110448745E-8	1.59154384116178E-7	1.4162736661216258E-7	1.1326493732921605E-6
281	5.015283421894168E-8	1.594391944026441E-7	1.5584008561386753E-7	1.1085758339079987E-6
282	4.78814662363547E-8	1.5911156059367215E-7	1.4816608318035662E-7	1.0867579740558853E-6
283	4.60197751017688E-8	1.5843368972312533E-7	1.5356511584574406E-7	1.0859609554936256E-6
284	4.759366278861421E-8	1.5604497605181677E-7	1.3568331114210963E-7	1.0533105687660083E-6
285	4.749355753119744E-8	1.573107490937531E-7	1.43463833479629E-7	1.043024953961691E-6
286	5.23869638779928E-8	1.549309923687403E-7	1.40286889882546E-7	1.0200902831325465E-6
287	5.1992285032831376E-8	1.5773781936179176E-7	1.314740697422323E-7	1.005493610817254E-6
