iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
151	7.07150925804978E-6	2.127633367821069E-6	3.5362354841028676E-6	0.024751559332237938
152	5.3117977826255824E-6	6.810870311957373E-6	4.743634491322091E-6	0.024854489889819753
153	6.657950880617491E-6	2.1849163934772875E-6	3.7797697968189325E-6	0.024748834504367156
154	5.407890551145655E-6	5.887742168031451E-6	4.834752486138072E-6	0.0248559729782859
155	4.7636872717582435E-6	2.2295899655411233E-6	3.7847249045874776E-6	0.02474547624097667
156	4.977106096704098E-6	6.881279114190342E-6	4.9066517076035154E-6	0.024856077180950953
157	6.216440835427051E-6	2.2172531332076417E-6	3.7283767029272497E-6	0.024749644542857552
158	6.372584504976686E-6	6.938275273982164E-6	4.7843177221063016E-6	0.02485569420350464
159	6.472877156604717E-6	2.1064271484849684E-6	3.7810205921751106E-6	0.02474706774238611
160	4.919052259855228E-6	6.881553963666853E-6	4.980190605463619E-6	0.024855570459706322
161	5.301911281452298E-6	2.170852712146676E-6	3.7940608726971803E-6	0.024745637935785214
162	4.8603428389748515E-6	7.011570283599333E-6	4.776631051472968E-6	0.02485636790680601
163	5.099446892198323E-6	2.161798080435595E-6	3.785417200474761E-6	0.024748084951896288
164	4.934561084746214E-6	7.08724265274796E-6	4.946084607881929E-6	0.024855944932533847
165	5.154221226377764E-6	2.1827131863050298E-6	3.64427176535731E-6	0.024746924178643326
166	6.036611110538104E-6	7.070402065600945E-6	4.954829649572723E-6	0.0248563776977494
167	4.971391471486619E-6	2.144508728263439E-6	3.6009913659817983E-6	0.02474833993168668
168	5.204787066448446E-6	5.664865333043778E-6	4.914716003390218E-6	0.02485548303551144
169	6.1123359388348675E-6	2.1581365720058088E-6	3.7898869508223854E-6	0.02474737764975088
170	5.698281574706421E-6	7.336419171166675E-6	4.959401074811076E-6	0.02485831578651243
171	7.943597123083457E-6	2.15415015170084E-6	3.7834818780169144E-6	0.024760532725651707
172	6.801938028710985E-6	6.999886172254222E-6	4.780161290796059E-6	0.02486122157969972
173	4.686539134435286E-6	2.1348291237011097E-6	3.64302404387562E-6	0.024752277174967197
174	6.8567750083348145E-6	6.996876173670508E-6	4.955854300159324E-6	0.024861417844281752
175	5.3184685954166255E-6	2.1755117580735117E-6	3.625805644391633E-6	0.024752850101947832
176	5.701393620549666E-6	5.622395468418695E-6	4.664495322104223E-6	0.02485972926356894
177	5.181936369669238E-6	2.1735714671455852E-6	3.8204677162978484E-6	0.024751716680667446
178	5.116570134577891E-6	7.328822887120445E-6	4.805046354250386E-6	0.02485922238114613
179	5.138145727112686E-6	2.214486629625867E-6	3.654221227500365E-6	0.024751262344281044
180	6.221167056619237E-6	7.298945261635659E-6	4.87552264394342E-6	0.02485839447321625
181	4.8399355685457834E-6	2.1993720054069854E-6	3.8067231087346443E-6	0.024747572143432595
182	5.516820267170708E-6	7.0325990102482194E-6	4.812147521238153E-6	0.024857106829692888
183	5.0821853923022076E-6	2.181672930423595E-6	3.6695645286854983E-6	0.02474648034861826
184	5.373560781340991E-6	6.998107206612758E-6	4.824982167028757E-6	0.02485670714304966
185	5.057373762995532E-6	2.1245621016907634E-6	3.6059145652744817E-6	0.024747039118211633
186	5.196143421981603E-6	6.96389998167124E-6	4.882658119598204E-6	0.024857037007563365
187	4.85476235678739E-6	2.1923306764426442E-6	3.750679012481939E-6	0.024747406320216436
188	5.50726113723865E-6	6.961447188480463E-6	4.796804558560019E-6	0.02485588886089507
189	4.611008704635822E-6	2.1732990376222006E-6	3.7562263823787134E-6	0.024744589677048068
190	5.034819440918881E-6	6.895394672135069E-6	4.848334856477621E-6	0.024854220647030134
191	4.402254087043644E-6	2.1158884289107505E-6	3.6994362833109307E-6	0.024742654986528834
192	5.117773699270245E-6	6.798115721684539E-6	4.822488905542599E-6	0.024853459126997324
193	5.321739404262615E-6	2.1447288357512306E-6	3.77712833565802E-6	0.024740441725698226
194	4.897510083146095E-6	6.78718691049518E-6	4.817526465750177E-6	0.024851386070952164
195	4.680999525219498E-6	2.1788878811213053E-6	3.6514588989122743E-6	0.024738483011092938
196	5.330877127618372E-6	6.806443781703919E-6	4.8089173650955885E-6	0.024850165701129523
197	4.64941643285588E-6	2.215336981192806E-6	3.698072397639862E-6	0.02473715615876637
198	5.536358795410479E-6	6.780166427189371E-6	4.7333618107270325E-6	0.024848773941397728
199	5.585161791166193E-6	2.2194470181702286E-6	3.594219651237296E-6	0.024735190715181488
200	5.354981842620177E-6	6.847005947108187E-6	4.748543812826966E-6	0.024848513820920348
